Longitude,Latitude,Speed,Distance,Time,Time in epoch, Acc X,Acc Y,Acc Z,Heading,gyro_x,gyro_y,gyro_z,pitch_deg,roll_deg,azimuth_deg
-87.64678243,41.86945371,0,41.600117,14-57-29-028,1500580649029,0.44066826,-0.076161295,0.48040995,188,-0.10468177,-0.148054,0.00917104,-0.9224739301,0.2056294484,20.150319929
-87.64678243,41.86945371,0,41.600117,14-57-29-096,1500580649097,0.42302352,-0.11157577,0.566324,194,-0.045559585,-0.078811824,-0.0062752953,-1.4176240116,0.1561195148,20.4985690767
-87.64678243,41.86945371,0,41.600117,14-57-29-127,1500580649128,0.31881082,-0.041422848,0.54046893,195,-0.09562702,-0.14379296,-0.0025468695,-1.6191376441,0.1722376007,20.6471769175
-87.64678243,41.86945371,0,41.600117,14-57-29-196,1500580649196,0.26513514,-0.07691999,0.43496165,197,-0.07911542,-0.13367294,0.03154159,-2.1885797999,0.1576859894,21.0638047965
-87.64678243,41.86945371,0,41.600117,14-57-29-228,1500580649229,0.3601954,-0.05840518,0.57817876,198,0.017291019,-0.0750834,-0.0062752953,-2.3442968005,0.1287476518,21.1669423605
-87.64678168,41.869457,0,41.4335,14-57-29-295,1500580649296,0.3994655,0.09862174,0.47195208,198,0.031672087,-0.024483338,-0.049418505,-2.6482967811,0.1648777917,21.1627674074
-87.64678168,41.869457,0,41.4335,14-57-29-329,1500580649329,0.40179372,-0.04719912,0.51574314,195,-0.0540817,0.013333551,-0.06646273,-2.6917944139,0.2867313147,21.2235697514
-87.64678168,41.869457,0,41.4335,14-57-29-396,1500580649397,-0.071023636,0.03213438,1.0185636,192,0.11529534,-0.13047715,0.05444478,-2.7194259442,0.4414961442,21.3321697592
-87.64678168,41.869457,0,41.4335,14-57-29-429,1500580649430,0.22765395,-0.13982727,0.36127183,195,0.059368964,-0.2583089,0.11623012,-3.0222368315,0.3053343221,21.0785682504
-87.64678168,41.869457,0,41.4335,14-57-29-495,1500580649496,-0.04474988,0.02228892,-0.38089502,200,-0.25222087,0.03250831,0.08427218,-3.5973820887,0.041383696,21.0488603426
-87.64678168,41.869457,0,41.4335,14-57-29-529,1500580649529,0.6404911,-0.16728406,0.3728898,204,-0.2559493,0.083641,0.017693156,-3.5461789352,-0.1364622304,21.6567130278
-87.64678168,41.869457,0,41.4335,14-57-29-596,1500580649597,0.4854656,0.10736953,0.8834468,199,0.07747845,0.050085172,-0.17778286,-3.1722694072,0.1886523729,22.2302440124
-87.64678168,41.869457,0,41.4335,14-57-29-630,1500580649632,-0.18209964,0.38558927,-0.15553886,192,-0.07911542,0.036236737,0.010236304,-3.0655158983,0.5421326584,22.1085966357
-87.64678168,41.869457,0,41.4335,14-57-29-698,1500580649699,0.49432743,0.12667303,0.7474304,195,-0.18990292,0.010670389,0.042726867,-3.0407109991,0.4196197953,22.7271624726
-87.64678168,41.869457,0,41.4335,14-57-29-732,1500580649732,0.4148442,0.19172396,1.2586346,197,0.09825111,0.037302,0.0027794528,-3.0009998524,0.3392975978,23.0812036207
-87.64678168,41.869457,0,41.4335,14-57-29-797,1500580649798,-0.017584536,0.22657603,0.43626055,193,0.117425874,0.19549377,-0.022254262,-2.6760574446,0.4525235113,22.7302070295
-87.64678168,41.869457,0,41.4335,14-57-29-833,1500580649833,0.12816606,0.10017922,0.42935255,191,0.063630015,-0.02235281,0.074684806,-2.2943888217,0.469574705,22.4598374063
