frameno;frametime;red_count;green_count;red_pos;green_pos
439;0.503655910492;1;0;"[(399.5, 92.5)]";"[]"
440;0.00639486312866;1;0;"[(401.5, 87.5)]";"[]"
441;0.00869083404541;1;0;"[(405.5, 85.5)]";"[]"
442;0.00708603858948;1;0;"[(405.5, 83.5)]";"[]"
443;0.0061628818512;1;0;"[(405.5, 79.5)]";"[]"
444;0.00982093811035;2;0;"[(154.5, 64.5), (405.5, 75.5)]";"[]"
445;0.00747108459473;2;0;"[(402.5, 72.5), (154.5, 60.5)]";"[]"
446;0.481180906296;2;0;"[(402.5, 72.5), (154.5, 60.5)]";"[]"
447;0.00609397888184;1;0;"[(407.5, 57.5)]";"[]"
448;0.00600600242615;2;0;"[(406.5, 53.5), (157.5, 41.5)]";"[]"
449;0.00581288337708;1;0;"[(405.5, 50.5)]";"[]"
450;0.00581002235413;1;0;"[(404.5, 50.5)]";"[]"
451;0.00896787643433;1;0;"[(406.5, 47.5)]";"[]"
452;0.00721502304077;1;0;"[(407.5, 46.5)]";"[]"
453;0.0112709999084;1;0;"[(408.5, 50.5)]";"[]"
454;0.0125508308411;1;0;"[(405.5, 53.5)]";"[]"
455;0.487545013428;1;0;"[(405.5, 53.5)]";"[]"
456;0.00879788398743;1;0;"[(402.5, 58.5)]";"[]"
457;0.0128579139709;1;0;"[(149.5, 48.5)]";"[]"
458;0.0129220485687;2;0;"[(401.5, 66.5), (147.5, 55.5)]";"[]"
459;0.0126709938049;1;0;"[(401.5, 76.5)]";"[]"
460;0.477608919144;1;0;"[(401.5, 76.5)]";"[]"
461;0.00918793678284;1;0;"[(396.5, 92.5)]";"[]"
462;0.0115349292755;1;0;"[(398.5, 99.5)]";"[]"
463;0.0124199390411;1;0;"[(401.5, 100.5)]";"[]"
464;0.460508108139;1;0;"[(401.5, 100.5)]";"[]"
465;0.461173057556;1;0;"[(401.5, 100.5)]";"[]"
466;0.424272060394;1;0;"[(401.5, 100.5)]";"[]"
467;0.00890302658081;2;0;"[(140.5, 73.5), (393.5, 86.5)]";"[]"
468;0.0113019943237;1;0;"[(142.5, 68.5)]";"[]"
469;0.0116851329803;1;0;"[(398.5, 78.5)]";"[]"
470;0.011500120163;1;0;"[(401.5, 74.5)]";"[]"
471;0.460680007935;1;0;"[(401.5, 74.5)]";"[]"
472;0.00476789474487;1;0;"[(402.5, 70.5)]";"[]"
473;0.00459694862366;1;0;"[(406.5, 57.5)]";"[]"
474;0.00707101821899;1;0;"[(409.5, 51.5)]";"[]"
475;0.00884103775024;1;0;"[(408.5, 45.5)]";"[]"
476;0.00853300094604;1;0;"[(407.5, 43.5)]";"[]"
477;0.410362005234;1;0;"[(407.5, 43.5)]";"[]"
478;0.00523805618286;1;0;"[(151.5, 28.5)]";"[]"
479;0.388146877289;1;0;"[(151.5, 28.5)]";"[]"
480;0.00319194793701;1;0;"[(410.5, 42.5)]";"[]"
481;0.00508308410645;1;0;"[(411.5, 39.5)]";"[]"
482;0.00704216957092;1;0;"[(410.5, 37.5)]";"[]"
483;0.00681114196777;1;0;"[(151.5, 28.5)]";"[]"
484;0.427452087402;1;0;"[(151.5, 28.5)]";"[]"
485;0.00469589233398;1;0;"[(404.5, 133.5)]";"[]"
486;0.00469899177551;1;0;"[(404.5, 129.5)]";"[]"
487;0.00750994682312;1;0;"[(401.5, 127.5)]";"[]"
488;0.00998401641846;1;0;"[(404.5, 120.5)]";"[]"
489;0.00943899154663;1;0;"[(406.5, 111.5)]";"[]"
490;0.00626587867737;1;0;"[(409.5, 102.5)]";"[]"
491;0.00853705406189;1;0;"[(407.5, 97.5)]";"[]"
492;0.00562691688538;1;0;"[(405.5, 94.5)]";"[]"
493;0.00845980644226;2;0;"[(405.5, 93.5), (146.5, 80.5)]";"[]"
494;0.00763702392578;1;0;"[(405.5, 88.5)]";"[]"
495;0.00527286529541;1;0;"[(406.5, 82.5)]";"[]"
496;0.00417304039001;1;0;"[(407.5, 75.5)]";"[]"
497;0.00734901428223;1;0;"[(405.5, 71.5)]";"[]"
498;0.00698304176331;1;0;"[(146.5, 58.5)]";"[]"
499;0.00699901580811;1;0;"[(404.5, 67.5)]";"[]"
500;0.00690722465515;2;0;"[(402.5, 66.5), (142.5, 53.5)]";"[]"
501;0.00669097900391;1;0;"[(402.5, 63.5)]";"[]"
502;0.00665307044983;1;0;"[(402.5, 58.5)]";"[]"
503;0.0065381526947;1;0;"[(403.5, 55.5)]";"[]"
504;0.00629615783691;1;0;"[(404.5, 53.5)]";"[]"
505;0.00652885437012;2;0;"[(137.5, 41.5), (401.5, 54.5)]";"[]"
506;0.0062370300293;1;0;"[(138.5, 41.5)]";"[]"
507;0.00622200965881;1;0;"[(137.5, 42.5)]";"[]"
508;0.00622606277466;2;0;"[(402.5, 54.5), (135.5, 42.5)]";"[]"
509;0.383273124695;2;0;"[(402.5, 54.5), (135.5, 42.5)]";"[]"
510;0.002690076828;1;0;"[(399.5, 53.5)]";"[]"
511;0.378818035126;1;0;"[(399.5, 53.5)]";"[]"
512;0.381427049637;1;0;"[(399.5, 53.5)]";"[]"
513;0.0027129650116;1;0;"[(397.5, 30.5)]";"[]"
514;0.374488830566;1;0;"[(397.5, 30.5)]";"[]"
515;0.00473093986511;1;0;"[(403.5, 23.5)]";"[]"
516;0.00660490989685;1;0;"[(135.5, 14.5)]";"[]"
517;0.0066511631012;1;0;"[(398.5, 23.5)]";"[]"
518;0.00663089752197;1;0;"[(131.5, 7.5)]";"[]"
519;0.427752017975;1;0;"[(131.5, 7.5)]";"[]"
520;0.00529193878174;1;0;"[(391.5, 14.5)]";"[]"
521;0.00401592254639;1;0;"[(391.5, 10.5)]";"[]"
522;0.0116639137268;1;0;"[(228.5, 113.5)]";"[]"
523;0.00618982315063;1;0;"[(389.5, 8.5)]";"[]"
524;0.00514101982117;1;0;"[(392.5, 13.5)]";"[]"
525;0.00471782684326;1;0;"[(393.5, 20.5)]";"[]"
526;0.00856804847717;2;0;"[(390.5, 22.5), (134.5, 10.5)]";"[]"
527;0.00885510444641;1;0;"[(390.5, 21.5)]";"[]"
528;0.00933980941772;1;0;"[(393.5, 19.5)]";"[]"
529;0.00632214546204;1;0;"[(393.5, 17.5)]";"[]"
530;0.00937914848328;1;0;"[(396.5, 15.5)]";"[]"
531;0.444207191467;1;0;"[(396.5, 15.5)]";"[]"
532;0.00660300254822;1;0;"[(404.5, 11.5)]";"[]"
533;0.00999093055725;1;0;"[(403.5, 14.5)]";"[]"
534;0.0103120803833;1;0;"[(402.5, 16.5)]";"[]"
535;0.0104279518127;1;0;"[(402.5, 15.5)]";"[]"
536;0.459784984589;1;0;"[(402.5, 15.5)]";"[]"
537;0.433950901031;1;0;"[(402.5, 15.5)]";"[]"
538;0.00750589370728;1;0;"[(404.5, 16.5)]";"[]"
539;0.424108982086;1;0;"[(404.5, 16.5)]";"[]"
540;0.00991296768188;1;0;"[(506.5, 33.5)]";"[]"
541;0.0155818462372;2;0;"[(507.5, 29.5), (251.5, 20.5)]";"[]"
542;0.0213801860809;1;0;"[(505.5, 33.5)]";"[]"
543;0.0210521221161;1;0;"[(504.5, 32.5)]";"[]"
544;0.0144629478455;1;0;"[(506.5, 32.5)]";"[]"
545;0.380343914032;1;0;"[(506.5, 32.5)]";"[]"
546;0.0169930458069;1;0;"[(507.5, 34.5)]";"[]"
547;0.0225591659546;1;0;"[(505.5, 32.5)]";"[]"
548;0.0245389938354;1;0;"[(505.5, 29.5)]";"[]"
549;0.0176599025726;1;0;"[(505.5, 28.5)]";"[]"
550;0.0251832008362;2;0;"[(505.5, 25.5), (251.5, 13.5)]";"[]"
551;0.44802904129;2;0;"[(505.5, 25.5), (251.5, 13.5)]";"[]"
552;0.0131568908691;1;0;"[(504.5, 24.5)]";"[]"
553;0.0133640766144;1;0;"[(504.5, 27.5)]";"[]"
554;0.409622907639;1;0;"[(504.5, 27.5)]";"[]"
555;0.0227310657501;2;0;"[(249.5, 20.5), (499.5, 31.5)]";"[]"
556;0.0283918380737;1;0;"[(500.5, 30.5)]";"[]"
557;0.0300831794739;2;0;"[(498.5, 30.5), (247.5, 20.5)]";"[]"
558;0.0212759971619;1;0;"[(497.5, 27.5)]";"[]"
559;0.452697992325;1;0;"[(497.5, 27.5)]";"[]"
560;0.0223522186279;1;0;"[(236.5, 13.5)]";"[]"
561;0.0186331272125;1;0;"[(486.5, 26.5)]";"[]"
562;0.0166161060333;1;0;"[(229.5, 13.5)]";"[]"
563;0.0164167881012;1;0;"[(481.5, 24.5)]";"[]"
564;0.016594171524;1;0;"[(480.5, 27.5)]";"[]"
565;0.0240869522095;1;0;"[(480.5, 26.5)]";"[]"
566;0.0344560146332;1;0;"[(480.5, 28.5)]";"[]"
567;0.0354251861572;1;0;"[(481.5, 29.5)]";"[]"
568;0.0354900360107;2;0;"[(232.5, 20.5), (483.5, 29.5)]";"[]"
569;0.0364809036255;1;0;"[(484.5, 31.5)]";"[]"
570;0.0382449626923;1;0;"[(485.5, 35.5)]";"[]"
571;0.0379810333252;1;0;"[(490.5, 45.5)]";"[]"
572;0.038987159729;2;0;"[(494.5, 51.5), (243.5, 41.5)]";"[]"
573;0.0264391899109;1;0;"[(499.5, 53.5)]";"[]"
574;0.0220770835876;1;0;"[(500.5, 52.5)]";"[]"
575;0.0199029445648;1;0;"[(502.5, 53.5)]";"[]"
576;0.0314221382141;2;0;"[(501.5, 51.5), (249.5, 43.5)]";"[]"
577;0.0242390632629;2;0;"[(499.5, 48.5), (247.5, 38.5)]";"[]"
578;0.0328030586243;1;0;"[(498.5, 47.5)]";"[]"
579;0.024158000946;1;0;"[(500.5, 52.5)]";"[]"
580;0.033077955246;2;0;"[(503.5, 53.5), (250.5, 46.5)]";"[]"
581;0.488534212112;2;0;"[(503.5, 53.5), (250.5, 46.5)]";"[]"
582;0.0213968753815;2;0;"[(503.5, 52.5), (252.5, 44.5)]";"[]"
583;0.0302040576935;1;0;"[(249.5, 42.5)]";"[]"
584;0.0372250080109;1;0;"[(499.5, 52.5)]";"[]"
585;0.0370769500732;2;0;"[(498.5, 56.5), (247.5, 44.5)]";"[]"
586;0.0254650115967;2;0;"[(501.5, 59.5), (246.5, 49.5)]";"[]"
587;0.0351819992065;1;0;"[(503.5, 64.5)]";"[]"
588;0.451428174973;1;0;"[(503.5, 64.5)]";"[]"
589;0.444782972336;1;0;"[(503.5, 64.5)]";"[]"
590;0.029296875;1;0;"[(500.5, 82.5)]";"[]"
591;0.0369529724121;2;0;"[(501.5, 89.5), (249.5, 79.5)]";"[]"
592;0.500176906586;2;0;"[(501.5, 89.5), (249.5, 79.5)]";"[]"
593;0.0296521186829;1;0;"[(501.5, 102.5)]";"[]"
594;0.0412299633026;1;0;"[(500.5, 106.5)]";"[]"
595;0.0273759365082;1;0;"[(502.5, 108.5)]";"[]"
596;0.0385711193085;1;0;"[(504.5, 114.5)]";"[]"
597;0.0271148681641;1;0;"[(503.5, 112.5)]";"[]"
598;0.0334069728851;2;0;"[(251.5, 103.5), (504.5, 113.5)]";"[]"
599;0.0249121189117;2;0;"[(501.5, 113.5), (250.5, 105.5)]";"[]"
600;0.0340800285339;2;0;"[(502.5, 112.5), (251.5, 103.5)]";"[]"
601;0.040433883667;1;0;"[(500.5, 108.5)]";"[]"
602;0.0410449504852;2;0;"[(500.5, 100.5), (249.5, 91.5)]";"[]"
603;0.0376410484314;1;0;"[(498.5, 96.5)]";"[]"
604;0.0398890972137;1;0;"[(495.5, 92.5)]";"[]"
605;0.0407450199127;2;0;"[(493.5, 89.5), (239.5, 78.5)]";"[]"
606;0.0402610301971;2;0;"[(492.5, 88.5), (238.5, 75.5)]";"[]"
607;0.0403451919556;1;0;"[(489.5, 89.5)]";"[]"
608;0.0402681827545;1;0;"[(487.5, 90.5)]";"[]"
609;0.039941072464;1;0;"[(485.5, 87.5)]";"[]"
610;0.0408461093903;2;0;"[(485.5, 89.5), (233.5, 78.5)]";"[]"
611;0.0394928455353;1;0;"[(484.5, 94.5)]";"[]"
612;0.026447057724;2;0;"[(484.5, 103.5), (233.5, 93.5)]";"[]"
613;0.0346879959106;2;0;"[(483.5, 114.5), (232.5, 103.5)]";"[]"
614;0.0392849445343;1;0;"[(483.5, 123.5)]";"[]"
615;0.0082631111145;1;0;"[(384.5, 13.5)]";"[]"
616;0.00690197944641;2;0;"[(131.5, 11.5), (383.5, 22.5)]";"[]"
617;0.483749866486;2;0;"[(131.5, 11.5), (383.5, 22.5)]";"[]"
618;0.00914287567139;1;0;"[(384.5, 38.5)]";"[]"
619;0.00730299949646;1;0;"[(386.5, 45.5)]";"[]"
620;0.0115320682526;1;0;"[(137.5, 39.5)]";"[]"
621;0.0130679607391;1;0;"[(136.5, 46.5)]";"[]"
622;0.00879287719727;1;0;"[(139.5, 51.5)]";"[]"
623;0.0131080150604;2;0;"[(140.5, 52.5), (391.5, 64.5)]";"[]"
624;0.0129399299622;1;0;"[(387.5, 65.5)]";"[]"
625;0.473438978195;1;0;"[(387.5, 65.5)]";"[]"
626;0.474551916122;1;0;"[(387.5, 65.5)]";"[]"
627;0.00973701477051;2;0;"[(384.5, 66.5), (133.5, 56.5)]";"[]"
628;0.00731611251831;2;0;"[(387.5, 70.5), (135.5, 61.5)]";"[]"
629;0.0110139846802;1;0;"[(384.5, 74.5)]";"[]"
630;0.447347164154;1;0;"[(384.5, 74.5)]";"[]"
631;0.00859618186951;2;0;"[(380.5, 73.5), (127.5, 62.5)]";"[]"
632;0.00697994232178;1;0;"[(378.5, 74.5)]";"[]"
633;0.00610399246216;1;0;"[(378.5, 78.5)]";"[]"
634;0.365064144135;1;0;"[(378.5, 78.5)]";"[]"
635;0.00598287582397;2;0;"[(125.5, 74.5), (377.5, 84.5)]";"[]"
636;0.00893092155457;1;0;"[(125.5, 77.5)]";"[]"
637;0.0117130279541;1;0;"[(376.5, 91.5)]";"[]"
638;0.0118319988251;1;0;"[(375.5, 94.5)]";"[]"
639;0.0127110481262;2;0;"[(376.5, 91.5), (122.5, 80.5)]";"[]"
640;0.0116641521454;1;0;"[(375.5, 89.5)]";"[]"
641;0.00810813903809;2;0;"[(120.5, 78.5), (373.5, 90.5)]";"[]"
642;0.0108168125153;2;0;"[(119.5, 78.5), (374.5, 90.5)]";"[]"
643;0.0128629207611;2;0;"[(375.5, 90.5), (123.5, 79.5)]";"[]"
644;0.0124580860138;1;0;"[(375.5, 88.5)]";"[]"
645;0.0127048492432;1;0;"[(376.5, 83.5)]";"[]"
646;0.0125749111176;2;0;"[(377.5, 77.5), (124.5, 66.5)]";"[]"
647;0.0123689174652;1;0;"[(378.5, 73.5)]";"[]"
648;0.0125570297241;2;0;"[(377.5, 68.5), (122.5, 59.5)]";"[]"
649;0.0127611160278;1;0;"[(378.5, 69.5)]";"[]"
650;0.0126450061798;1;0;"[(378.5, 69.5)]";"[]"
651;0.0128769874573;2;0;"[(125.5, 58.5), (379.5, 67.5)]";"[]"
652;0.0126791000366;2;0;"[(128.5, 57.5), (381.5, 65.5)]";"[]"
653;0.0123419761658;2;0;"[(379.5, 65.5), (125.5, 58.5)]";"[]"
654;0.0126390457153;2;0;"[(376.5, 67.5), (123.5, 57.5)]";"[]"
655;0.0127849578857;2;0;"[(372.5, 66.5), (118.5, 58.5)]";"[]"
656;0.0128180980682;2;0;"[(116.5, 60.5), (369.5, 70.5)]";"[]"
657;0.012619972229;1;0;"[(114.5, 61.5)]";"[]"
658;0.0124871730804;1;0;"[(366.5, 72.5)]";"[]"
659;0.0125248432159;1;0;"[(364.5, 69.5)]";"[]"
660;0.0126821994781;2;0;"[(107.5, 57.5), (362.5, 66.5)]";"[]"
661;0.0120420455933;1;0;"[(359.5, 64.5)]";"[]"
662;0.416911840439;1;0;"[(359.5, 64.5)]";"[]"
663;0.00911903381348;1;0;"[(356.5, 63.5)]";"[]"
664;0.0128469467163;1;0;"[(356.5, 61.5)]";"[]"
665;0.0118939876556;1;0;"[(356.5, 59.5)]";"[]"
666;0.0124728679657;1;0;"[(357.5, 57.5)]";"[]"
667;0.0129499435425;2;0;"[(356.5, 52.5), (98.5, 41.5)]";"[]"
668;0.0123920440674;2;0;"[(100.5, 38.5), (357.5, 50.5)]";"[]"
669;0.0123341083527;1;0;"[(354.5, 47.5)]";"[]"
670;0.0125489234924;1;0;"[(353.5, 43.5)]";"[]"
671;0.0126559734344;2;0;"[(96.5, 25.5), (353.5, 37.5)]";"[]"
672;0.012640953064;1;0;"[(93.5, 20.5)]";"[]"
673;0.0124840736389;2;0;"[(93.5, 18.5), (353.5, 29.5)]";"[]"
674;0.0124108791351;2;0;"[(91.5, 17.5), (352.5, 28.5)]";"[]"
675;0.0123989582062;1;0;"[(351.5, 22.5)]";"[]"
676;0.00843501091003;1;0;"[(351.5, 18.5)]";"[]"
677;0.00684499740601;1;0;"[(347.5, 18.5)]";"[]"
678;0.00990319252014;1;0;"[(347.5, 19.5)]";"[]"
679;0.00757503509521;2;0;"[(87.5, 6.5), (345.5, 18.5)]";"[]"
680;0.0104188919067;2;0;"[(345.5, 19.5), (87.5, 6.5)]";"[]"
681;0.405925989151;2;0;"[(345.5, 19.5), (87.5, 6.5)]";"[]"
682;0.00899410247803;2;0;"[(348.5, 22.5), (89.5, 9.5)]";"[]"
683;0.01189494133;2;0;"[(89.5, 11.5), (348.5, 23.5)]";"[]"
684;0.392575979233;2;0;"[(89.5, 11.5), (348.5, 23.5)]";"[]"
685;0.00920987129211;1;0;"[(351.5, 26.5)]";"[]"
686;0.012815952301;0;2;"[]";"[(94.5, 48.5), (353.5, 62.5)]"
687;0.0128798484802;0;2;"[]";"[(355.5, 61.5), (94.5, 47.5)]"
688;0.0126020908356;0;1;"[]";"[(357.5, 59.5)]"
689;0.00850915908813;0;2;"[]";"[(93.5, 43.5), (355.5, 58.5)]"
690;0.00686812400818;0;2;"[]";"[(355.5, 56.5), (93.5, 41.5)]"
691;0.00614809989929;0;2;"[]";"[(355.5, 52.5), (92.5, 38.5)]"
692;0.00977993011475;0;2;"[]";"[(354.5, 48.5), (92.5, 34.5)]"
693;0.0115900039673;0;1;"[]";"[(355.5, 42.5)]"
694;0.0113949775696;0;2;"[]";"[(355.5, 35.5), (91.5, 20.5)]"
695;0.0127630233765;0;2;"[]";"[(353.5, 31.5), (91.5, 17.5)]"
696;0.0129380226135;0;1;"[]";"[(91.5, 16.5)]"
697;0.0127899646759;0;2;"[]";"[(92.5, 16.5), (355.5, 30.5)]"
698;0.00844311714172;0;1;"[]";"[(356.5, 30.5)]"
699;0.00689888000488;0;2;"[]";"[(357.5, 30.5), (94.5, 16.5)]"
700;0.00622797012329;0;2;"[]";"[(357.5, 33.5), (94.5, 19.5)]"
701;0.00910592079163;0;2;"[]";"[(357.5, 37.5), (95.5, 22.5)]"
702;0.0115411281586;0;1;"[]";"[(358.5, 41.5)]"
703;0.0121397972107;0;2;"[]";"[(95.5, 27.5), (359.5, 41.5)]"
704;0.0111289024353;0;1;"[]";"[(359.5, 43.5)]"
705;0.012405872345;0;1;"[]";"[(359.5, 42.5)]"
706;0.0125050544739;0;1;"[]";"[(358.5, 41.5)]"
707;0.0124170780182;0;2;"[]";"[(357.5, 41.5), (94.5, 27.5)]"
708;0.0127439498901;0;2;"[]";"[(356.5, 42.5), (93.5, 28.5)]"
709;0.00848913192749;0;2;"[]";"[(355.5, 42.5), (92.5, 28.5)]"
710;0.00686097145081;0;1;"[]";"[(355.5, 40.5)]"
711;0.00605916976929;0;1;"[]";"[(355.5, 39.5)]"
712;0.00975680351257;0;1;"[]";"[(91.5, 24.5)]"
713;0.0129840373993;0;2;"[]";"[(353.5, 37.5), (89.5, 24.5)]"
714;0.01265001297;0;1;"[]";"[(353.5, 39.5)]"
715;0.359195947647;0;1;"[]";"[(353.5, 39.5)]"
716;0.00966095924377;0;1;"[]";"[(354.5, 39.5)]"
717;0.0129079818726;0;2;"[]";"[(92.5, 27.5), (356.5, 40.5)]"
718;0.0117859840393;0;2;"[]";"[(355.5, 40.5), (91.5, 27.5)]"
719;0.0123770236969;0;1;"[]";"[(354.5, 41.5)]"
720;0.0083429813385;0;1;"[]";"[(353.5, 43.5)]"
721;0.00679016113281;0;1;"[]";"[(353.5, 43.5)]"
722;0.00938606262207;0;1;"[]";"[(353.5, 44.5)]"
723;0.0128450393677;0;2;"[]";"[(354.5, 46.5), (89.5, 33.5)]"
724;0.0125041007996;0;1;"[]";"[(353.5, 47.5)]"
725;0.0128448009491;0;2;"[]";"[(352.5, 48.5), (89.5, 36.5)]"
726;0.0125820636749;0;2;"[]";"[(351.5, 50.5), (88.5, 38.5)]"
727;0.00842499732971;0;2;"[]";"[(351.5, 51.5), (87.5, 39.5)]"
728;0.00690293312073;0;2;"[]";"[(351.5, 52.5), (88.5, 40.5)]"
729;0.00961995124817;0;1;"[]";"[(351.5, 54.5)]"
730;0.0076220035553;0;2;"[]";"[(90.5, 44.5), (351.5, 57.5)]"
731;0.0105950832367;0;2;"[]";"[(353.5, 59.5), (89.5, 47.5)]"
732;0.0127758979797;0;1;"[]";"[(353.5, 64.5)]"
733;0.0128080844879;0;1;"[]";"[(91.5, 56.5)]"
734;0.0124349594116;0;1;"[]";"[(353.5, 74.5)]"
735;0.0117478370667;0;1;"[]";"[(353.5, 80.5)]"
736;0.0126891136169;0;2;"[]";"[(355.5, 88.5), (94.5, 77.5)]"
737;0.0125598907471;0;2;"[]";"[(356.5, 96.5), (96.5, 84.5)]"
738;0.0125877857208;0;2;"[]";"[(356.5, 99.5), (96.5, 87.5)]"
739;0.0126051902771;0;2;"[]";"[(94.5, 85.5), (354.5, 98.5)]"
740;0.0125560760498;0;2;"[]";"[(353.5, 98.5), (94.5, 85.5)]"
741;0.0128331184387;0;2;"[]";"[(353.5, 95.5), (93.5, 84.5)]"
742;0.0125820636749;0;1;"[]";"[(93.5, 82.5)]"
743;0.0124468803406;0;1;"[]";"[(352.5, 94.5)]"
744;0.00846290588379;0;2;"[]";"[(351.5, 94.5), (93.5, 82.5)]"
745;0.0117959976196;0;1;"[]";"[(352.5, 94.5)]"
746;0.012127161026;0;2;"[]";"[(96.5, 82.5), (354.5, 93.5)]"
747;0.0119638442993;0;2;"[]";"[(97.5, 84.5), (357.5, 96.5)]"
748;0.0126760005951;0;2;"[]";"[(357.5, 102.5), (99.5, 90.5)]"
749;0.0122849941254;0;2;"[]";"[(99.5, 93.5), (357.5, 106.5)]"
750;0.0123209953308;0;2;"[]";"[(101.5, 97.5), (359.5, 109.5)]"
751;0.00816583633423;0;2;"[]";"[(362.5, 109.5), (104.5, 97.5)]"
752;0.00658297538757;0;2;"[]";"[(106.5, 104.5), (364.5, 115.5)]"
753;0.00594305992126;0;2;"[]";"[(107.5, 109.5), (363.5, 120.5)]"
754;0.00876498222351;0;2;"[]";"[(107.5, 114.5), (362.5, 126.5)]"
755;0.0121941566467;0;2;"[]";"[(363.5, 131.5), (108.5, 119.5)]"
756;0.0117049217224;0;2;"[]";"[(109.5, 126.5), (366.5, 137.5)]"
757;0.0120589733124;0;2;"[]";"[(111.5, 130.5), (366.5, 141.5)]"
758;0.0121970176697;0;1;"[]";"[(365.5, 142.5)]"
759;0.0123159885406;0;1;"[]";"[(366.5, 141.5)]"
760;0.0123960971832;0;1;"[]";"[(109.5, 131.5)]"
761;0.408583164215;0;1;"[]";"[(109.5, 131.5)]"
762;0.00930190086365;0;2;"[]";"[(109.5, 127.5), (362.5, 138.5)]"
763;0.0122120380402;0;2;"[]";"[(364.5, 136.5), (110.5, 124.5)]"
764;0.0120160579681;0;1;"[]";"[(364.5, 133.5)]"
765;0.0123770236969;0;2;"[]";"[(364.5, 133.5), (109.5, 121.5)]"
766;0.0125041007996;0;2;"[]";"[(365.5, 134.5), (111.5, 123.5)]"
767;0.0124540328979;0;1;"[]";"[(367.5, 137.5)]"
768;0.0114800930023;0;1;"[]";"[(368.5, 145.5)]"
769;0.011687040329;0;1;"[]";"[(369.5, 153.5)]"
770;0.0123820304871;0;2;"[]";"[(371.5, 160.5), (118.5, 149.5)]"
771;0.0122430324554;0;1;"[]";"[(370.5, 168.5)]"
772;0.0119290351868;0;2;"[]";"[(367.5, 176.5), (115.5, 163.5)]"
773;0.0116729736328;0;1;"[]";"[(366.5, 183.5)]"
774;0.0118470191956;0;1;"[]";"[(365.5, 184.5)]"
775;0.0119910240173;0;2;"[]";"[(366.5, 183.5), (114.5, 169.5)]"
776;0.0123310089111;0;1;"[]";"[(364.5, 183.5)]"
777;0.0123269557953;0;1;"[]";"[(365.5, 183.5)]"
778;0.0124530792236;0;2;"[]";"[(365.5, 185.5), (113.5, 172.5)]"
779;0.0123379230499;0;1;"[]";"[(365.5, 184.5)]"
780;0.0125248432159;0;2;"[]";"[(367.5, 181.5), (116.5, 168.5)]"
781;0.0123989582062;0;1;"[]";"[(371.5, 179.5)]"
782;0.0123450756073;0;1;"[]";"[(374.5, 177.5)]"
783;0.00803399085999;0;1;"[]";"[(374.5, 179.5)]"
784;0.0123651027679;0;1;"[]";"[(374.5, 179.5)]"
785;0.00833892822266;0;1;"[]";"[(375.5, 177.5)]"
786;0.00668096542358;0;1;"[]";"[(375.5, 172.5)]"
787;0.0100650787354;0;1;"[]";"[(376.5, 170.5)]"
788;0.0123090744019;0;1;"[]";"[(376.5, 168.5)]"
789;0.4311170578;0;1;"[]";"[(376.5, 168.5)]"
790;0.0090811252594;0;1;"[]";"[(376.5, 169.5)]"
791;0.0122721195221;0;1;"[]";"[(373.5, 173.5)]"
792;0.00813293457031;0;1;"[]";"[(374.5, 177.5)]"
793;0.0121269226074;0;1;"[]";"[(377.5, 180.5)]"
794;0.0120401382446;0;1;"[]";"[(378.5, 183.5)]"
795;0.00840401649475;0;1;"[]";"[(380.5, 185.5)]"
796;0.0123419761658;0;1;"[]";"[(380.5, 187.5)]"
797;0.00835919380188;0;1;"[]";"[(381.5, 185.5)]"
798;0.0123620033264;0;1;"[]";"[(383.5, 184.5)]"
799;0.00843715667725;0;1;"[]";"[(386.5, 182.5)]"
800;0.0125479698181;0;1;"[]";"[(384.5, 178.5)]"
801;0.0128297805786;0;2;"[]";"[(383.5, 175.5), (131.5, 161.5)]"
802;0.0126221179962;0;2;"[]";"[(381.5, 176.5), (130.5, 162.5)]"
803;0.00795292854309;0;1;"[]";"[(380.5, 172.5)]"
804;0.0123341083527;0;1;"[]";"[(380.5, 172.5)]"
805;0.00848412513733;0;1;"[]";"[(380.5, 173.5)]"
806;0.0113739967346;0;1;"[]";"[(379.5, 175.5)]"
807;0.0123178958893;0;1;"[]";"[(381.5, 178.5)]"
808;0.0125770568848;0;2;"[]";"[(381.5, 187.5), (131.5, 174.5)]"
809;0.012542963028;0;1;"[]";"[(383.5, 195.5)]"
810;0.0127110481262;0;1;"[]";"[(384.5, 198.5)]"
811;0.0117161273956;0;1;"[]";"[(385.5, 199.5)]"
812;0.0122950077057;0;2;"[]";"[(385.5, 196.5), (136.5, 182.5)]"
813;0.0124819278717;0;1;"[]";"[(386.5, 193.5)]"
814;0.00862383842468;0;1;"[]";"[(388.5, 187.5)]"
815;0.00702309608459;0;1;"[]";"[(390.5, 175.5)]"
816;0.0107021331787;0;2;"[]";"[(141.5, 149.5), (389.5, 162.5)]"
817;0.0127048492432;0;1;"[]";"[(391.5, 150.5)]"
818;0.0126240253448;0;2;"[]";"[(139.5, 131.5), (390.5, 145.5)]"
819;0.0128738880157;0;2;"[]";"[(390.5, 139.5), (141.5, 126.5)]"
820;0.0120570659637;0;2;"[]";"[(140.5, 121.5), (391.5, 135.5)]"
821;0.405267953873;0;2;"[]";"[(140.5, 121.5), (391.5, 135.5)]"
822;0.00955891609192;0;1;"[]";"[(391.5, 140.5)]"
823;0.0122258663177;0;1;"[]";"[(388.5, 146.5)]"
