frameno;frametime;recarea;cir_pos;color
3793;0.0123782157898;"124098";"[(677, 261), (421, 231)]";"[1, 1]"
3794;0.0124790668488;"124098";"[(678, 265), (420, 236)]";"[1, 1]"
3795;0.0124528408051;"124098";"[(685, 275), (429, 248)]";"[1, 1]"
3796;0.0125348567963;"124098";"[(442, 261), (696, 287)]";"[1, 1]"
3797;0.0126519203186;"124098";"[(703, 297), (449, 273)]";"[1, 1]"
3798;0.0127320289612;"124098";"[(706, 309), (451, 285)]";"[1, 1]"
3799;0.0120491981506;"124098";"[(707, 317), (453, 294)]";"[1, 1]"
3800;0.0121428966522;"124098";"[(720, 327), (467, 305)]";"[1, 1]"
3801;0.0121958255768;"124098";"[(747, 331)]";"[1]"
3802;0.0123448371887;"124098";"[(769, 327)]";"[1]"
3803;0.038253068924;"339138";"[(778, 313)]";"[1]"
3804;0.0170059204102;"177600";"[(773, 292), (520, 272)]";"[1, 1]"
3805;0.01589012146;"177600";"[(759, 267), (505, 247)]";"[1, 1]"
3806;0.0106730461121;"177600";"[(757, 250)]";"[1]"
3807;0.00891208648682;"177600";"[(775, 245), (521, 226)]";"[1, 1]"
3808;0.0127501487732;"177600";"[(794, 245)]";"[1]"
3809;0.0162768363953;"177600";"[(796, 248)]";"[1]"
3810;0.0157220363617;"177600";"[(786, 253)]";"[1]"
3811;0.0151309967041;"177600";"[(772, 245)]";"[1]"
3812;0.0156149864197;"177600";"[(770, 247)]";"[1]"
3813;0.0153760910034;"177600";"[(773, 247), (518, 223)]";"[1, 1]"
3814;0.015200138092;"177600";"[(771, 237)]";"[1]"
3815;0.010645866394;"177600";"[(763, 231)]";"[1]"
3816;0.00878596305847;"177600";"[(737, 216), (477, 191)]";"[1, 1]"
3817;0.00826597213745;"177600";"[(718, 201)]";"[1]"
3818;0.0081000328064;"177600";"[(717, 189)]";"[1]"
3819;0.0119459629059;"177600";"[(721, 166)]";"[1]"
3820;0.0145709514618;"177600";"[(719, 145)]";"[1]"
3821;0.0145699977875;"177600";"[(709, 129)]";"[1]"
3822;0.010794878006;"177600";"[(698, 121)]";"[1]"
3823;0.216512203217;"3999308";"[]";"[]"
3824;0.0364940166473;"432960";"[(682, 119)]";"[1]"
3825;0.0135440826416;"177600";"[(684, 132)]";"[1]"
