frameno;frametime;radious;cir_pos;color
1916;0.10660815239;"[5.7008772]";"[(823.5, 416.5)]";"[0]"
1917;0.125712156296;"[5.7008772, 5.7008772]";"[(824.5, 425.5), (605.5, 404.5)]";"[0, 0]"
1918;0.123564004898;"[6.5192022]";"[(825.5, 432.5)]";"[0]"
1919;0.133193969727;"[6.5192022]";"[(825.5, 439.5)]";"[0]"
1920;0.113816976547;"[5.7008772]";"[(823.5, 446.5)]";"[0]"
1921;0.121110916138;"[5.7008772, 5.7008772]";"[(825.5, 459.5), (608.5, 438.5)]";"[0, 0]"
1922;0.11651802063;"[5.7008772]";"[(827.5, 469.5)]";"[0]"
1923;0.109759092331;"[5.7008772]";"[(827.5, 477.5)]";"[0]"
1924;0.111013174057;"[5.7008772, 5.7008772]";"[(826.5, 481.5), (608.5, 461.5)]";"[0, 0]"
1925;0.111041784286;"[5.7008772]";"[(823.5, 483.5)]";"[0]"
1926;0.120499849319;"[5.7008772, 5.7008772]";"[(821.5, 486.5), (602.5, 467.5)]";"[0, 0]"
1927;0.117895126343;"[5.7008772]";"[(819.5, 489.5)]";"[0]"
1928;0.128140211105;"[6.041523, 5.7008772]";"[(820.5, 495.5), (602.5, 475.5)]";"[0, 0]"
1929;0.10542011261;"[5.7008772]";"[(821.5, 503.5)]";"[0]"
1930;0.112540006638;"[]";"[]";"[]"
1931;0.0984709262848;"[5.7008772, 5.5226803]";"[(822.5, 525.5), (604.5, 506.5)]";"[0, 0]"
1932;0.0978870391846;"[5.7008772]";"[(823.5, 543.5)]";"[0]"
1933;0.109518051147;"[5.7008772]";"[(821.5, 559.5)]";"[0]"
1934;0.108374118805;"[6.041523]";"[(821.5, 572.5)]";"[0]"
1935;0.104457139969;"[6.6708322, 5.7008772]";"[(821.5, 580.5), (602.5, 562.5)]";"[0, 0]"
1936;0.106073856354;"[6.041523, 5.7008772]";"[(819.5, 586.5), (600.5, 567.5)]";"[0, 0]"
1937;0.113332033157;"[6.041523]";"[(816.5, 587.5)]";"[0]"
1938;0.0991480350494;"[5.7008772]";"[(814.5, 590.5)]";"[0]"
1939;0.0911021232605;"[5.7008772]";"[(812.5, 593.5)]";"[0]"
1940;0.111954927444;"[5.7008772, 5.5226803]";"[(811.5, 595.5), (594.5, 574.5)]";"[0, 0]"
1941;0.114075899124;"[5.7008772]";"[(809.5, 599.5)]";"[0]"
1942;0.0964198112488;"[5.7008772]";"[(805.5, 606.5)]";"[0]"
1943;0.115068912506;"[6.5192022]";"[(801.5, 615.5)]";"[0]"
1944;0.113859176636;"[5.7008772]";"[(797.5, 627.5)]";"[0]"
1945;0.0985958576202;"[5.7008772]";"[(792.5, 647.5)]";"[0]"
1946;0.0956170558929;"[6.5192022]";"[(786.5, 666.5)]";"[0]"
1947;0.110826015472;"[6.041523, 5.7008772]";"[(781.5, 681.5), (561.5, 661.5)]";"[0, 0]"
1948;0.112598180771;"[5.7008772]";"[(779.5, 695.5)]";"[0]"
1949;0.092756986618;"[5.7008772]";"[(777.5, 708.5)]";"[0]"
1950;0.0893180370331;"[6.041523, 5.7008772]";"[(776.5, 719.5), (555.5, 699.5)]";"[0, 0]"
1951;0.107966899872;"[5.7008772]";"[(776.5, 727.5)]";"[0]"
1952;0.115692853928;"[5.7008772]";"[(779.5, 725.5)]";"[0]"
1953;0.099515914917;"[6.5192022, 5.7008772]";"[(781.5, 728.5), (560.5, 708.5)]";"[0, 0]"
1954;0.0888350009918;"[6.041523, 5.7008772]";"[(781.5, 733.5), (560.5, 712.5)]";"[0, 0]"
1955;0.114688873291;"[5.7008772]";"[(781.5, 737.5)]";"[0]"
