frameno;frametime;radious;cir_pos;color
5206;0.132082939148;"[5.7008772, 6.041523]";"[(984.5, 264.5), (1229.5, 365.5)]";"[0, 0]"
5207;0.131191968918;"[6.5192022, 5.7008772]";"[(961.5, 265.5), (781.5, 253.5)]";"[0, 0]"
5208;0.130002975464;"[5.7008772, 5.7008772]";"[(936.5, 265.5), (756.5, 252.5)]";"[0, 0]"
5209;0.112028837204;"[5.7008772, 5.7008772, 6.6708322]";"[(912.5, 263.5), (731.5, 251.5), (1155.5, 368.5)]";"[0, 0, 0]"
5210;0.128939151764;"[6.5192022, 5.7008772]";"[(888.5, 264.5), (722.5, 405.5)]";"[0, 0]"
5211;0.141425132751;"[6.6708322, 5.7008772]";"[(863.5, 264.5), (681.5, 251.5)]";"[0, 0]"
5212;0.117717027664;"[5.7008772, 6.6708322]";"[(656.5, 248.5), (840.5, 263.5)]";"[0, 0]"
5213;0.11896109581;"[6.041523, 5.7008772]";"[(817.5, 260.5), (632.5, 245.5)]";"[0, 0]"
5214;0.117422103882;"[5.7008772, 5.7008772]";"[(612.5, 245.5), (797.5, 260.5)]";"[0, 0]"
5215;0.125866889954;"[5.7008772, 5.7008772, 6.5192022]";"[(776.5, 259.5), (590.5, 243.5), (1020.5, 366.5)]";"[0, 0, 0]"
5216;0.12789607048;"[5.7008772, 6.3639612]";"[(565.5, 239.5), (753.5, 255.5)]";"[0, 0]"
5217;0.138720035553;"[6.5192022, 6.6708322]";"[(727.5, 248.5), (556.5, 391.5)]";"[0, 0]"
5218;0.15217590332;"[5.7008772, 6.5192022]";"[(529.5, 386.5), (701.5, 242.5)]";"[0, 0]"
5219;0.142863035202;"[6.041523, 7.7781744]";"[(482.5, 220.5), (923.5, 350.5)]";"[0, 0]"
5220;0.14834189415;"[6.5192022, 6.6708322]";"[(454.5, 216.5), (649.5, 233.5)]";"[0, 0]"
5221;0.185451984406;"[6.5192022, 6.6708322]";"[(622.5, 227.5), (446.5, 372.5)]";"[0, 0]"
5222;0.132457017899;"[6.6708322, 6.041523]";"[(395.5, 200.5), (593.5, 219.5)]";"[0, 0]"
5223;0.160987854004;"[7.3824115, 6.6708322]";"[(565.5, 210.5), (362.5, 190.5)]";"[0, 0]"
5224;0.136482000351;"[7.1063352]";"[(535.5, 203.5)]";"[0]"
5225;0.151249170303;"[6.5192022, 6.041523]";"[(507.5, 200.5), (297.5, 177.5)]";"[0, 0]"
5226;0.146304130554;"[6.6708322, 6.5192022]";"[(268.5, 176.5), (480.5, 199.5)]";"[0, 0]"
5227;0.164324045181;"[6.6708322, 6.041523]";"[(455.5, 202.5), (241.5, 179.5)]";"[0, 0]"
5228;0.129506111145;"[6.5192022, 6.5192022]";"[(433.5, 207.5), (216.5, 182.5)]";"[0, 0]"
5229;0.139726161957;"[6.5192022, 7.5166483]";"[(192.5, 182.5), (412.5, 208.5)]";"[0, 0]"
