frameno;frametime;recarea;cir_pos;color
355;0.0122938156128;"177600";"[(461, 441)]";"[0]"
356;0.0114150047302;"177600";"[(713, 456)]";"[0]"
357;0.0143120288849;"177600";"[(714, 459), (464, 445)]";"[0, 0]"
358;0.0123431682587;"177600";"[(713, 461), (464, 448)]";"[0, 0]"
359;0.019415140152;"177600";"[(711, 466), (463, 452)]";"[0, 0]"
360;0.0187330245972;"177600";"[(710, 471), (461, 456)]";"[0, 0]"
361;0.0193650722504;"177600";"[(459, 460)]";"[0]"
362;0.0193259716034;"177600";"[(709, 481), (458, 465)]";"[0, 0]"
363;0.0211799144745;"177600";"[(710, 483), (459, 469)]";"[0, 0]"
364;0.013386964798;"177600";"[(707, 484), (459, 469)]";"[0, 0]"
365;0.0120840072632;"177600";"[(457, 470)]";"[0]"
366;0.0138370990753;"177600";"[(705, 486), (454, 471)]";"[0, 0]"
367;0.0123569965363;"177600";"[(454, 472), (517, 531)]";"[0, 1]"
368;0.011659860611;"177600";"[(707, 491), (458, 475)]";"[0, 0]"
369;0.0192201137543;"177600";"[(708, 492), (455, 477)]";"[0, 0]"
370;0.0247280597687;"177600";"[(706, 497), (454, 481)]";"[0, 0]"
371;0.017786026001;"177600";"[(456, 487)]";"[0]"
372;0.0223150253296;"177600";"[(706, 506), (458, 491)]";"[0, 0]"
373;0.0142600536346;"177600";"[(707, 513), (458, 497)]";"[0, 0]"
374;0.0114209651947;"177600";"[(707, 518), (456, 504)]";"[0, 0]"
375;0.0111169815063;"177600";"[(457, 512)]";"[0]"
376;0.0163011550903;"177600";"[(705, 532), (455, 517)]";"[0, 0]"
377;0.0118570327759;"177600";"[(705, 537), (455, 522)]";"[0, 0]"
378;0.0153510570526;"177600";"[(707, 542), (459, 529)]";"[0, 0]"
379;0.0194621086121;"177600";"[(706, 549), (454, 533)]";"[0, 0]"
380;0.0143990516663;"177600";"[(707, 553), (456, 537)]";"[0, 0]"
381;0.011559009552;"177600";"[(459, 542)]";"[0]"
382;0.0123469829559;"177600";"[(709, 561), (458, 545)]";"[0, 0]"
