frameno;frametime;radious;cir_pos;color
147;0.108495950699;"[6.6708322]";"[(606, 307)]";"[0]"
148;0.109588861465;"[5.7008772, 6.6708322]";"[(343, 289), (605, 308)]";"[0, 0]"
149;0.11811709404;"[6.6708322, 8.6313381]";"[(346, 289), (604, 306)]";"[0, 0]"
150;0.101403951645;"[6.3639612]";"[(605, 306)]";"[0]"
151;0.10206413269;"[6.6708322]";"[(342, 291)]";"[0]"
152;0.091737985611;"[5.7008772]";"[(607, 311)]";"[0]"
153;0.0864841938019;"[]";"[]";"[]"
154;0.110225200653;"[6.5192022]";"[(612, 304)]";"[0]"
155;0.101013183594;"[5.7008772]";"[(615, 302)]";"[0]"
156;0.0897750854492;"[6.6708322]";"[(621, 301)]";"[0]"
157;0.0900831222534;"[6.5192022, 6.6708322]";"[(626, 299), (367, 281)]";"[0, 0]"
158;0.099601984024;"[5.7008772]";"[(369, 280)]";"[0]"
159;0.0912780761719;"[5.7008772]";"[(367, 277)]";"[0]"
160;0.0944199562073;"[]";"[]";"[]"
161;0.119416952133;"[7.5166483, 7.905694]";"[(621, 294), (363, 273)]";"[0, 0]"
162;0.0913798809052;"[6.6708322, 6.041523]";"[(364, 275), (623, 297)]";"[0, 0]"
163;0.112227916718;"[]";"[]";"[]"
164;0.111700057983;"[5.7008772]";"[(361, 281)]";"[0]"
165;0.116189002991;"[6.6708322]";"[(358, 281)]";"[0]"
166;0.11123085022;"[]";"[]";"[]"
167;0.093817949295;"[6.6708322]";"[(364, 280)]";"[0]"
168;0.12642788887;"[]";"[]";"[]"
169;0.127712011337;"[5.7008772]";"[(361, 281)]";"[0]"
170;0.12976193428;"[7.7781744, 6.6708322]";"[(629, 301), (372, 284)]";"[0, 0]"
171;0.109524965286;"[6.6708322]";"[(378, 287)]";"[0]"
172;0.108288049698;"[6.6708322]";"[(378, 288)]";"[0]"
173;0.122210979462;"[6.6708322]";"[(376, 288)]";"[0]"
174;0.101086139679;"[7.1063352, 6.6708322]";"[(380, 286), (636, 304)]";"[0, 0]"
175;0.11207818985;"[7.905694]";"[(639, 301)]";"[0]"
176;0.121400117874;"[5.7008772]";"[(377, 283)]";"[0]"
177;0.110259056091;"[6.6708322, 6.6708322]";"[(637, 299), (378, 281)]";"[0, 0]"
178;0.100560903549;"[6.6708322]";"[(374, 279)]";"[0]"
179;0.100759029388;"[5.7008772]";"[(375, 279)]";"[0]"
180;0.101426839828;"[]";"[]";"[]"
181;0.101998090744;"[]";"[]";"[]"
182;0.0982799530029;"[7.905694]";"[(383, 281)]";"[0]"
183;0.110859870911;"[]";"[]";"[]"
184;0.11318397522;"[6.6708322]";"[(641, 299)]";"[0]"
185;0.124967098236;"[6.5192022]";"[(642, 299)]";"[0]"
186;0.105053901672;"[6.6708322, 6.9641943]";"[(384, 284), (641, 301)]";"[0, 0]"
187;0.12224316597;"[6.9641943]";"[(284, 556)]";"[0]"
188;0.1162109375;"[7.905694]";"[(639, 301)]";"[0]"
189;0.104017019272;"[7.7781744]";"[(641, 301)]";"[0]"
190;0.109927177429;"[6.6708322]";"[(386, 284)]";"[0]"
191;0.0994210243225;"[6.6708322, 5.7008772]";"[(644, 300), (383, 283)]";"[0, 0]"
192;0.118210077286;"[]";"[]";"[]"
193;0.117363929749;"[]";"[]";"[]"
194;0.126167058945;"[7.1063352, 5.7008772]";"[(640, 298), (380, 281)]";"[0, 0]"
195;0.106999158859;"[]";"[]";"[]"
196;0.100035905838;"[5.7008772, 6.6708322]";"[(637, 300), (379, 281)]";"[0, 0]"
197;0.114509105682;"[]";"[]";"[]"
198;0.109169960022;"[5.7008772, 6.6708322]";"[(376, 281), (637, 300)]";"[0, 0]"
199;0.115744113922;"[]";"[]";"[]"
200;0.132169008255;"[6.9641943]";"[(636, 297)]";"[0]"
201;0.0919070243835;"[7.7781744]";"[(635, 297)]";"[0]"
202;0.101762056351;"[7.1063352, 6.6708322]";"[(634, 296), (376, 279)]";"[0, 0]"
203;0.0932419300079;"[]";"[]";"[]"
204;0.0943338871002;"[6.9641943]";"[(634, 298)]";"[0]"
205;0.0968081951141;"[6.6708322]";"[(370, 281)]";"[0]"
206;0.0939140319824;"[5.7008772]";"[(374, 285)]";"[0]"
207;0.114881038666;"[6.6708322, 6.6708322]";"[(638, 302), (376, 285)]";"[0, 0]"
208;0.117785930634;"[6.5192022]";"[(639, 300)]";"[0]"
209;0.105926990509;"[6.6708322]";"[(381, 284)]";"[0]"
210;0.117258071899;"[6.6708322, 5.7008772, 5.7008772]";"[(637, 301), (847, 443), (379, 285)]";"[0, 0, 0]"
211;0.0912890434265;"[6.6708322]";"[(380, 285)]";"[0]"
