frameno;frametime;recarea;cir_pos;color
158;0.0088210105896;"130018";"[(369, 280)]";"[0]"
159;0.011538028717;"130018";"[(627, 296), (367, 277)]";"[0, 0]"
160;0.00884509086609;"130018";"[(623, 292), (364, 273)]";"[0, 0]"
161;0.0111908912659;"130018";"[(621, 294)]";"[0]"
162;0.0120148658752;"130018";"[(364, 275), (623, 297)]";"[0, 0]"
163;0.00842785835266;"130018";"[(623, 297), (364, 278)]";"[0, 0]"
164;0.0114099979401;"130018";"[(622, 299), (361, 281)]";"[0, 0]"
165;0.0129919052124;"130018";"[(358, 281), (620, 300)]";"[0, 0]"
166;0.0128560066223;"130018";"[(623, 299)]";"[0]"
167;0.0132119655609;"130018";"[(364, 280)]";"[0]"
168;0.00884103775024;"130018";"[(620, 296)]";"[0]"
169;0.00720810890198;"130018";"[(622, 298), (362, 279)]";"[0, 0]"
170;0.0115439891815;"130018";"[(372, 284)]";"[0]"
171;0.0923750400543;"2625300";"[]";"[]"
172;0.013279914856;"130018";"[(635, 305), (378, 288)]";"[0, 0]"
173;0.0128529071808;"130018";"[(637, 306), (376, 288)]";"[0, 0]"
174;0.00852203369141;"130018";"[(380, 286)]";"[0]"
175;0.081563949585;"2629056";"[]";"[]"
176;0.00641393661499;"130018";"[(377, 283)]";"[0]"
177;0.006502866745;"130018";"[(378, 281), (636, 299)]";"[0, 0]"
178;0.00650477409363;"130018";"[(374, 279)]";"[0]"
179;0.00805997848511;"130018";"[(375, 279), (635, 297)]";"[0, 0]"
180;0.0107719898224;"130018";"[(634, 297)]";"[0]"
181;0.0106689929962;"130018";"[(638, 297)]";"[0]"
182;0.0120139122009;"130018";"[(640, 297)]";"[0]"
183;0.00856709480286;"130018";"[(640, 300), (384, 282)]";"[0, 0]"
184;0.00844407081604;"130018";"[(641, 299)]";"[0]"
185;0.00719308853149;"130018";"[(642, 299)]";"[0]"
186;0.011626958847;"130018";"[(641, 302), (384, 284)]";"[0, 0]"
187;0.00897002220154;"130018";"[(641, 300)]";"[0]"
188;0.0110330581665;"130018";"[(641, 300), (384, 284)]";"[0, 0]"
189;0.0083339214325;"130018";"[(643, 301)]";"[0]"
190;0.00781202316284;"130018";"[(642, 301), (386, 284)]";"[0, 0]"
191;0.0114319324493;"130018";"[(644, 300), (384, 283)]";"[0, 0]"
192;0.00812482833862;"130018";"[(641, 299)]";"[0]"
193;0.00761103630066;"130018";"[(641, 297)]";"[0]"
194;0.00648498535156;"130018";"[(640, 298), (380, 281)]";"[0, 0]"
195;0.00889301300049;"130018";"[(638, 297)]";"[0]"
196;0.0107159614563;"130018";"[(637, 297)]";"[0]"
197;0.0117480754852;"130018";"[(637, 299)]";"[0]"
198;0.00852799415588;"130018";"[(376, 281), (637, 300)]";"[0, 0]"
199;0.0130989551544;"130018";"[(634, 299)]";"[0]"
200;0.0129599571228;"130018";"[(636, 297)]";"[0]"
201;0.0126690864563;"130018";"[(635, 297)]";"[0]"
202;0.0131690502167;"130018";"[(634, 296), (376, 279)]";"[0, 0]"
203;0.0114119052887;"130018";"[(633, 296), (373, 280)]";"[0, 0]"
204;0.00890302658081;"130018";"[(632, 299)]";"[0]"
205;0.011549949646;"130018";"[(631, 298), (370, 281)]";"[0, 0]"
206;0.0104601383209;"130018";"[(634, 300), (374, 285)]";"[0, 0]"
207;0.00791907310486;"130018";"[(638, 302), (376, 285)]";"[0, 0]"
208;0.0727438926697;"2636768";"[]";"[]"
209;0.0753419399261;"2636768";"[]";"[]"
210;0.00711894035339;"130018";"[(637, 301), (379, 285)]";"[0, 0]"
211;0.00735402107239;"130018";"[(636, 301), (380, 285)]";"[0, 0]"
212;0.0714490413666;"2638546";"[]";"[]"
213;0.0116050243378;"130018";"[(641, 302), (383, 286)]";"[0, 0]"
214;0.0119848251343;"130018";"[(641, 300)]";"[0]"
215;0.0129480361938;"130018";"[(640, 302)]";"[0]"
216;0.012845993042;"130018";"[(640, 300)]";"[0]"
217;0.0129089355469;"130018";"[(639, 301)]";"[0]"
218;0.0129339694977;"130018";"[(382, 286), (642, 303)]";"[0, 0]"
219;0.00901889801025;"130018";"[(644, 301), (385, 287)]";"[0, 0]"
220;0.0134489536285;"130018";"[(385, 286), (643, 303)]";"[0, 0]"
221;0.012629032135;"130018";"[(643, 300)]";"[0]"
222;0.0113618373871;"130018";"[(386, 285)]";"[0]"
223;0.00834584236145;"130018";"[(385, 285)]";"[0]"
224;0.0128948688507;"130018";"[(642, 300)]";"[0]"
225;0.0128729343414;"130018";"[(643, 299), (385, 283)]";"[0, 0]"
226;0.0129520893097;"130018";"[(642, 299), (383, 283)]";"[0, 0]"
227;0.00615787506104;"130018";"[(640, 299)]";"[0]"
228;0.00941395759583;"130018";"[(639, 298), (381, 281)]";"[0, 0]"
229;0.0129780769348;"130018";"[(638, 298), (380, 282)]";"[0, 0]"
230;0.0129849910736;"130018";"[(376, 281), (636, 300)]";"[0, 0]"
231;0.0132110118866;"130018";"[(635, 299)]";"[0]"
232;0.0127410888672;"130018";"[(636, 299)]";"[0]"
233;0.0119438171387;"130018";"[(635, 298)]";"[0]"
234;0.0128021240234;"130018";"[(635, 298)]";"[0]"
235;0.0113880634308;"130018";"[(635, 301), (378, 283)]";"[0, 0]"
236;0.0972900390625;"2638546";"[]";"[]"
237;0.0125720500946;"130018";"[(375, 283), (633, 299)]";"[0, 0]"
238;0.0128309726715;"130018";"[(631, 297), (371, 281)]";"[0, 0]"
239;0.0128011703491;"130018";"[(630, 296)]";"[0]"
240;0.0125689506531;"130018";"[(629, 295), (368, 278)]";"[0, 0]"
241;0.00835084915161;"130018";"[(631, 295)]";"[0]"
242;0.0126688480377;"130018";"[(630, 296), (369, 278)]";"[0, 0]"
243;0.00618410110474;"130018";"[(631, 296)]";"[0]"
244;0.00634098052979;"130018";"[(631, 299)]";"[0]"
245;0.00728607177734;"130018";"[(634, 300), (374, 283)]";"[0, 0]"
246;0.0101361274719;"130018";"[(376, 282), (634, 300)]";"[0, 0]"
247;0.009446144104;"130018";"[(635, 297), (375, 281)]";"[0, 0]"
248;0.00716209411621;"130018";"[(377, 280), (636, 296)]";"[0, 0]"
249;0.00717091560364;"130018";"[(635, 298)]";"[0]"
250;0.00905013084412;"130018";"[(376, 281), (634, 299)]";"[0, 0]"
251;0.0104448795319;"130018";"[(635, 298), (376, 281)]";"[0, 0]"
252;0.0108921527863;"130018";"[(636, 300), (376, 283)]";"[0, 0]"
253;0.0862300395966;"2638546";"[]";"[]"
254;0.0112662315369;"130018";"[(638, 302)]";"[0]"
255;0.0106179714203;"130018";"[(639, 303)]";"[0]"
256;0.0117528438568;"130018";"[(640, 303), (380, 287)]";"[0, 0]"
257;0.00852680206299;"130018";"[(640, 303), (381, 285)]";"[0, 0]"
258;0.0131621360779;"130018";"[(640, 303), (381, 287)]";"[0, 0]"
259;0.00938892364502;"130018";"[(640, 302)]";"[0]"
260;0.0121698379517;"130018";"[(641, 304)]";"[0]"
261;0.0120780467987;"130018";"[(641, 303)]";"[0]"
262;0.0119140148163;"130018";"[(639, 300), (380, 284)]";"[0, 0]"
263;0.0120320320129;"130018";"[(637, 301)]";"[0]"
264;0.0118298530579;"130018";"[(636, 303)]";"[0]"
265;0.0116579532623;"130018";"[(638, 303), (379, 287)]";"[0, 0]"
266;0.0113210678101;"130018";"[(637, 305), (380, 287)]";"[0, 0]"
267;0.00923109054565;"130018";"[(377, 289), (637, 304)]";"[0, 0]"
268;0.0130088329315;"130018";"[(637, 305), (376, 289), (433, 345)]";"[0, 0, 1]"
269;0.0129480361938;"130018";"[(635, 306)]";"[0]"
270;0.0128688812256;"130018";"[(636, 309), (377, 290)]";"[0, 0]"
271;0.0127148628235;"130018";"[(636, 309)]";"[0]"
272;0.0125188827515;"130018";"[(637, 307)]";"[0]"
273;0.0861570835114;"2638546";"[]";"[]"
274;0.0117158889771;"130018";"[(638, 306)]";"[0]"
275;0.0113310813904;"130018";"[(635, 306)]";"[0]"
276;0.0127589702606;"130018";"[(635, 305), (376, 289)]";"[0, 0]"
277;0.0117058753967;"130018";"[(635, 307)]";"[0]"
278;0.0128810405731;"130018";"[(637, 303)]";"[0]"
279;0.0127398967743;"130018";"[(637, 302), (380, 286)]";"[0, 0]"
280;0.0811259746552;"2642102";"[]";"[]"
281;0.00823593139648;"130018";"[(638, 301)]";"[0]"
282;0.00705003738403;"130018";"[(378, 280)]";"[0]"
283;0.00645899772644;"130018";"[(376, 279), (637, 295)]";"[0, 0]"
284;0.00678110122681;"130018";"[(636, 295)]";"[0]"
285;0.00661683082581;"130018";"[(376, 277), (635, 295)]";"[0, 0]"
286;0.00655603408813;"130018";"[(634, 294), (376, 277)]";"[0, 0]"
287;0.00695085525513;"130018";"[(635, 295)]";"[0]"
288;0.007169008255;"130018";"[(637, 293)]";"[0]"
289;0.00653386116028;"130018";"[(636, 293), (377, 275)]";"[0, 0]"
290;0.00675797462463;"130018";"[(637, 290), (378, 273)]";"[0, 0]"
291;0.00987601280212;"130018";"[(635, 289)]";"[0]"
292;0.0118219852448;"130018";"[(635, 289), (376, 270)]";"[0, 0]"
293;0.00858807563782;"130018";"[(635, 288)]";"[0]"
294;0.0134310722351;"130018";"[(636, 289), (377, 271)]";"[0, 0]"
295;0.105970144272;"2713118";"[]";"[]"
296;0.0770080089569;"926436";"[(848, 437)]";"[0]"
297;0.0208089351654;"322080";"[(639, 295)]";"[0]"
298;0.0317559242249;"324000";"[(642, 295), (380, 278)]";"[0, 0]"
299;0.0982949733734;"2753934";"[]";"[]"
300;0.0122900009155;"129014";"[(641, 297), (380, 278)]";"[0, 0]"
301;0.012943983078;"129014";"[(641, 294)]";"[0]"
302;0.0129871368408;"129014";"[(638, 294)]";"[0]"
303;0.0129771232605;"129014";"[(638, 293), (379, 275)]";"[0, 0]"
304;0.0161280632019;"129014";"[(637, 293), (376, 275)]";"[0, 0]"
305;0.0120511054993;"129014";"[(639, 293)]";"[0]"
306;0.0123770236969;"129014";"[(640, 293)]";"[0]"
307;0.00833988189697;"129014";"[(637, 294), (376, 277)]";"[0, 0]"
308;0.0122940540314;"129014";"[(636, 295), (380, 277)]";"[0, 0]"
309;0.0121288299561;"129014";"[(639, 295)]";"[0]"
310;0.0122570991516;"129014";"[(638, 295)]";"[0]"
311;0.0120229721069;"129014";"[(640, 293)]";"[0]"
312;0.0125341415405;"129014";"[(638, 295)]";"[0]"
313;0.0122580528259;"129014";"[(637, 294)]";"[0]"
314;0.00624585151672;"129014";"[(636, 294), (378, 275)]";"[0, 0]"
315;0.00646495819092;"129014";"[(380, 275)]";"[0]"
316;0.00812292098999;"129014";"[(641, 293)]";"[0]"
317;0.00718688964844;"129014";"[(641, 291)]";"[0]"
318;0.0065450668335;"129014";"[(641, 291)]";"[0]"
319;0.00678181648254;"129014";"[(637, 289)]";"[0]"
320;0.0755178928375;"2744724";"[]";"[]"
321;0.0680379867554;"2745837";"[]";"[]"
322;0.0783100128174;"2745837";"[]";"[]"
323;0.0837421417236;"2746950";"[]";"[]"
324;0.0101051330566;"129014";"[(640, 295)]";"[0]"
325;0.0109081268311;"129014";"[(642, 297), (383, 277)]";"[0, 0]"
326;0.0112919807434;"129014";"[(644, 297), (384, 280)]";"[0, 0]"
327;0.0107932090759;"129014";"[(644, 297)]";"[0]"
328;0.0109939575195;"129014";"[(643, 297), (385, 280)]";"[0, 0]"
329;0.0105390548706;"129014";"[(646, 298), (387, 280)]";"[0, 0]"
330;0.00815892219543;"129014";"[(647, 297)]";"[0]"
331;0.0108480453491;"129014";"[(647, 299), (389, 281)]";"[0, 0]"
332;0.00823616981506;"129014";"[(387, 280), (648, 297)]";"[0, 0]"
333;0.0113618373871;"129014";"[(647, 297), (390, 279)]";"[0, 0]"
334;0.0107851028442;"129014";"[(646, 295)]";"[0]"
335;0.0127630233765;"129014";"[(643, 295), (385, 278)]";"[0, 0]"
336;0.0129551887512;"129014";"[(640, 298), (384, 279)]";"[0, 0]"
337;0.0130829811096;"129014";"[(638, 298), (377, 280)]";"[0, 0]"
338;0.0126791000366;"129014";"[(633, 300), (373, 281)]";"[0, 0]"
339;0.0120539665222;"129014";"[(629, 299)]";"[0]"
340;0.0131189823151;"129014";"[(628, 298), (368, 278)]";"[0, 0]"
341;0.012923002243;"129014";"[(628, 296), (367, 277)]";"[0, 0]"
342;0.0126569271088;"129014";"[(629, 293)]";"[0]"
343;0.0130431652069;"129014";"[(629, 293), (372, 344)]";"[0, 1]"
344;0.0154759883881;"129014";"[(630, 293)]";"[0]"
345;0.0121140480042;"129014";"[(631, 295), (368, 275)]";"[0, 0]"
346;0.0121378898621;"129014";"[(631, 295)]";"[0]"
347;0.0126869678497;"129014";"[(632, 297), (371, 279)]";"[0, 0]"
348;0.0124268531799;"129014";"[(631, 299)]";"[0]"
349;0.0085301399231;"129014";"[(632, 302)]";"[0]"
350;0.012423992157;"129014";"[(631, 305), (372, 286)]";"[0, 0]"
351;0.0994658470154;"2749176";"[]";"[]"
352;0.012011051178;"129014";"[(629, 304)]";"[0]"
353;0.0961201190948;"2749176";"[]";"[]"
354;0.095123052597;"2749176";"[]";"[]"
355;0.00672793388367;"129014";"[(629, 307)]";"[0]"
356;0.00630497932434;"129014";"[(629, 308)]";"[0]"
357;0.0101630687714;"129014";"[(628, 306), (366, 289), (370, 358)]";"[0, 0, 1]"
358;0.00752401351929;"129014";"[(629, 305), (368, 289)]";"[0, 0]"
359;0.0105440616608;"129014";"[(629, 305), (369, 290)]";"[0, 0]"
360;0.0123918056488;"129014";"[(629, 307), (372, 291)]";"[0, 0]"
361;0.0122480392456;"129014";"[(631, 306), (372, 291)]";"[0, 0]"
362;0.0123710632324;"129014";"[(631, 307), (371, 290)]";"[0, 0]"
363;0.0120000839233;"129014";"[(370, 287)]";"[0]"
364;0.0121228694916;"129014";"[(623, 303), (364, 285)]";"[0, 0]"
365;0.0113949775696;"129014";"[(621, 303)]";"[0]"
366;0.00794816017151;"129014";"[(620, 300)]";"[0]"
367;0.00714087486267;"129014";"[(619, 300)]";"[0]"
368;0.006502866745;"129014";"[(620, 299)]";"[0]"
369;0.0103371143341;"129014";"[(621, 301)]";"[0]"
370;0.0939478874207;"2743434";"[]";"[]"
371;0.0119259357452;"129014";"[(619, 303)]";"[0]"
372;0.0121350288391;"129014";"[(618, 304)]";"[0]"
373;0.00791382789612;"129014";"[(616, 304)]";"[0]"
374;0.0110111236572;"129014";"[(617, 305)]";"[0]"
375;0.0117390155792;"129014";"[(617, 304)]";"[0]"
376;0.0123410224915;"129014";"[(359, 287)]";"[0]"
377;0.011757850647;"129014";"[(619, 307)]";"[0]"
378;0.00845313072205;"129014";"[(620, 306), (358, 289)]";"[0, 0]"
379;0.0122950077057;"129014";"[(360, 289), (621, 304)]";"[0, 0]"
380;0.105899095535;"2847984";"[]";"[]"
381;0.0100829601288;"129014";"[(622, 307), (363, 290)]";"[0, 0]"
382;0.0132761001587;"129014";"[(364, 290)]";"[0]"
383;0.00811290740967;"129014";"[(621, 305), (361, 289)]";"[0, 0]"
384;0.011510848999;"129014";"[(621, 303), (362, 287)]";"[0, 0]"
385;0.0117728710175;"129014";"[(362, 285)]";"[0]"
386;0.00818014144897;"129014";"[(622, 299)]";"[0]"
387;0.0123879909515;"129014";"[(362, 279), (622, 296)]";"[0, 0]"
388;0.0126678943634;"129014";"[(622, 291), (360, 275)]";"[0, 0]"
389;0.0123419761658;"129014";"[(619, 287)]";"[0]"
390;0.0122201442719;"129014";"[(621, 287)]";"[0]"
