frameno;frametime;recpoint;cir_pos;color
0;0.0956449508667;"[]";"[(385, 279)]";"[0]"
1;0.0111558437347;"[47, 160, 797, 400]";"[(386, 279)]";"[0]"
2;0.00900316238403;"[39, 162, 789, 402]";"[(645, 299)]";"[0]"
3;0.0165410041809;"[31, 164, 781, 404]";"[(645, 300), (388, 281)]";"[0, 0]"
4;0.0215759277344;"[24, 166, 774, 406]";"[(643, 299), (385, 281)]";"[0, 0]"
5;0.0978751182556;"[27, 166, 777, 406]";"[(643, 299), (385, 281)]";"[0, 0]"
6;0.0173270702362;"[29, 167, 779, 407]";"[(385, 282)]";"[0]"
7;0.0182259082794;"[30, 167, 780, 407]";"[(642, 302)]";"[0]"
8;0.0126941204071;"[29, 167, 779, 407]";"[(642, 302)]";"[0]"
9;0.013151884079;"[28, 167, 778, 407]";"[(642, 303), (384, 284)]";"[0, 0]"
10;0.0193371772766;"[28, 168, 778, 408]";"[(383, 283)]";"[0]"
11;0.0121490955353;"[29, 168, 779, 408]";"[(641, 302)]";"[0]"
12;0.0683681964874;"[29, 169, 779, 409]";"[(641, 302)]";"[0]"
13;0.00959587097168;"[29, 169, 779, 409]";"[(640, 303)]";"[0]"
14;0.0150198936462;"[29, 170, 779, 410]";"[(638, 301)]";"[0]"
15;0.0163810253143;"[30, 170, 780, 410]";"[(636, 302)]";"[0]"
16;0.0947060585022;"[29, 171, 779, 411]";"[(636, 302)]";"[0]"
17;0.0183939933777;"[28, 172, 778, 412]";"[(638, 299), (380, 280)]";"[0, 0]"
18;0.0118460655212;"[26, 173, 776, 413]";"[(638, 298)]";"[0]"
19;0.0142059326172;"[26, 174, 776, 414]";"[(639, 299), (378, 279)]";"[0, 0]"
20;0.0128259658813;"[26, 174, 776, 414]";"[(639, 299), (378, 278)]";"[0, 0]"
21;0.0706379413605;"[27, 175, 777, 415]";"[(639, 299), (378, 278)]";"[0, 0]"
22;0.0937068462372;"[27, 176, 777, 416]";"[(639, 299), (378, 278)]";"[0, 0]"
23;0.0670821666718;"[27, 177, 777, 417]";"[(639, 299), (378, 278)]";"[0, 0]"
24;0.0754671096802;"[27, 177, 777, 417]";"[(639, 299), (378, 278)]";"[0, 0]"
25;0.0890519618988;"[27, 178, 777, 418]";"[(639, 299), (378, 278)]";"[0, 0]"
26;0.0181300640106;"[26, 180, 776, 420]";"[(381, 282), (640, 302)]";"[0, 0]"
27;0.0209081172943;"[25, 181, 775, 421]";"[(641, 301)]";"[0]"
28;0.0149648189545;"[24, 182, 774, 422]";"[(642, 301)]";"[0]"
29;0.102001905441;"[24, 182, 774, 422]";"[(642, 301)]";"[0]"
30;0.0118999481201;"[24, 183, 774, 423]";"[(381, 282), (639, 303)]";"[0, 0]"
31;0.00953912734985;"[23, 183, 773, 423]";"[(638, 305)]";"[0]"
32;0.0123810768127;"[21, 183, 771, 423]";"[(378, 284)]";"[0]"
33;0.0840981006622;"[20, 183, 770, 423]";"[(378, 284)]";"[0]"
34;0.0180010795593;"[19, 183, 769, 423]";"[(381, 287)]";"[0]"
35;0.0149140357971;"[17, 182, 767, 422]";"[(639, 307)]";"[0]"
36;0.0816299915314;"[16, 182, 766, 422]";"[(639, 307)]";"[0]"
37;0.0740058422089;"[16, 181, 766, 421]";"[(639, 307)]";"[0]"
38;0.0873029232025;"[16, 180, 766, 420]";"[(639, 307)]";"[0]"
39;0.0118200778961;"[16, 179, 766, 419]";"[(637, 310), (378, 290)]";"[0, 0]"
40;0.0116391181946;"[17, 179, 767, 419]";"[(637, 310), (378, 290)]";"[0, 0]"
41;0.0904521942139;"[18, 179, 768, 419]";"[(637, 310), (378, 290)]";"[0, 0]"
42;0.0237970352173;"[19, 179, 769, 419]";"[(376, 289), (635, 309)]";"[0, 0]"
43;0.0702521800995;"[19, 180, 769, 420]";"[(376, 289), (635, 309)]";"[0, 0]"
44;0.0115969181061;"[19, 180, 769, 420]";"[(630, 307), (369, 286)]";"[0, 0]"
45;0.0112760066986;"[19, 181, 769, 421]";"[(371, 284)]";"[0]"
46;0.0169720649719;"[20, 181, 770, 421]";"[(372, 283), (630, 303)]";"[0, 0]"
47;0.0229198932648;"[21, 181, 771, 421]";"[(630, 302), (369, 282)]";"[0, 0]"
48;0.0148930549622;"[22, 182, 772, 422]";"[(370, 282)]";"[0]"
49;0.0183601379395;"[21, 182, 771, 422]";"[(627, 303), (365, 282)]";"[0, 0]"
50;0.0182468891144;"[19, 183, 769, 423]";"[(624, 301)]";"[0]"
51;0.0129878520966;"[17, 183, 767, 423]";"[(624, 302)]";"[0]"
52;0.0103371143341;"[17, 185, 767, 425]";"[(365, 281)]";"[0]"
53;0.0195181369781;"[17, 186, 767, 426]";"[(625, 299), (364, 279)]";"[0, 0]"
54;0.0230798721313;"[17, 187, 767, 427]";"[(363, 280), (625, 299)]";"[0, 0]"
55;0.0183780193329;"[17, 189, 767, 429]";"[(624, 299)]";"[0]"
56;0.0126729011536;"[16, 190, 766, 430]";"[(625, 300)]";"[0]"
57;0.108100891113;"[16, 192, 766, 432]";"[(625, 300)]";"[0]"
58;0.0230638980865;"[15, 193, 765, 433]";"[(626, 299), (365, 281)]";"[0, 0]"
59;0.0230350494385;"[15, 194, 765, 434]";"[(626, 300), (365, 282)]";"[0, 0]"
60;0.0223610401154;"[14, 194, 764, 434]";"[(366, 282)]";"[0]"
61;0.0855710506439;"[12, 193, 762, 433]";"[(366, 282)]";"[0]"
62;0.0161437988281;"[10, 193, 760, 433]";"[(365, 284)]";"[0]"
63;0.0898790359497;"[8, 192, 758, 432]";"[(365, 284)]";"[0]"
64;0.0507249832153;"[7, 190, 757, 430]";"[(839, 445)]";"[0]"
65;0.0304279327393;"[319, 314, 799, 554]";"[(631, 301), (372, 282)]";"[0, 0]"
66;0.036169052124;"[82, 28, 581, 287]";"[(631, 301), (372, 283)]";"[0, 0]"
67;0.0155920982361;"[251, 163, 750, 421]";"[(372, 284)]";"[0]"
68;0.0132110118866;"[250, 163, 749, 421]";"[(372, 284)]";"[0]"
69;0.0188310146332;"[249, 162, 748, 420]";"[(372, 284)]";"[0]"
70;0.0103681087494;"[249, 162, 748, 420]";"[(633, 303), (374, 284)]";"[0, 0]"
71;0.00908303260803;"[248, 162, 747, 420]";"[(374, 284)]";"[0]"
72;0.00918292999268;"[248, 161, 747, 419]";"[(374, 284)]";"[0]"
73;0.0137150287628;"[247, 161, 746, 419]";"[(373, 284)]";"[0]"
74;0.103724002838;"[246, 161, 745, 419]";"[(373, 284)]";"[0]"
75;0.0878829956055;"[246, 161, 745, 419]";"[(373, 284)]";"[0]"
76;0.0132989883423;"[247, 161, 746, 419]";"[(638, 301)]";"[0]"
77;0.017600774765;"[248, 160, 747, 418]";"[(382, 284), (641, 301)]";"[0, 0]"
78;0.0138530731201;"[249, 161, 748, 419]";"[(641, 302)]";"[0]"
79;0.0188889503479;"[249, 161, 748, 419]";"[(643, 304), (382, 286)]";"[0, 0]"
80;0.0129220485687;"[249, 161, 748, 419]";"[(385, 288)]";"[0]"
81;0.0175170898438;"[250, 161, 749, 419]";"[(644, 305), (385, 288)]";"[0, 0]"
82;0.0164148807526;"[252, 161, 751, 419]";"[(389, 288)]";"[0]"
83;0.0197079181671;"[254, 161, 753, 419]";"[(648, 306), (389, 290)]";"[0, 0]"
84;0.0184791088104;"[254, 161, 753, 419]";"[(649, 311), (391, 294)]";"[0, 0]"
85;0.0165059566498;"[254, 161, 753, 419]";"[(650, 313)]";"[0]"
86;0.0147669315338;"[255, 161, 754, 419]";"[(388, 302)]";"[0]"
87;0.0201029777527;"[255, 161, 754, 419]";"[(642, 320), (382, 302)]";"[0, 0]"
88;0.0163300037384;"[256, 161, 755, 419]";"[(382, 300)]";"[0]"
89;0.0823309421539;"[257, 161, 756, 419]";"[(382, 300)]";"[0]"
90;0.0144519805908;"[257, 161, 756, 419]";"[(387, 300), (645, 317)]";"[0, 0]"
91;0.0185689926147;"[257, 161, 756, 419]";"[(646, 321), (387, 302)]";"[0, 0]"
92;0.109735965729;"[258, 161, 757, 419]";"[(646, 321), (387, 302)]";"[0, 0]"
93;0.0166308879852;"[259, 161, 758, 419]";"[(650, 321)]";"[0]"
94;0.0195269584656;"[261, 161, 760, 419]";"[(652, 319), (395, 303)]";"[0, 0]"
95;0.0181400775909;"[263, 161, 762, 419]";"[(397, 303)]";"[0]"
96;0.0172979831696;"[265, 161, 764, 419]";"[(657, 318)]";"[0]"
97;0.0158770084381;"[267, 161, 766, 419]";"[(661, 317)]";"[0]"
98;0.0144629478455;"[269, 161, 768, 419]";"[(661, 321)]";"[0]"
99;0.0168640613556;"[270, 162, 769, 420]";"[(661, 323)]";"[0]"
100;0.0156421661377;"[272, 162, 771, 420]";"[(407, 310)]";"[0]"
101;0.0205550193787;"[273, 162, 772, 420]";"[(407, 311), (663, 327)]";"[0, 0]"
102;0.0184850692749;"[274, 164, 773, 422]";"[(664, 326), (408, 312)]";"[0, 0]"
103;0.0194418430328;"[275, 167, 774, 425]";"[(665, 328), (407, 313)]";"[0, 0]"
104;0.0203530788422;"[276, 171, 775, 429]";"[(662, 328), (408, 313)]";"[0, 0]"
105;0.0184650421143;"[272, 174, 771, 432]";"[(663, 329), (408, 313)]";"[0, 0]"
106;0.0135791301727;"[269, 177, 768, 435]";"[(663, 328), (407, 312)]";"[0, 0]"
107;0.00934982299805;"[267, 180, 766, 438]";"[(662, 326)]";"[0]"
108;0.0118510723114;"[268, 180, 767, 438]";"[(405, 311), (662, 326)]";"[0, 0]"
109;0.0110640525818;"[269, 181, 768, 439]";"[(660, 326), (404, 309)]";"[0, 0]"
110;0.00999093055725;"[270, 182, 769, 440]";"[(659, 327), (401, 309)]";"[0, 0]"
111;0.0119230747223;"[273, 181, 772, 439]";"[(659, 327), (404, 310)]";"[0, 0]"
112;0.0786440372467;"[275, 181, 774, 439]";"[(659, 327), (404, 310)]";"[0, 0]"
113;0.0105538368225;"[278, 180, 777, 438]";"[(659, 326)]";"[0]"
114;0.0114750862122;"[282, 179, 781, 437]";"[(658, 322), (402, 306)]";"[0, 0]"
115;0.0136959552765;"[285, 177, 784, 435]";"[(399, 302), (656, 320)]";"[0, 0]"
116;0.0113179683685;"[288, 177, 787, 435]";"[(400, 300)]";"[0]"
117;0.0820050239563;"[289, 180, 788, 438]";"[(400, 300)]";"[0]"
118;0.00765609741211;"[290, 182, 789, 440]";"[(655, 315)]";"[0]"
119;0.0133399963379;"[291, 185, 790, 443]";"[(654, 313)]";"[0]"
120;0.0128960609436;"[292, 186, 791, 444]";"[(654, 310), (397, 294)]";"[0, 0]"
121;0.0080029964447;"[292, 188, 791, 446]";"[(655, 309)]";"[0]"
122;0.0145988464355;"[292, 189, 791, 447]";"[(400, 286)]";"[0]"
123;0.0150218009949;"[291, 189, 790, 447]";"[(658, 296)]";"[0]"
124;0.102539777756;"[290, 190, 789, 448]";"[(658, 296)]";"[0]"
125;0.0117888450623;"[289, 190, 788, 448]";"[(657, 283), (400, 267)]";"[0, 0]"
126;0.0138790607452;"[289, 190, 788, 448]";"[(399, 265)]";"[0]"
127;0.100853204727;"[288, 190, 787, 448]";"[(399, 265)]";"[0]"
128;0.00719881057739;"[288, 190, 787, 448]";"[(659, 281)]";"[0]"
129;0.0863120555878;"[287, 189, 786, 447]";"[(659, 281)]";"[0]"
130;0.00930213928223;"[286, 189, 785, 447]";"[(406, 263)]";"[0]"
131;0.00772595405579;"[285, 189, 784, 447]";"[(663, 277)]";"[0]"
132;0.0147759914398;"[285, 188, 784, 446]";"[(406, 260)]";"[0]"
133;0.0134830474854;"[285, 187, 784, 445]";"[(662, 272), (406, 257)]";"[0, 0]"
134;0.0103139877319;"[285, 186, 784, 444]";"[(408, 247), (665, 263)]";"[0, 0]"
135;0.067342042923;"[285, 186, 784, 444]";"[(408, 247), (665, 263)]";"[0, 0]"
136;0.0134091377258;"[285, 186, 784, 444]";"[(408, 238)]";"[0]"
137;0.0117399692535;"[285, 186, 784, 444]";"[(665, 251)]";"[0]"
138;0.0200808048248;"[285, 186, 784, 444]";"[(664, 246), (406, 232)]";"[0, 0]"
139;0.00989699363708;"[285, 186, 784, 444]";"[(406, 229), (664, 244)]";"[0, 0]"
140;0.00879311561584;"[285, 186, 784, 444]";"[(663, 241)]";"[0]"
141;0.00792002677917;"[285, 186, 784, 444]";"[(406, 223)]";"[0]"
142;0.013247013092;"[285, 186, 784, 444]";"[(665, 237), (405, 221)]";"[0, 0]"
143;0.0092339515686;"[285, 186, 784, 444]";"[(406, 219)]";"[0]"
144;0.00858998298645;"[285, 186, 784, 444]";"[(406, 217)]";"[0]"
145;0.0137379169464;"[285, 186, 784, 444]";"[(406, 216)]";"[0]"
146;0.0114598274231;"[284, 184, 783, 442]";"[(408, 213), (666, 227)]";"[0, 0]"
147;0.0117039680481;"[283, 181, 782, 439]";"[(408, 211)]";"[0]"
148;0.08323097229;"[283, 178, 782, 436]";"[(408, 211)]";"[0]"
149;0.0132110118866;"[282, 173, 781, 431]";"[(668, 220), (407, 205)]";"[0, 0]"
150;0.0157949924469;"[288, 156, 787, 414]";"[(410, 203), (668, 219)]";"[0, 0]"
151;0.0871329307556;"[294, 145, 793, 403]";"[(410, 203), (668, 219)]";"[0, 0]"
152;0.00965404510498;"[295, 142, 794, 400]";"[(418, 194)]";"[0]"
153;0.0861051082611;"[297, 141, 796, 399]";"[(418, 194)]";"[0]"
154;0.0114958286285;"[298, 139, 797, 397]";"[(681, 198), (421, 184)]";"[0, 0]"
155;0.0109241008759;"[299, 136, 798, 394]";"[(420, 180)]";"[0]"
156;0.0751438140869;"[300, 134, 799, 392]";"[(420, 180)]";"[0]"
157;0.0132911205292;"[300, 131, 799, 389]";"[(680, 187)]";"[0]"
158;0.0143909454346;"[300, 129, 799, 387]";"[(679, 185), (419, 170)]";"[0, 0]"
159;0.00967192649841;"[299, 127, 798, 385]";"[(679, 183), (421, 168)]";"[0, 0]"
160;0.0108511447906;"[299, 126, 798, 384]";"[(680, 178)]";"[0]"
161;0.0145177841187;"[300, 124, 799, 382]";"[(678, 175), (420, 162)]";"[0, 0]"
162;0.0100998878479;"[300, 123, 799, 381]";"[(416, 158)]";"[0]"
163;0.0100100040436;"[301, 122, 800, 380]";"[(677, 171)]";"[0]"
164;0.0853328704834;"[302, 121, 801, 379]";"[(677, 171)]";"[0]"
165;0.0145890712738;"[302, 119, 801, 377]";"[(414, 149)]";"[0]"
166;0.0849950313568;"[303, 118, 802, 376]";"[(414, 149)]";"[0]"
167;0.0773429870605;"[303, 117, 802, 375]";"[(414, 149)]";"[0]"
168;0.0130770206451;"[304, 116, 803, 374]";"[(406, 137)]";"[0]"
169;0.0113480091095;"[305, 114, 804, 372]";"[(408, 133)]";"[0]"
170;0.0122010707855;"[309, 112, 808, 370]";"[(406, 130)]";"[0]"
171;0.0148148536682;"[312, 109, 811, 367]";"[(410, 127)]";"[0]"
172;0.015105009079;"[316, 107, 815, 365]";"[(409, 125)]";"[0]"
173;0.0866889953613;"[319, 104, 818, 362]";"[(409, 125)]";"[0]"
174;0.0144331455231;"[322, 101, 821, 359]";"[(407, 120)]";"[0]"
175;0.0101370811462;"[324, 99, 823, 357]";"[(404, 116), (669, 130)]";"[0, 0]"
176;0.00998282432556;"[323, 97, 822, 355]";"[(668, 127), (406, 114)]";"[0, 0]"
177;0.0822699069977;"[323, 95, 822, 353]";"[(668, 127), (406, 114)]";"[0, 0]"
178;0.0694479942322;"[323, 94, 822, 352]";"[(668, 127), (406, 114)]";"[0, 0]"
179;0.0136699676514;"[323, 92, 822, 350]";"[(402, 105)]";"[0]"
180;0.00952315330505;"[323, 90, 822, 348]";"[(664, 117)]";"[0]"
181;0.0134840011597;"[323, 89, 822, 347]";"[(664, 112), (402, 97)]";"[0, 0]"
182;0.00900197029114;"[321, 87, 820, 345]";"[(664, 108)]";"[0]"
183;0.0814688205719;"[320, 86, 819, 344]";"[(664, 108)]";"[0]"
184;0.00872898101807;"[319, 84, 818, 342]";"[(664, 98)]";"[0]"
185;0.0800099372864;"[318, 82, 817, 340]";"[(664, 98)]";"[0]"
186;0.0115101337433;"[318, 80, 817, 338]";"[(663, 88)]";"[0]"
187;0.0255680084229;"[317, 78, 816, 336]";"[(399, 67)]";"[0]"
188;0.00946402549744;"[50, 0, 753, 240]";"[(665, 77)]";"[0]"
189;0.00932717323303;"[50, 0, 753, 240]";"[(664, 72)]";"[0]"
190;0.0169730186462;"[50, 0, 753, 240]";"[(400, 53), (664, 69)]";"[0, 0]"
191;0.0145590305328;"[50, 0, 753, 240]";"[(400, 50)]";"[0]"
192;0.0111780166626;"[50, 0, 753, 240]";"[(402, 47), (668, 62)]";"[0, 0]"
193;0.0495200157166;"[50, 0, 753, 240]";"[(402, 47), (668, 62)]";"[0, 0]"
194;0.0158569812775;"[50, 0, 753, 240]";"[(404, 40)]";"[0]"
195;0.0118520259857;"[50, 0, 753, 240]";"[(407, 37)]";"[0]"
196;0.0653738975525;"[50, 0, 753, 240]";"[(407, 37)]";"[0]"
197;0.0152990818024;"[50, 0, 753, 240]";"[(675, 50)]";"[0]"
198;0.0590660572052;"[50, 0, 753, 240]";"[(675, 50)]";"[0]"
199;0.0159909725189;"[50, 0, 753, 240]";"[(411, 30)]";"[0]"
200;0.0138750076294;"[50, 0, 753, 240]";"[(679, 47), (414, 30)]";"[0, 0]"
201;0.0689809322357;"[50, 0, 753, 240]";"[(679, 47), (414, 30)]";"[0, 0]"
202;0.0204839706421;"[50, 0, 753, 240]";"[(681, 39), (415, 24)]";"[0, 0]"
203;0.0223059654236;"[50, 0, 753, 240]";"[(682, 38), (414, 22)]";"[0, 0]"
204;0.0227599143982;"[50, 0, 753, 240]";"[(418, 20), (684, 35)]";"[0, 0]"
205;0.0214049816132;"[50, 0, 753, 240]";"[(420, 18)]";"[0]"
206;0.0811338424683;"[50, 0, 753, 240]";"[(420, 18)]";"[0]"
207;0.00931406021118;"[50, 0, 753, 240]";"[(685, 29)]";"[0]"
208;0.0508871078491;"[51, 0, 754, 240]";"[(685, 29)]";"[0]"
209;0.016095161438;"[51, 0, 754, 240]";"[(414, 8), (681, 25)]";"[0, 0]"
210;0.0103418827057;"[51, 0, 754, 240]";"[(679, 23)]";"[0]"
211;0.0150630474091;"[51, 0, 754, 240]";"[(677, 20)]";"[0]"
212;0.0732960700989;"[51, 0, 754, 240]";"[(677, 20)]";"[0]"
213;0.0544919967651;"[52, 0, 755, 240]";"[(677, 20)]";"[0]"
214;0.00974202156067;"[52, 0, 755, 240]";"[(678, 17)]";"[0]"
215;0.0710680484772;"[52, 0, 755, 240]";"[(678, 17)]";"[0]"
216;0.0164451599121;"[52, 0, 755, 240]";"[(678, 16)]";"[0]"
217;0.0686528682709;"[53, 0, 756, 240]";"[(678, 16)]";"[0]"
218;0.0539040565491;"[53, 0, 756, 240]";"[(678, 16)]";"[0]"
219;0.0688140392303;"[54, 0, 757, 240]";"[(678, 16)]";"[0]"
220;0.0767998695374;"[54, 0, 757, 240]";"[(678, 16)]";"[0]"
221;0.0177001953125;"[54, 0, 757, 240]";"[(677, 15)]";"[0]"
222;0.0218679904938;"[54, 0, 757, 240]";"[(680, 12)]";"[0]"
223;0.00957107543945;"[54, 0, 757, 240]";"[(680, 12)]";"[0]"
224;0.0584850311279;"[55, 0, 758, 240]";"[(680, 12)]";"[0]"
225;0.0622980594635;"[55, 0, 758, 240]";"[(680, 12)]";"[0]"
226;0.0137741565704;"[55, 0, 758, 240]";"[(680, 8)]";"[0]"
227;0.0191690921783;"[54, 0, 757, 240]";"[(680, 8)]";"[0]"
228;0.0606729984283;"[54, 0, 757, 240]";"[(680, 8)]";"[0]"
229;0.0704789161682;"[54, 0, 757, 240]";"[(680, 8)]";"[0]"
230;0.0552229881287;"[54, 0, 757, 240]";"[(680, 8)]";"[0]"
231;0.0517709255219;"[53, 0, 756, 240]";"[(680, 8)]";"[0]"
232;0.014200925827;"[53, 0, 756, 240]";"[(683, 9)]";"[0]"
233;0.0859808921814;"[53, 0, 756, 240]";"[(683, 9)]";"[0]"
234;0.0183799266815;"[53, 0, 756, 240]";"[(683, 10)]";"[0]"
235;0.0678789615631;"[53, 0, 756, 240]";"[(683, 10)]";"[0]"
236;0.0641539096832;"[53, 0, 756, 240]";"[(683, 10)]";"[0]"
237;0.0609920024872;"[53, 0, 756, 240]";"[(683, 10)]";"[0]"
238;0.0540289878845;"[54, 0, 757, 240]";"[(683, 10)]";"[0]"
239;0.0677080154419;"[54, 0, 757, 240]";"[(683, 10)]";"[0]"
240;0.0497839450836;"[54, 0, 757, 240]";"[(683, 10)]";"[0]"
241;0.0544490814209;"[54, 0, 757, 240]";"[(683, 10)]";"[0]"
242;0.0784809589386;"[54, 0, 757, 240]";"[(683, 10)]";"[0]"
243;0.00980186462402;"[54, 0, 757, 240]";"[(684, 19)]";"[0]"
244;0.0695488452911;"[54, 0, 757, 240]";"[(684, 19)]";"[0]"
245;0.0507040023804;"[54, 0, 757, 240]";"[(684, 19)]";"[0]"
246;0.0116090774536;"[54, 0, 757, 240]";"[(421, 9), (686, 23)]";"[0, 0]"
247;0.0495719909668;"[54, 0, 757, 240]";"[(421, 9), (686, 23)]";"[0, 0]"
248;0.0656361579895;"[55, 0, 758, 240]";"[(421, 9), (686, 23)]";"[0, 0]"
249;0.0153858661652;"[55, 0, 758, 240]";"[(687, 29)]";"[0]"
250;0.0849370956421;"[55, 0, 758, 240]";"[(687, 29)]";"[0]"
251;0.0849230289459;"[55, 0, 758, 240]";"[(687, 29)]";"[0]"
252;0.0093560218811;"[55, 0, 758, 240]";"[(420, 15)]";"[0]"
253;0.0094850063324;"[55, 0, 758, 240]";"[(685, 30)]";"[0]"
254;0.0689108371735;"[55, 0, 758, 240]";"[(685, 30)]";"[0]"
255;0.0157668590546;"[55, 0, 758, 240]";"[(418, 15)]";"[0]"
256;0.0219578742981;"[55, 0, 758, 240]";"[(418, 14)]";"[0]"
257;0.014664888382;"[55, 0, 758, 240]";"[(418, 13)]";"[0]"
258;0.0147662162781;"[55, 0, 758, 240]";"[(418, 13)]";"[0]"
259;0.0501070022583;"[56, 0, 759, 240]";"[(418, 13)]";"[0]"
260;0.0164458751678;"[56, 0, 759, 240]";"[(418, 15)]";"[0]"
261;0.0112919807434;"[56, 0, 759, 240]";"[(684, 30), (419, 17)]";"[0, 0]"
262;0.049684047699;"[56, 0, 759, 240]";"[(684, 30), (419, 17)]";"[0, 0]"
263;0.0622680187225;"[56, 0, 759, 240]";"[(684, 30), (419, 17)]";"[0, 0]"
264;0.0506150722504;"[56, 0, 759, 240]";"[(684, 30), (419, 17)]";"[0, 0]"
265;0.00926399230957;"[56, 0, 759, 240]";"[(422, 28)]";"[0]"
266;0.0093080997467;"[56, 0, 759, 240]";"[(420, 32)]";"[0]"
267;0.0663301944733;"[56, 0, 759, 240]";"[(420, 32)]";"[0]"
268;0.0112180709839;"[56, 0, 759, 240]";"[(424, 44)]";"[0]"
269;0.015615940094;"[56, 0, 759, 240]";"[(426, 51)]";"[0]"
270;0.0144500732422;"[56, 0, 759, 240]";"[(426, 59), (688, 71)]";"[0, 0]"
271;0.0168869495392;"[56, 0, 759, 240]";"[(689, 81), (426, 68)]";"[0, 0]"
272;0.0165729522705;"[55, 0, 758, 240]";"[(689, 87), (426, 76)]";"[0, 0]"
273;0.0716691017151;"[56, 0, 759, 240]";"[(689, 87), (426, 76)]";"[0, 0]"
274;0.0121920108795;"[56, 0, 759, 240]";"[(424, 89), (685, 101)]";"[0, 0]"
275;0.00993895530701;"[56, 0, 759, 240]";"[(424, 97)]";"[0]"
276;0.0108599662781;"[55, 0, 758, 240]";"[(423, 105)]";"[0]"
277;0.012130022049;"[55, 0, 758, 240]";"[(684, 123)]";"[0]"
278;0.0121850967407;"[55, 0, 758, 240]";"[(423, 115)]";"[0]"
279;0.0740969181061;"[55, 0, 758, 240]";"[(423, 115)]";"[0]"
280;0.00959897041321;"[55, 0, 758, 240]";"[(683, 138)]";"[0]"
281;0.0140910148621;"[55, 0, 758, 240]";"[(424, 131)]";"[0]"
282;0.0826940536499;"[55, 0, 758, 240]";"[(424, 131)]";"[0]"
283;0.0194458961487;"[56, 0, 759, 240]";"[(425, 143)]";"[0]"
284;0.0131659507751;"[56, 0, 759, 240]";"[(426, 149)]";"[0]"
285;0.0173070430756;"[56, 0, 759, 240]";"[(426, 155), (685, 167)]";"[0, 0]"
286;0.021605014801;"[56, 0, 759, 240]";"[(684, 172), (426, 158)]";"[0, 0]"
287;0.0146450996399;"[56, 0, 759, 240]";"[(685, 175)]";"[0]"
288;0.0107710361481;"[55, 0, 758, 240]";"[(428, 166)]";"[0]"
289;0.0141220092773;"[55, 0, 758, 240]";"[(426, 170)]";"[0]"
290;0.0173320770264;"[55, 0, 758, 240]";"[(687, 189)]";"[0]"
291;0.00976395606995;"[55, 0, 758, 240]";"[(689, 193)]";"[0]"
292;0.00936508178711;"[54, 0, 757, 240]";"[(688, 197)]";"[0]"
293;0.0136210918427;"[54, 0, 757, 240]";"[(432, 189)]";"[0]"
294;0.0193920135498;"[54, 0, 757, 240]";"[(432, 195)]";"[0]"
295;0.0135698318481;"[54, 0, 757, 240]";"[(689, 213), (432, 200)]";"[0, 0]"
296;0.011214017868;"[54, 0, 757, 240]";"[(431, 206), (687, 219)]";"[0, 0]"
297;0.0555839538574;"[53, 0, 756, 240]";"[(431, 206), (687, 219)]";"[0, 0]"
298;0.0103318691254;"[53, 0, 756, 240]";"[(428, 217)]";"[0]"
299;0.0139589309692;"[53, 0, 756, 240]";"[(427, 221)]";"[0]"
300;0.0454950332642;"[53, 0, 756, 240]";"[(685, 236)]";"[0]"
301;0.0131678581238;"[165, 123, 799, 363]";"[(685, 243), (430, 229)]";"[0, 0]"
302;0.0185258388519;"[164, 129, 798, 369]";"[(427, 234)]";"[0]"
303;0.0135488510132;"[164, 135, 798, 375]";"[(426, 237)]";"[0]"
304;0.0165359973907;"[163, 141, 797, 381]";"[(426, 241)]";"[0]"
305;0.0151739120483;"[164, 146, 798, 386]";"[(682, 257), (426, 243)]";"[0, 0]"
306;0.0132160186768;"[164, 151, 798, 391]";"[(424, 244)]";"[0]"
307;0.0761399269104;"[165, 156, 799, 396]";"[(424, 244)]";"[0]"
308;0.0168468952179;"[165, 161, 799, 401]";"[(681, 263), (425, 249)]";"[0, 0]"
309;0.0175108909607;"[165, 166, 799, 406]";"[(426, 250), (681, 266)]";"[0, 0]"
310;0.012699842453;"[165, 171, 799, 411]";"[(679, 268), (422, 252)]";"[0, 0]"
311;0.00948596000671;"[164, 177, 798, 417]";"[(678, 268)]";"[0]"
312;0.00861096382141;"[162, 183, 796, 423]";"[(679, 270)]";"[0]"
313;0.0160839557648;"[160, 189, 794, 429]";"[(681, 274), (425, 257)]";"[0, 0]"
314;0.100382089615;"[158, 194, 792, 434]";"[(681, 274), (425, 257)]";"[0, 0]"
315;0.00898599624634;"[156, 200, 790, 440]";"[(422, 267)]";"[0]"
316;0.0159559249878;"[154, 205, 788, 445]";"[(420, 271)]";"[0]"
317;0.0187740325928;"[152, 210, 786, 450]";"[(678, 290)]";"[0]"
318;0.0188519954681;"[150, 216, 784, 456]";"[(424, 277)]";"[0]"
319;0.0224828720093;"[148, 221, 782, 461]";"[(677, 295), (422, 280)]";"[0, 0]"
320;0.0211200714111;"[146, 225, 780, 465]";"[(674, 300), (419, 284)]";"[0, 0]"
321;0.0110981464386;"[144, 229, 778, 469]";"[(675, 305)]";"[0]"
322;0.0110368728638;"[142, 232, 776, 472]";"[(419, 293)]";"[0]"
323;0.0195350646973;"[142, 235, 776, 475]";"[(419, 297), (674, 313)]";"[0, 0]"
324;0.00899291038513;"[142, 237, 776, 477]";"[(676, 317)]";"[0]"
