frameno;frametime;radious;cir_pos;color
5569;0.124288082123;"[5.7008772, 6.6708322]";"[(427.5, 305.5), (164.5, 276.5)]";"[1, 1]"
5570;0.123564958572;"[5.7008772]";"[(435.5, 315.5)]";"[1]"
5571;0.120924949646;"[5.7008772]";"[(450.5, 325.5)]";"[1]"
5572;0.0984330177307;"[9.1923885, 7.905694, 5.7008772]";"[(792.5, 450.5), (231.5, 745.5), (457.5, 333.5)]";"[0, 0, 1]"
5573;0.0948240756989;"[5.7008772, 8.276473, 6.5192022]";"[(297.5, 597.5), (789.5, 450.5), (451.5, 334.5)]";"[0, 0, 1]"
5574;0.115059137344;"[7.905694, 5.7008772, 5.7008772, 5.7008772]";"[(81.5, 689.5), (53.5, 411.5), (439.5, 335.5), (774.5, 548.5)]";"[0, 0, 1, 1]"
5575;0.104918003082;"[6.6708322, 9.1923885, 5.7008772]";"[(53.5, 262.5), (171.5, 592.5), (185.5, 313.5)]";"[0, 0, 1]"
5576;0.104525089264;"[9.1923885, 5.7008772]";"[(128.5, 586.5), (465.5, 327.5)]";"[0, 1]"
5577;0.121912956238;"[8.7464275, 5.7008772, 5.7008772]";"[(80.5, 584.5), (483.5, 325.5), (227.5, 309.5)]";"[0, 1, 1]"
5578;0.106181144714;"[8.7464275, 5.7008772, 6.6708322]";"[(14.5, 579.5), (494.5, 320.5), (239.5, 302.5)]";"[0, 1, 1]"
5579;0.0976619720459;"[6.9641943, 5.7008772, 6.6708322]";"[(828.5, 420.5), (486.5, 303.5), (229.5, 284.5)]";"[0, 1, 1]"
5580;0.0941588878632;"[5.7008772, 6.6708322]";"[(477.5, 285.5), (218.5, 264.5)]";"[1, 1]"
5581;0.0917239189148;"[5.7008772, 6.5192022]";"[(476.5, 279.5), (214.5, 258.5)]";"[1, 1]"
5582;0.122898101807;"[6.6708322, 5.7008772]";"[(217.5, 261.5), (799.5, 498.5)]";"[1, 1]"
5583;0.0880949497223;"[5.7008772, 5.7008772]";"[(478.5, 289.5), (217.5, 264.5)]";"[1, 1]"
5584;0.0990691184998;"[7.7781744, 5.7008772, 5.7008772]";"[(821.5, 425.5), (481.5, 299.5), (220.5, 273.5)]";"[0, 1, 1]"
5585;0.10133099556;"[7.6485291, 5.7008772, 6.6708322]";"[(821.5, 436.5), (481.5, 307.5), (218.5, 279.5)]";"[0, 1, 1]"
5586;0.10848903656;"[5.7008772, 6.6708322]";"[(475.5, 315.5), (215.5, 287.5)]";"[1, 1]"
5587;0.0967359542847;"[5.7008772, 5.7008772]";"[(469.5, 321.5), (207.5, 292.5)]";"[1, 1]"
5588;0.100499153137;"[6.041523, 5.7008772]";"[(471.5, 326.5), (209.5, 297.5)]";"[1, 1]"
5589;0.117889881134;"[6.041523, 6.5192022]";"[(479.5, 329.5), (218.5, 298.5)]";"[1, 1]"
5590;0.12126493454;"[6.041523, 5.7008772]";"[(471.5, 320.5), (207.5, 287.5)]";"[1, 1]"
5591;0.103795051575;"[5.7008772, 7.905694]";"[(456.5, 306.5), (186.5, 273.5)]";"[1, 1]"
5592;0.0979931354523;"[5.7008772, 6.6708322]";"[(451.5, 289.5), (183.5, 260.5)]";"[1, 1]"
5593;0.119411945343;"[6.041523, 6.6708322]";"[(455.5, 271.5), (187.5, 243.5)]";"[1, 1]"
