frameno;frametime;radious;cir_pos;color
212;0.114459991455;"[6.5192022]";"[(678, 19)]";"[0]"
213;0.111140012741;"[]";"[]";"[]"
214;0.0983958244324;"[7.1063352]";"[(677, 18)]";"[0]"
215;0.090136051178;"[]";"[]";"[]"
216;0.110399961472;"[6.6708322]";"[(678, 16)]";"[0]"
217;0.0956690311432;"[]";"[]";"[]"
218;0.094789981842;"[]";"[]";"[]"
219;0.100836038589;"[]";"[]";"[]"
220;0.0896818637848;"[]";"[]";"[]"
221;0.099053144455;"[6.6708322]";"[(677, 15)]";"[0]"
222;0.0995941162109;"[]";"[]";"[]"
223;0.114297866821;"[6.5192022]";"[(680, 12)]";"[0]"
224;0.0939478874207;"[]";"[]";"[]"
225;0.0943851470947;"[]";"[]";"[]"
226;0.0927858352661;"[6.5192022]";"[(680, 8)]";"[0]"
227;0.0938229560852;"[]";"[]";"[]"
228;0.106287956238;"[]";"[]";"[]"
229;0.115925073624;"[]";"[]";"[]"
230;0.108458042145;"[]";"[]";"[]"
231;0.109899044037;"[5.7008772]";"[(683, 9)]";"[0]"
232;0.0986940860748;"[6.041523]";"[(683, 9)]";"[0]"
233;0.0914399623871;"[]";"[]";"[]"
234;0.111204862595;"[6.3639612]";"[(683, 10)]";"[0]"
235;0.1159760952;"[6.6708322]";"[(1469, 467)]";"[0]"
236;0.11953997612;"[]";"[]";"[]"
237;0.101119041443;"[]";"[]";"[]"
238;0.102859973907;"[]";"[]";"[]"
239;0.0953979492188;"[]";"[]";"[]"
240;0.11449098587;"[]";"[]";"[]"
241;0.104076147079;"[]";"[]";"[]"
242;0.113929986954;"[]";"[]";"[]"
243;0.11850810051;"[6.6708322]";"[(684, 19)]";"[0]"
244;0.118687152863;"[]";"[]";"[]"
245;0.119601964951;"[]";"[]";"[]"
246;0.113422870636;"[7.3824115]";"[(421, 9)]";"[0]"
247;0.110170841217;"[]";"[]";"[]"
248;0.103943824768;"[]";"[]";"[]"
249;0.112178087234;"[5.7008772]";"[(687, 29)]";"[0]"
250;0.11466383934;"[]";"[]";"[]"
251;0.097795009613;"[]";"[]";"[]"
252;0.113219976425;"[6.6708322]";"[(420, 15)]";"[0]"
253;0.105585813522;"[6.6708322]";"[(685, 30)]";"[0]"
254;0.104816913605;"[]";"[]";"[]"
255;0.104424953461;"[6.6708322]";"[(418, 15)]";"[0]"
256;0.108644008636;"[6.5192022]";"[(684, 28)]";"[0]"
257;0.111159086227;"[6.6708322]";"[(418, 13)]";"[0]"
258;0.117357969284;"[6.6708322]";"[(418, 13)]";"[0]"
259;0.101724147797;"[]";"[]";"[]"
260;0.11572599411;"[7.3824115]";"[(418, 15)]";"[0]"
261;0.101011991501;"[6.9641943, 7.3824115]";"[(684, 30), (419, 17)]";"[0, 0]"
262;0.0913100242615;"[]";"[]";"[]"
263;0.103318929672;"[]";"[]";"[]"
264;0.10147690773;"[7.1063352]";"[(686, 37)]";"[0]"
265;0.106893062592;"[6.6708322]";"[(422, 28)]";"[0]"
266;0.105148077011;"[6.6708322, 5.7008772]";"[(422, 32), (905, 192)]";"[0, 0]"
267;0.0963580608368;"[]";"[]";"[]"
268;0.101001024246;"[6.6708322]";"[(424, 44)]";"[0]"
269;0.108601093292;"[6.6708322]";"[(426, 51)]";"[0]"
270;0.107486963272;"[6.6708322, 6.9641943]";"[(426, 59), (688, 71)]";"[0, 0]"
271;0.0922541618347;"[5.7008772, 6.6708322]";"[(689, 81), (426, 68)]";"[0, 0]"
272;0.0949850082397;"[7.3824115, 6.6708322]";"[(689, 87), (426, 76)]";"[0, 0]"
273;0.10652589798;"[]";"[]";"[]"
274;0.110503911972;"[6.6708322, 7.1063352]";"[(424, 89), (685, 101)]";"[0, 0]"
275;0.100049972534;"[6.6708322]";"[(424, 97)]";"[0]"
276;0.105618000031;"[5.7008772]";"[(423, 105)]";"[0]"
277;0.110040903091;"[6.5192022]";"[(684, 123)]";"[0]"
278;0.094409942627;"[]";"[]";"[]"
279;0.0878398418427;"[]";"[]";"[]"
280;0.101248025894;"[7.1063352]";"[(683, 138)]";"[0]"
281;0.116133928299;"[6.6708322]";"[(424, 131)]";"[0]"
282;0.0959491729736;"[6.6708322]";"[(422, 136)]";"[0]"
283;0.0996379852295;"[6.6708322]";"[(425, 143)]";"[0]"
284;0.113867044449;"[6.6708322]";"[(426, 149)]";"[0]"
285;0.0906178951263;"[5.7008772, 7.1063352]";"[(426, 155), (685, 167)]";"[0, 0]"
286;0.0996508598328;"[6.6708322, 6.5192022]";"[(684, 172), (426, 158)]";"[0, 0]"
287;0.0994579792023;"[6.041523]";"[(686, 175)]";"[0]"
288;0.105272054672;"[6.6708322]";"[(428, 166)]";"[0]"
289;0.0966339111328;"[6.6708322]";"[(426, 170)]";"[0]"
290;0.0953578948975;"[6.6708322]";"[(430, 175)]";"[0]"
291;0.10874581337;"[6.041523]";"[(689, 193)]";"[0]"
292;0.110430955887;"[]";"[]";"[]"
293;0.114995002747;"[6.6708322]";"[(432, 189)]";"[0]"
294;0.119724988937;"[]";"[]";"[]"
295;0.125062942505;"[6.6708322]";"[(432, 200)]";"[0]"
296;0.126578807831;"[6.6708322, 6.041523]";"[(431, 206), (687, 219)]";"[0, 0]"
297;0.128592014313;"[]";"[]";"[]"
298;0.115154981613;"[6.6708322]";"[(428, 217)]";"[0]"
299;0.0911240577698;"[5.7008772]";"[(427, 221)]";"[0]"
300;0.102406024933;"[6.5192022, 6.6708322]";"[(685, 236), (430, 224)]";"[0, 0]"
301;0.120578050613;"[5.7008772, 5.7008772]";"[(429, 229), (685, 243)]";"[0, 0]"
302;0.113202095032;"[5.7008772]";"[(427, 234)]";"[0]"
303;0.0930528640747;"[]";"[]";"[]"
304;0.118026971817;"[6.3639612, 6.6708322, 6.6708322]";"[(681, 255), (426, 241), (647, 449)]";"[0, 0, 0]"
305;0.113204956055;"[6.9641943, 6.6708322]";"[(682, 257), (426, 243)]";"[0, 0]"
306;0.0927391052246;"[5.7008772]";"[(423, 245)]";"[0]"
307;0.118751049042;"[]";"[]";"[]"
308;0.113627910614;"[6.6708322, 5.7008772]";"[(681, 263), (425, 249)]";"[0, 0]"
309;0.091283082962;"[6.5192022]";"[(426, 250)]";"[0]"
310;0.107528924942;"[6.6708322, 5.7008772]";"[(680, 268), (422, 252)]";"[0, 0]"
311;0.13284611702;"[6.3639612]";"[(679, 268)]";"[0]"
312;0.109578132629;"[6.3639612]";"[(679, 270)]";"[0]"
313;0.107197999954;"[6.6708322]";"[(681, 274)]";"[0]"
314;0.109657049179;"[]";"[]";"[]"
315;0.119580030441;"[5.7008772]";"[(421, 267)]";"[0]"
316;0.0916841030121;"[7.1063352]";"[(424, 272)]";"[0]"
317;0.110432863235;"[5.7008772]";"[(678, 293)]";"[0]"
318;0.0902080535889;"[6.5192022, 6.9641943]";"[(678, 292), (424, 277)]";"[0, 0]"
319;0.0919678211212;"[7.1063352, 6.6708322]";"[(677, 295), (422, 280)]";"[0, 0]"
320;0.0904150009155;"[6.6708322, 5.7008772]";"[(674, 300), (419, 284)]";"[0, 0]"
