frameno;frametime;red_count;green_count;red_pos;green_pos
1205;0.112117052078;1;1;"[[528.5, 549.5]]";"[[1289.5, 318.5]]"
1206;0.0961229801178;0;1;"[]";"[[1299.5, 317.5]]"
1207;0.0896699428558;0;1;"[]";"[[1307.5, 315.5]]"
1208;0.104207038879;1;1;"[[287.5, 546.5]]";"[[1313.5, 315.5]]"
1209;0.110764026642;0;1;"[]";"[[1318.5, 317.5]]"
1210;0.102212905884;1;1;"[[730.5, 547.5]]";"[[1323.5, 323.5]]"
1211;0.129675149918;0;1;"[]";"[[1329.5, 327.5]]"
1212;0.113689184189;0;0;"[]";"[]"
1213;0.1092441082;0;1;"[]";"[[1339.5, 333.5]]"
1214;0.116627931595;0;1;"[]";"[[1345.5, 337.5]]"
1215;0.104881048203;1;1;"[[203.5, 556.5]]";"[[1349.5, 339.5]]"
1216;0.0908679962158;0;1;"[]";"[[1354.5, 344.5]]"
1217;0.118296861649;0;1;"[]";"[[1357.5, 345.5]]"
1218;0.0909321308136;0;1;"[]";"[[1361.5, 345.5]]"
1219;0.115586042404;0;1;"[]";"[[1367.5, 346.5]]"
1220;0.104225873947;0;0;"[]";"[]"
1221;0.109292984009;0;1;"[]";"[[1386.5, 345.5]]"
1222;0.119979143143;0;1;"[]";"[[1398.5, 346.5]]"
1223;0.110655069351;0;1;"[]";"[[1415.5, 343.5]]"
1224;0.114910125732;0;1;"[]";"[[1434.5, 340.5]]"
1225;0.0953528881073;0;1;"[]";"[[1455.5, 338.5]]"
1226;0.0998010635376;0;1;"[]";"[[1472.5, 336.5]]"
1227;0.1168820858;0;1;"[]";"[[1490.5, 337.5]]"
1228;0.105711936951;0;1;"[]";"[[1505.5, 335.5]]"
1229;0.113790035248;0;1;"[]";"[[1513.5, 341.5]]"
1230;0.0933539867401;0;1;"[]";"[[1518.5, 346.5]]"
1231;0.111942052841;0;1;"[]";"[[1521.5, 350.5]]"
1232;0.111279010773;0;1;"[]";"[[1521.5, 355.5]]"
1233;0.133594036102;0;1;"[]";"[[1523.5, 359.5]]"
1234;0.127621889114;1;1;"[[232.5, 576.5]]";"[[1526.5, 363.5]]"
1235;0.125514030457;0;1;"[]";"[[1529.5, 365.5]]"
1236;0.0909960269928;0;1;"[]";"[[1534.5, 367.5]]"
1237;0.10431599617;0;1;"[]";"[[1540.5, 367.5]]"
1238;0.114816904068;0;1;"[]";"[[1546.5, 369.5]]"
1239;0.0923430919647;0;1;"[]";"[[1552.5, 370.5]]"
1240;0.10543680191;0;1;"[]";"[[1560.5, 373.5]]"
1241;0.112673997879;0;2;"[]";"[[1571.5, 374.5], [1312.5, 357.5]]"
1242;0.112246990204;0;1;"[]";"[[1582.5, 376.5]]"
1243;0.108613014221;0;2;"[]";"[[1595.5, 375.5], [1335.5, 356.5]]"
1244;0.105537891388;0;2;"[]";"[[1607.5, 372.5], [1343.5, 354.5]]"
1245;0.116063117981;0;1;"[]";"[[1618.5, 369.5]]"
1246;0.0916049480438;0;1;"[]";"[[1630.5, 368.5]]"
1247;0.120532989502;0;2;"[]";"[[1640.5, 368.5], [1375.5, 351.5]]"
1248;0.112577915192;0;1;"[]";"[[1651.5, 366.5]]"
1249;0.12003493309;0;2;"[]";"[[1658.5, 366.5], [1390.5, 350.5]]"
1250;0.104837179184;0;2;"[]";"[[1664.5, 365.5], [1393.5, 349.5]]"
1251;0.127159833908;0;1;"[]";"[[1670.5, 366.5]]"
1252;0.0916728973389;0;1;"[]";"[[1678.5, 367.5]]"
1253;0.114447116852;0;2;"[]";"[[1689.5, 367.5], [1416.5, 352.5]]"
1254;0.113898992538;0;2;"[]";"[[1696.5, 368.5], [1423.5, 353.5]]"
1255;0.100292921066;0;1;"[]";"[[1705.5, 369.5]]"
1256;0.0955519676208;0;1;"[]";"[[1714.5, 369.5]]"
1257;0.111078023911;0;1;"[]";"[[1723.5, 372.5]]"
1258;0.111859083176;0;1;"[]";"[[1732.5, 371.5]]"
1259;0.100553035736;0;1;"[]";"[[1740.5, 370.5]]"
1260;0.114912033081;0;1;"[]";"[[1747.5, 372.5]]"
1261;0.103650808334;0;1;"[]";"[[1753.5, 372.5]]"
1262;0.113343954086;0;2;"[]";"[[1757.5, 373.5], [1474.5, 358.5]]"
1263;0.0991628170013;0;1;"[]";"[[1759.5, 376.5]]"
1264;0.115889072418;0;2;"[]";"[[1757.5, 377.5], [1476.5, 363.5]]"
1265;0.10930109024;0;1;"[]";"[[1753.5, 376.5]]"
1266;0.0929369926453;0;1;"[]";"[[1748.5, 375.5]]"
1267;0.108214855194;0;2;"[]";"[[1746.5, 377.5], [1466.5, 363.5]]"
1268;0.112361192703;0;1;"[]";"[[1743.5, 377.5]]"
1269;0.118879079819;0;1;"[]";"[[1744.5, 376.5]]"
1270;0.119061946869;0;1;"[]";"[[1745.5, 375.5]]"
1271;0.116586923599;0;1;"[]";"[[1749.5, 371.5]]"
1272;0.117419958115;0;2;"[]";"[[1750.5, 370.5], [1467.5, 357.5]]"
1273;0.115563869476;0;1;"[]";"[[1749.5, 369.5]]"
1274;0.115317106247;0;1;"[]";"[[1751.5, 370.5]]"
1275;0.0891599655151;0;2;"[]";"[[1758.5, 370.5], [1477.5, 357.5]]"
1276;0.0883359909058;0;2;"[]";"[[1768.5, 369.5], [1485.5, 357.5]]"
1277;0.0946598052979;0;2;"[]";"[[1778.5, 370.5], [1492.5, 358.5]]"
1278;0.0886399745941;0;1;"[]";"[[1787.5, 373.5]]"
1279;0.0886149406433;0;2;"[]";"[[1798.5, 374.5], [1510.5, 363.5]]"
1280;0.118819952011;0;2;"[]";"[[1807.5, 375.5], [1518.5, 364.5]]"
1281;0.119303941727;0;2;"[]";"[[1813.5, 378.5], [1523.5, 366.5]]"
1282;0.0977239608765;0;1;"[]";"[[1817.5, 379.5]]"
1283;0.104649066925;0;2;"[]";"[[1824.5, 380.5], [1532.5, 368.5]]"
1284;0.102478027344;0;1;"[]";"[[1830.5, 379.5]]"
1285;0.11496591568;0;2;"[]";"[[1834.5, 377.5], [1540.5, 366.5]]"
1286;0.109702825546;0;1;"[]";"[[1839.5, 375.5]]"
1287;0.103350877762;0;1;"[]";"[[1551.5, 366.5]]"
1288;0.0950632095337;0;2;"[]";"[[1853.5, 376.5], [1557.5, 366.5]]"
1289;0.0904309749603;0;2;"[]";"[[1857.5, 376.5], [1559.5, 365.5]]"
1290;0.107129812241;0;2;"[]";"[[1862.5, 378.5], [1564.5, 367.5]]"
1291;0.104601144791;0;2;"[]";"[[1568.5, 370.5], [1869.5, 380.5]]"
1292;0.106487989426;0;2;"[]";"[[1571.5, 370.5], [1870.5, 381.5]]"
1293;0.106302022934;0;2;"[]";"[[1874.5, 382.5], [1572.5, 372.5]]"
1294;0.113895893097;1;1;"[[1023.5, 561.5]]";"[[1872.5, 385.5]]"
1295;0.115073919296;0;2;"[]";"[[1873.5, 387.5], [1573.5, 375.5]]"
1296;0.113291978836;0;2;"[]";"[[1572.5, 376.5], [1873.5, 389.5]]"
1297;0.116041898727;0;1;"[]";"[[1872.5, 391.5]]"
1298;0.105136156082;0;2;"[]";"[[1871.5, 394.5], [1572.5, 381.5]]"
1299;0.116978168488;0;1;"[]";"[[1866.5, 395.5]]"
1300;0.105611085892;0;2;"[]";"[[1863.5, 394.5], [1566.5, 381.5]]"
1301;0.115957021713;0;1;"[]";"[[1860.5, 392.5]]"
1302;0.0894820690155;0;2;"[]";"[[1855.5, 393.5], [1559.5, 380.5]]"
1303;0.0891399383545;0;1;"[]";"[[1848.5, 394.5]]"
1304;0.0890209674835;0;1;"[]";"[[1838.5, 394.5]]"
1305;0.112483024597;0;2;"[]";"[[1825.5, 394.5], [1533.5, 381.5]]"
1306;0.114315032959;0;2;"[]";"[[1813.5, 391.5], [1524.5, 378.5]]"
1307;0.115756034851;0;1;"[]";"[[1805.5, 389.5]]"
1308;0.116231203079;0;2;"[]";"[[1797.5, 388.5], [1510.5, 374.5]]"
1309;0.0902588367462;0;2;"[]";"[[1789.5, 387.5], [1502.5, 374.5]]"
1310;0.107177972794;0;2;"[]";"[[1779.5, 385.5], [1494.5, 372.5]]"
1311;0.113785028458;0;1;"[]";"[[1765.5, 385.5]]"
1312;0.112558841705;0;1;"[]";"[[1748.5, 386.5]]"
1313;0.0884368419647;0;2;"[]";"[[1730.5, 385.5], [1452.5, 372.5]]"
1314;0.115604162216;0;2;"[]";"[[1715.5, 383.5], [1440.5, 370.5]]"
1315;0.1169090271;1;1;"[[879.5, 551.5]]";"[[1703.5, 381.5]]"
1316;0.120727062225;0;2;"[]";"[[1696.5, 382.5], [1423.5, 369.5]]"
1317;0.116480827332;0;1;"[]";"[[1688.5, 384.5]]"
1318;0.0901889801025;0;1;"[]";"[[1682.5, 386.5]]"
1319;0.105547904968;0;2;"[]";"[[1673.5, 385.5], [1403.5, 371.5]]"
1320;0.10680603981;0;1;"[]";"[[1661.5, 388.5]]"
1321;0.112053871155;0;1;"[]";"[[1646.5, 391.5]]"
1322;0.108247995377;0;0;"[]";"[]"
1323;0.11550116539;0;2;"[]";"[[1624.5, 391.5], [1359.5, 377.5]]"
1324;0.0959119796753;0;1;"[]";"[[1611.5, 389.5]]"
1325;0.0900869369507;0;1;"[]";"[[1599.5, 387.5]]"
1326;0.1084420681;0;1;"[]";"[[1592.5, 387.5]]"
1327;0.107047080994;0;2;"[]";"[[1588.5, 385.5], [1325.5, 370.5]]"
1328;0.0882499217987;0;2;"[]";"[[1582.5, 381.5], [1322.5, 368.5]]"
1329;0.0889050960541;0;2;"[]";"[[1572.5, 377.5], [1311.5, 364.5]]"
1330;0.096442937851;0;2;"[]";"[[1562.5, 376.5], [1303.5, 363.5]]"
1331;0.0886571407318;0;1;"[]";"[[1549.5, 376.5]]"
1332;0.0882411003113;0;2;"[]";"[[1537.5, 379.5], [1278.5, 365.5]]"
1333;0.102053880692;0;1;"[]";"[[1523.5, 379.5]]"
1334;0.107424020767;0;1;"[]";"[[1505.5, 379.5]]"
1335;0.116221904755;0;1;"[]";"[[1487.5, 377.5]]"
1336;0.117820978165;0;1;"[]";"[[1469.5, 376.5]]"
1337;0.113848924637;0;1;"[]";"[[1450.5, 377.5]]"
1338;0.0898649692535;0;1;"[]";"[[1431.5, 379.5]]"
1339;0.113503932953;0;1;"[]";"[[1416.5, 381.5]]"
1340;0.104545116425;0;1;"[]";"[[1405.5, 386.5]]"
1341;0.108380079269;0;1;"[]";"[[1392.5, 389.5]]"
1342;0.111428022385;1;1;"[[1156.5, 596.5]]";"[[1379.5, 387.5]]"
1343;0.117262840271;0;1;"[]";"[[1365.5, 385.5]]"
1344;0.119488954544;0;1;"[]";"[[1349.5, 385.5]]"
1345;0.11253118515;0;1;"[]";"[[1333.5, 383.5]]"
1346;0.0908169746399;0;1;"[]";"[[1315.5, 380.5]]"
1347;0.13449215889;1;1;"[[323.5, 565.5]]";"[[1298.5, 379.5]]"
1348;0.121544837952;0;1;"[]";"[[1281.5, 376.5]]"
1349;0.11426115036;1;1;"[[376.5, 563.5]]";"[[1263.5, 375.5]]"
1350;0.114922046661;1;1;"[[398.5, 562.5]]";"[[1245.5, 374.5]]"
1351;0.114430904388;0;1;"[]";"[[1229.5, 373.5]]"
1352;0.119281053543;0;1;"[]";"[[1214.5, 369.5]]"
1353;0.105990171432;1;1;"[[460.5, 558.5]]";"[[1199.5, 367.5]]"
1354;0.10831785202;0;1;"[]";"[[1183.5, 363.5]]"
1355;0.113043069839;1;1;"[[489.5, 556.5]]";"[[1164.5, 362.5]]"
1356;0.0903370380402;1;1;"[[497.5, 553.5]]";"[[1144.5, 358.5]]"
1357;0.105908870697;0;1;"[]";"[[1122.5, 355.5]]"
1358;0.10262298584;1;1;"[[842.5, 558.5]]";"[[1102.5, 355.5]]"
1359;0.0965349674225;2;1;"[[1356.5, 569.5], [510.5, 556.5]]";"[[1081.5, 359.5]]"
1360;0.109288930893;1;1;"[[1334.5, 572.5]]";"[[1061.5, 362.5]]"
1361;0.111195087433;1;1;"[[1313.5, 574.5]]";"[[1041.5, 364.5]]"
1362;0.106542825699;0;1;"[]";"[[1023.5, 366.5]]"
1363;0.114981889725;1;1;"[[522.5, 565.5]]";"[[1008.5, 369.5]]"
1364;0.110043048859;1;2;"[[527.5, 569.5]]";"[[993.5, 372.5], [758.5, 355.5]]"
1365;0.113651037216;0;1;"[]";"[[978.5, 372.5]]"
1366;0.115255117416;0;2;"[]";"[[965.5, 369.5], [727.5, 351.5]]"
1367;0.0892610549927;0;0;"[]";"[]"
1368;0.108547925949;2;2;"[[635.5, 567.5], [1212.5, 574.5]]";"[[943.5, 367.5], [707.5, 349.5]]"
1369;0.109606027603;0;1;"[]";"[[934.5, 365.5]]"
1370;0.113408088684;0;1;"[]";"[[925.5, 361.5]]"
1371;0.104735851288;1;0;"[[651.5, 561.5]]";"[]"
1372;0.11260008812;0;1;"[]";"[[910.5, 360.5]]"
1373;0.133916854858;0;1;"[]";"[[904.5, 360.5]]"
1374;0.126057863235;1;1;"[[1167.5, 565.5]]";"[[896.5, 359.5]]"
1375;0.112053155899;0;1;"[]";"[[885.5, 358.5]]"
1376;0.124716997147;1;2;"[[538.5, 567.5]]";"[[876.5, 357.5], [635.5, 341.5]]"
1377;0.120908021927;0;2;"[]";"[[867.5, 358.5], [626.5, 342.5]]"
1378;0.109952926636;0;1;"[]";"[[857.5, 358.5]]"
1379;0.125323057175;0;1;"[]";"[[850.5, 359.5]]"
1380;0.117455005646;0;0;"[]";"[]"
1381;0.102098941803;0;1;"[]";"[[833.5, 357.5]]"
1382;0.11634016037;0;1;"[]";"[[824.5, 358.5]]"
1383;0.1090259552;0;1;"[]";"[[815.5, 360.5]]"
1384;0.114662885666;1;1;"[[1077.5, 567.5]]";"[[806.5, 363.5]]"
1385;0.114794015884;0;1;"[]";"[[796.5, 364.5]]"
1386;0.114192008972;0;1;"[]";"[[788.5, 366.5]]"
1387;0.121877908707;0;1;"[]";"[[781.5, 367.5]]"
1388;0.0997378826141;1;1;"[[178.5, 325.5]]";"[[774.5, 367.5]]"
1389;0.124040126801;0;2;"[]";"[[766.5, 368.5], [518.5, 349.5]]"
1390;0.119999885559;1;1;"[[197.5, 336.5]]";"[[758.5, 368.5]]"
1391;0.120718955994;0;1;"[]";"[[752.5, 367.5]]"
1392;0.0914912223816;0;2;"[]";"[[745.5, 367.5], [496.5, 348.5]]"
1393;0.124743938446;1;1;"[[1010.5, 572.5]]";"[[737.5, 365.5]]"
1394;0.118740797043;0;1;"[]";"[[731.5, 362.5]]"
1395;0.109715938568;0;1;"[]";"[[725.5, 359.5]]"
1396;0.113676071167;0;1;"[]";"[[717.5, 357.5]]"
1397;0.112836122513;0;1;"[]";"[[710.5, 357.5]]"
1398;0.110857009888;0;2;"[]";"[[705.5, 356.5], [452.5, 338.5]]"
1399;0.113770008087;0;1;"[]";"[[700.5, 356.5]]"
1400;0.11464881897;0;1;"[]";"[[694.5, 356.5]]"
1401;0.0885691642761;2;2;"[[963.5, 560.5], [284.5, 368.5]]";"[[686.5, 355.5], [431.5, 337.5]]"
1402;0.110859155655;0;1;"[]";"[[676.5, 354.5]]"
1403;0.108891963959;0;1;"[]";"[[665.5, 354.5]]"
1404;0.112927913666;2;2;"[[285.5, 381.5], [936.5, 563.5]]";"[[399.5, 339.5], [655.5, 357.5]]"
1405;0.112796068192;1;1;"[[282.5, 384.5]]";"[[643.5, 358.5]]"
1406;0.115478038788;0;2;"[]";"[[370.5, 343.5], [630.5, 361.5]]"
1407;0.0924050807953;0;1;"[]";"[[617.5, 363.5]]"
1408;0.109920978546;0;2;"[]";"[[603.5, 364.5], [341.5, 345.5]]"
1409;0.118170976639;0;1;"[]";"[[591.5, 365.5]]"
1410;0.0904130935669;0;2;"[]";"[[578.5, 367.5], [313.5, 349.5]]"
1411;0.115066051483;0;1;"[]";"[[567.5, 367.5]]"
1412;0.0997149944305;0;1;"[]";"[[556.5, 366.5]]"
1413;0.117610931396;0;1;"[]";"[[274.5, 346.5]]"
1414;0.0905160903931;0;2;"[]";"[[531.5, 366.5], [259.5, 345.5]]"
1415;0.110137939453;0;1;"[]";"[[244.5, 345.5]]"
1416;0.115926027298;0;2;"[]";"[[507.5, 367.5], [231.5, 345.5]]"
1417;0.114370107651;1;1;"[[786.5, 577.5]]";"[[221.5, 345.5]]"
1418;0.0891239643097;0;2;"[]";"[[491.5, 368.5], [215.5, 346.5]]"
1419;0.110589027405;0;1;"[]";"[[488.5, 369.5]]"
1420;0.112890005112;0;2;"[]";"[[484.5, 368.5], [204.5, 345.5]]"
1421;0.111937999725;0;2;"[]";"[[479.5, 367.5], [198.5, 344.5]]"
1422;0.118763923645;0;2;"[]";"[[472.5, 366.5], [190.5, 342.5]]"
1423;0.114898920059;0;2;"[]";"[[183.5, 343.5], [465.5, 367.5]]"
1424;0.124213933945;0;2;"[]";"[[174.5, 344.5], [457.5, 368.5]]"
1425;0.115712881088;0;2;"[]";"[[163.5, 343.5], [448.5, 368.5]]"
1426;0.114056825638;0;2;"[]";"[[439.5, 365.5], [152.5, 340.5]]"
1427;0.0902400016785;0;1;"[]";"[[431.5, 363.5]]"
1428;0.109703063965;1;2;"[[722.5, 574.5]]";"[[427.5, 362.5], [138.5, 336.5]]"
1429;0.116388082504;0;2;"[]";"[[425.5, 363.5], [136.5, 337.5]]"
1430;0.109802007675;0;2;"[]";"[[422.5, 365.5], [132.5, 340.5]]"
1431;0.115003108978;0;2;"[]";"[[415.5, 364.5], [124.5, 338.5]]"
1432;0.115209102631;0;2;"[]";"[[407.5, 362.5], [115.5, 337.5]]"
1433;0.111698865891;0;2;"[]";"[[107.5, 334.5], [402.5, 360.5]]"
1434;0.111982107162;0;2;"[]";"[[102.5, 333.5], [397.5, 359.5]]"
1435;0.114804029465;0;2;"[]";"[[393.5, 357.5], [97.5, 331.5]]"
1436;0.10809803009;0;2;"[]";"[[94.5, 329.5], [390.5, 355.5]]"
1437;0.114652872086;0;2;"[]";"[[389.5, 355.5], [92.5, 328.5]]"
1438;0.0909020900726;0;2;"[]";"[[91.5, 327.5], [387.5, 353.5]]"
1439;0.112237930298;0;2;"[]";"[[388.5, 354.5], [90.5, 328.5]]"
1440;0.112826108932;0;2;"[]";"[[387.5, 354.5], [89.5, 328.5]]"
1441;0.0933380126953;0;2;"[]";"[[87.5, 328.5], [385.5, 355.5]]"
1442;0.10781788826;0;2;"[]";"[[385.5, 354.5], [88.5, 328.5]]"
1443;0.113779067993;0;2;"[]";"[[387.5, 353.5], [90.5, 327.5]]"
1444;0.091500043869;0;2;"[]";"[[389.5, 353.5], [92.5, 327.5]]"
1445;0.118626832962;0;2;"[]";"[[391.5, 353.5], [94.5, 327.5]]"
1446;0.113750934601;0;2;"[]";"[[391.5, 351.5], [95.5, 325.5]]"
1447;0.0901300907135;0;1;"[]";"[[392.5, 351.5]]"
1448;0.101850986481;0;2;"[]";"[[98.5, 325.5], [393.5, 350.5]]"
1449;0.091609954834;0;2;"[]";"[[99.5, 324.5], [395.5, 350.5]]"
1450;0.110576152802;0;2;"[]";"[[399.5, 348.5], [105.5, 323.5]]"
1451;0.122529029846;0;2;"[]";"[[109.5, 321.5], [403.5, 347.5]]"
1452;0.111861944199;0;1;"[]";"[[407.5, 344.5]]"
1453;0.0912439823151;0;2;"[]";"[[120.5, 317.5], [412.5, 342.5]]"
1454;0.110934019089;0;2;"[]";"[[127.5, 317.5], [419.5, 341.5]]"
1455;0.117151975632;0;2;"[]";"[[425.5, 342.5], [134.5, 318.5]]"
1456;0.110200881958;0;2;"[]";"[[431.5, 343.5], [143.5, 318.5]]"
1457;0.119019031525;0;2;"[]";"[[442.5, 344.5], [156.5, 319.5]]"
1458;0.133651018143;0;2;"[]";"[[175.5, 323.5], [459.5, 346.5]]"
1459;0.111456155777;0;2;"[]";"[[479.5, 347.5], [198.5, 326.5]]"
1460;0.0920879840851;0;2;"[]";"[[221.5, 331.5], [498.5, 351.5]]"
1461;0.117990016937;0;2;"[]";"[[516.5, 353.5], [241.5, 333.5]]"
1462;0.0913879871368;0;2;"[]";"[[259.5, 335.5], [531.5, 353.5]]"
1463;0.109102964401;0;1;"[]";"[[544.5, 352.5]]"
1464;0.124724149704;0;2;"[]";"[[556.5, 351.5], [287.5, 333.5]]"
1465;0.116384029388;0;1;"[]";"[[299.5, 333.5]]"
1466;0.113286972046;0;1;"[]";"[[580.5, 349.5]]"
1467;0.111598014832;0;2;"[]";"[[594.5, 347.5], [329.5, 331.5]]"
1468;0.0884599685669;0;2;"[]";"[[344.5, 333.5], [606.5, 349.5]]"
1469;0.0996038913727;0;2;"[]";"[[353.5, 333.5], [614.5, 348.5]]"
1470;0.11031794548;0;2;"[]";"[[358.5, 335.5], [619.5, 348.5]]"
1471;0.0887358188629;0;1;"[]";"[[624.5, 351.5]]"
1472;0.110986948013;0;1;"[]";"[[631.5, 354.5]]"
1473;0.110936880112;1;2;"[[916.5, 552.5]]";"[[380.5, 343.5], [639.5, 357.5]]"
1474;0.0976791381836;0;1;"[]";"[[646.5, 359.5]]"
1475;0.115756034851;0;1;"[]";"[[656.5, 361.5]]"
1476;0.0895400047302;0;0;"[]";"[]"
1477;0.116341114044;1;1;"[[949.5, 558.5]]";"[[676.5, 365.5]]"
1478;0.11030292511;0;1;"[]";"[[688.5, 367.5]]"
1479;0.113462924957;1;1;"[[565.5, 600.5]]";"[[701.5, 369.5]]"
1480;0.111039876938;0;1;"[]";"[[714.5, 371.5]]"
1481;0.117345094681;0;2;"[]";"[[726.5, 372.5], [476.5, 360.5]]"
1482;0.109895944595;0;1;"[]";"[[738.5, 371.5]]"
1483;0.0992960929871;0;2;"[]";"[[748.5, 369.5], [499.5, 359.5]]"
1484;0.116134166718;0;1;"[]";"[[758.5, 365.5]]"
1485;0.107164144516;0;1;"[]";"[[766.5, 365.5]]"
1486;0.0952219963074;1;1;"[[1043.5, 554.5]]";"[[771.5, 364.5]]"
1487;0.111051082611;1;1;"[[693.5, 589.5]]";"[[776.5, 365.5]]"
1488;0.115247964859;1;1;"[[703.5, 588.5]]";"[[783.5, 365.5]]"
1489;0.0885980129242;1;1;"[[717.5, 589.5]]";"[[790.5, 366.5]]"
1490;0.091295003891;0;1;"[]";"[[798.5, 367.5]]"
1491;0.0902090072632;0;1;"[]";"[[809.5, 366.5]]"
1492;0.118716955185;0;1;"[]";"[[824.5, 366.5]]"
1493;0.111489057541;0;1;"[]";"[[842.5, 366.5]]"
1494;0.115530014038;0;1;"[]";"[[860.5, 364.5]]"
1495;0.114307880402;0;1;"[]";"[[878.5, 361.5]]"
1496;0.11833691597;1;1;"[[435.5, 838.5]]";"[[892.5, 357.5]]"
1497;0.109294891357;0;1;"[]";"[[904.5, 351.5]]"
1498;0.118744850159;0;1;"[]";"[[914.5, 346.5]]"
1499;0.128400087357;0;1;"[]";"[[927.5, 343.5]]"
1500;0.119194984436;0;1;"[]";"[[941.5, 340.5]]"
1501;0.114927053452;1;1;"[[485.5, 802.5]]";"[[957.5, 339.5]]"
1502;0.115141153336;0;1;"[]";"[[975.5, 339.5]]"
1503;0.114773035049;0;1;"[]";"[[996.5, 338.5]]"
1504;0.122308969498;0;0;"[]";"[]"
1505;0.128623962402;2;1;"[[262.5, 841.5], [58.5, 879.5]]";"[[1027.5, 337.5]]"
1506;0.123527050018;0;1;"[]";"[[1033.5, 339.5]]"
1507;0.121003866196;0;1;"[]";"[[1035.5, 342.5]]"
1508;0.117254018784;1;1;"[[1029.5, 436.5]]";"[[1038.5, 344.5]]"
1509;0.130683898926;0;1;"[]";"[[1041.5, 346.5]]"
1510;0.128649950027;0;1;"[]";"[[1045.5, 349.5]]"
1511;0.119072914124;0;1;"[]";"[[1048.5, 352.5]]"
1512;0.102552890778;0;0;"[]";"[]"
1513;0.110294103622;0;0;"[]";"[]"
1514;0.118923902512;0;0;"[]";"[]"
1515;0.113896846771;0;0;"[]";"[]"
1516;0.122794866562;0;0;"[]";"[]"
1517;0.121984004974;0;0;"[]";"[]"
1518;0.116500139236;0;0;"[]";"[]"
1519;0.107341051102;1;0;"[[536.5, 420.5]]";"[]"
1520;0.112634897232;0;0;"[]";"[]"
1521;0.0899250507355;0;0;"[]";"[]"
1522;0.109732151031;0;0;"[]";"[]"
1523;0.114187002182;0;1;"[]";"[[1066.5, 363.5]]"
1524;0.0939660072327;0;0;"[]";"[]"
1525;0.111496925354;0;0;"[]";"[]"
1526;0.108315944672;0;0;"[]";"[]"
1527;0.110307216644;0;1;"[]";"[[1076.5, 363.5]]"
1528;0.0903041362762;0;1;"[]";"[[1078.5, 362.5]]"
1529;0.112366914749;0;1;"[]";"[[1081.5, 360.5]]"
1530;0.0974249839783;1;0;"[[1845.5, 940.5]]";"[]"
1531;0.116458892822;0;1;"[]";"[[1088.5, 360.5]]"
1532;0.0961029529572;0;1;"[]";"[[1091.5, 360.5]]"
1533;0.136253833771;1;1;"[[865.5, 574.5]]";"[[1096.5, 361.5]]"
1534;0.119030952454;0;1;"[]";"[[1100.5, 361.5]]"
1535;0.0920979976654;0;1;"[]";"[[1104.5, 362.5]]"
1536;0.110020875931;0;0;"[]";"[]"
1537;0.1186170578;0;1;"[]";"[[1117.5, 363.5]]"
1538;0.109575033188;0;1;"[]";"[[1123.5, 361.5]]"
1539;0.106678962708;1;1;"[[1406.5, 546.5]]";"[[1132.5, 360.5]]"
1540;0.0905861854553;0;1;"[]";"[[1142.5, 358.5]]"
1541;0.106832027435;0;1;"[]";"[[1155.5, 355.5]]"
1542;0.112035989761;0;1;"[]";"[[1171.5, 353.5]]"
1543;0.112779140472;0;1;"[]";"[[1181.5, 349.5]]"
1544;0.113141059875;0;1;"[]";"[[1191.5, 348.5]]"
1545;0.109668016434;0;1;"[]";"[[1198.5, 347.5]]"
1546;0.107742071152;0;1;"[]";"[[1206.5, 347.5]]"
1547;0.120543003082;0;1;"[]";"[[1219.5, 347.5]]"
1548;0.115477085114;0;1;"[]";"[[1233.5, 346.5]]"
1549;0.112895965576;0;1;"[]";"[[1247.5, 346.5]]"
1550;0.113919973373;0;1;"[]";"[[1260.5, 343.5]]"
1551;0.11651802063;0;1;"[]";"[[1272.5, 336.5]]"
1552;0.090075969696;0;1;"[]";"[[1283.5, 333.5]]"
1553;0.110739946365;0;1;"[]";"[[1292.5, 327.5]]"
1554;0.118931055069;0;1;"[]";"[[1303.5, 321.5]]"
1555;0.113390922546;0;1;"[]";"[[1316.5, 317.5]]"
1556;0.0913388729095;0;1;"[]";"[[1331.5, 314.5]]"
1557;0.120800971985;0;1;"[]";"[[1346.5, 310.5]]"
1558;0.123286008835;0;1;"[]";"[[1361.5, 312.5]]"
1559;0.0894010066986;0;1;"[]";"[[1376.5, 315.5]]"
1560;0.115195989609;0;1;"[]";"[[1393.5, 320.5]]"
1561;0.088397026062;0;0;"[]";"[]"
1562;0.11305308342;0;1;"[]";"[[1416.5, 326.5]]"
1563;0.114764928818;1;1;"[[376.5, 570.5]]";"[[1422.5, 331.5]]"
1564;0.0924391746521;0;1;"[]";"[[1431.5, 336.5]]"
1565;0.0958459377289;0;0;"[]";"[]"
1566;0.113645076752;0;1;"[]";"[[1446.5, 344.5]]"
1567;0.104074001312;0;1;"[]";"[[1454.5, 348.5]]"
1568;0.117613792419;0;1;"[]";"[[1471.5, 360.5]]"
1569;0.108658075333;0;0;"[]";"[]"
1570;0.114767074585;0;1;"[]";"[[1517.5, 378.5]]"
1571;0.111901044846;1;1;"[[464.5, 588.5]]";"[[1523.5, 385.5]]"
1572;0.110482931137;0;1;"[]";"[[1523.5, 389.5]]"
1573;0.103862047195;0;1;"[]";"[[1531.5, 392.5]]"
1574;0.0909478664398;0;1;"[]";"[[1541.5, 391.5]]"
