frameno;frametime;recpoint;cir_pos;color
875;0.0142579078674;"215260";"[(708, 890)]";"[1]"
876;0.0116341114044;"213380";"[(708, 895), (453, 883)]";"[1, 1]"
877;0.0103459358215;"209620";"[(706, 896), (450, 886)]";"[1, 1]"
878;0.0181288719177;"205860";"[(706, 898), (451, 887)]";"[1, 1]"
879;0.013288974762;"203040";"[(707, 898), (451, 887)]";"[1, 1]"
880;0.0137269496918;"199280";"[(451, 887), (707, 899)]";"[1, 1]"
881;0.0112798213959;"195520";"[(707, 901)]";"[1]"
882;0.0133209228516;"191760";"[(708, 904)]";"[1]"
883;0.0108299255371;"188940";"[(707, 906), (452, 895)]";"[1, 1]"
884;0.0113680362701;"185180";"[(453, 897), (709, 907)]";"[1, 1]"
885;0.0102651119232;"183300";"[(453, 897), (709, 909)]";"[1, 1]"
886;0.0112969875336;"182360";"[(708, 910), (452, 900)]";"[1, 1]"
887;0.0125069618225;"181420";"[(452, 902), (706, 913)]";"[1, 1]"
888;0.0105159282684;"179540";"[(708, 917), (450, 904)]";"[1, 1]"
889;0.307295084;"7342820";"[(708, 917), (450, 904)]";"[1, 1]"
890;0.0114810466766;"172020";"[(453, 909), (708, 921)]";"[1, 1]"
891;0.00860691070557;"169200";"[(453, 911), (709, 923)]";"[1, 1]"
892;0.00865578651428;"168260";"[(710, 924)]";"[1]"
893;0.00847196578979;"166380";"[(711, 930), (455, 918)]";"[1, 1]"
894;0.0078649520874;"164500";"[(711, 936), (455, 925)]";"[1, 1]"
895;0.0121469497681;"161680";"[(450, 934), (708, 946)]";"[1, 1]"
896;0.00884294509888;"158860";"[(704, 954), (446, 942)]";"[1, 1]"
897;0.00835585594177;"156040";"[(703, 959), (446, 949)]";"[1, 1]"
898;0.00854802131653;"153220";"[(702, 964)]";"[1]"
899;0.00928115844727;"149460";"[(701, 965)]";"[1]"
900;0.00855207443237;"143820";"[(701, 969)]";"[1]"
901;0.275486946106;"7024896";"[(701, 969)]";"[1]"
902;0.00730299949646;"125960";"[(703, 977)]";"[1]"
903;0.00645613670349;"118440";"[(702, 979), (444, 968)]";"[1, 1]"
904;0.00626397132874;"112800";"[(442, 972), (701, 983)]";"[1, 1]"
905;0.00735211372375;"108100";"[(701, 985), (441, 975)]";"[1, 1]"
906;0.00957989692688;"102460";"[(700, 989)]";"[1]"
907;0.00875997543335;"98700";"[(701, 992), (440, 982)]";"[1, 1]"
908;0.00660085678101;"94940";"[(701, 996)]";"[1]"
909;0.0102941989899;"185180";"[(443, 987)]";"[1]"
910;0.00947594642639;"181420";"[(440, 1007), (702, 1000), (442, 988)]";"[0, 1, 1]"
911;0.00856614112854;"177660";"[(703, 1001), (440, 989)]";"[1, 1]"
912;0.0122680664062;"174840";"[(703, 1004), (442, 992)]";"[1, 1]"
913;0.0110259056091;"171080";"[(702, 1006)]";"[1]"
914;0.0108439922333;"167320";"[(442, 996), (702, 1007)]";"[1, 1]"
915;0.0130631923676;"164500";"[(702, 1007), (439, 994)]";"[1, 1]"
916;0.0137181282043;"161680";"[(703, 1003), (441, 993)]";"[1, 1]"
917;0.0115239620209;"159800";"[(703, 1004)]";"[1]"
918;0.0103540420532;"156980";"[(702, 1002), (441, 992)]";"[1, 1]"
919;0.010812997818;"155100";"[(702, 1001), (441, 989)]";"[1, 1]"
920;0.0115840435028;"153220";"[(703, 994), (442, 983)]";"[1, 1]"
921;0.0092351436615;"153220";"[(441, 973), (702, 982)]";"[1, 1]"
922;0.013592004776;"154160";"[(441, 961), (701, 972)]";"[1, 1]"
923;0.0158779621124;"155100";"[(440, 949)]";"[1]"
924;0.0170121192932;"157920";"[(440, 936), (702, 944)]";"[1, 1]"
925;0.013002872467;"161680";"[(441, 917), (703, 925)]";"[1, 1]"
926;0.0402579307556;"337440";"[(443, 897)]";"[1]"
927;0.160398006439;"1309500";"[(444, 879)]";"[1]"
928;0.0147330760956;"219600";"[(444, 863)]";"[1]"
929;0.0157408714294;"219600";"[(446, 848)]";"[1]"
930;0.370877981186;"9785464";"[(446, 848)]";"[1]"
931;0.00943684577942;"219600";"[(447, 815)]";"[1]"
932;0.009840965271;"219600";"[(447, 792)]";"[1]"
933;0.014221906662;"219600";"[(449, 778)]";"[1]"
934;0.0104758739471;"219600";"[(451, 769)]";"[1]"
935;0.00944185256958;"219600";"[(450, 763)]";"[1]"
936;0.0100018978119;"219600";"[(449, 750)]";"[1]"
937;0.0141658782959;"219600";"[(449, 741)]";"[1]"
938;0.0180580615997;"219600";"[(451, 731)]";"[1]"
939;0.0209670066833;"219600";"[(451, 723)]";"[1]"
940;0.0213439464569;"219600";"[(450, 715)]";"[1]"
941;0.0190920829773;"219600";"[(452, 709), (708, 718)]";"[1, 1]"
942;0.0186290740967;"219600";"[(453, 700), (707, 711)]";"[1, 1]"
943;0.0156118869781;"219600";"[(455, 691), (710, 701)]";"[1, 1]"
944;0.020238161087;"219600";"[(457, 685), (710, 694)]";"[1, 1]"
945;0.0213449001312;"219600";"[(455, 682), (709, 691)]";"[1, 1]"
946;0.0156080722809;"219600";"[(454, 679), (707, 688)]";"[1, 1]"
947;0.0167009830475;"219600";"[(706, 684), (454, 675)]";"[1, 1]"
948;0.0200080871582;"219600";"[(708, 678)]";"[1]"
949;0.0142111778259;"219600";"[(709, 669)]";"[1]"
950;0.0155909061432;"219600";"[(709, 659)]";"[1]"
951;0.0199339389801;"219600";"[(708, 647)]";"[1]"
952;0.0190320014954;"219600";"[(707, 637), (457, 628)]";"[1, 1]"
953;0.0192010402679;"219600";"[(708, 631)]";"[1]"
954;0.0197439193726;"219600";"[(708, 626)]";"[1]"
955;0.0157001018524;"219600";"[(709, 620)]";"[1]"
956;0.0183119773865;"219600";"[(708, 615)]";"[1]"
957;0.0202469825745;"219600";"[(707, 610)]";"[1]"
958;0.0158228874207;"219600";"[(459, 596)]";"[1]"
959;0.0109088420868;"219600";"[(712, 603)]";"[1]"
960;0.0164959430695;"219600";"[(715, 597), (465, 587)]";"[1, 1]"
961;0.0177519321442;"219600";"[(717, 588), (467, 579)]";"[1, 1]"
962;0.0124650001526;"219600";"[(718, 580)]";"[1]"
963;0.0100328922272;"219600";"[(717, 571)]";"[1]"
964;0.015095949173;"219600";"[(716, 563), (464, 552)]";"[1, 1]"
965;0.0201849937439;"219600";"[(715, 558)]";"[1]"
966;0.0139071941376;"219600";"[(716, 551), (466, 541)]";"[1, 1]"
967;0.0163540840149;"219600";"[(717, 545)]";"[1]"
968;0.0146019458771;"219600";"[(718, 540)]";"[1]"
969;0.016016960144;"219600";"[(717, 533), (468, 522)]";"[1, 1]"
970;0.0170478820801;"219600";"[(715, 525)]";"[1]"
971;0.0124609470367;"219600";"[(713, 519), (464, 508)]";"[1, 1]"
972;0.0153892040253;"219600";"[(713, 511), (464, 499)]";"[1, 1]"
973;0.0185050964355;"219600";"[(716, 499)]";"[1]"
974;0.018100976944;"219600";"[(718, 483)]";"[1]"
975;0.0187180042267;"219600";"[(470, 462)]";"[1]"
976;0.0130829811096;"219600";"[(467, 454)]";"[1]"
977;0.0186309814453;"219600";"[(715, 459)]";"[1]"
978;0.013689994812;"219600";"[(713, 456)]";"[1]"
979;0.0201349258423;"219600";"[(461, 441), (711, 454)]";"[1, 1]"
980;0.0207369327545;"219600";"[(461, 436), (711, 448)]";"[1, 1]"
981;0.0202541351318;"219600";"[(461, 431)]";"[1]"
982;0.0201830863953;"219600";"[(711, 437), (461, 425)]";"[1, 1]"
983;0.0203471183777;"219600";"[(710, 428)]";"[1]"
984;0.0194611549377;"219600";"[(457, 407), (707, 420)]";"[1, 1]"
985;0.0201258659363;"219600";"[(706, 407), (455, 395)]";"[1, 1]"
986;0.0206830501556;"219600";"[(706, 396), (454, 384)]";"[1, 1]"
987;0.0201659202576;"219600";"[(706, 385)]";"[1]"
988;0.0204250812531;"219600";"[(706, 375)]";"[1]"
989;0.0196208953857;"219600";"[(705, 366)]";"[1]"
990;0.0188400745392;"219600";"[(705, 362), (452, 350)]";"[1, 1]"
991;0.0204150676727;"219600";"[(705, 357)]";"[1]"
992;0.01979804039;"219600";"[(705, 351), (453, 339)]";"[1, 1]"
993;0.0203399658203;"219600";"[(704, 348), (452, 335)]";"[1, 1]"
994;0.0202419757843;"219600";"[(703, 344)]";"[1]"
995;0.0198740959167;"219600";"[(702, 340)]";"[1]"
996;0.0201468467712;"219600";"[(702, 331)]";"[1]"
997;0.0201051235199;"219600";"[(702, 321)]";"[1]"
998;0.0200538635254;"219600";"[(450, 299), (703, 313)]";"[1, 1]"
999;0.0198998451233;"219600";"[(703, 301)]";"[1]"
1000;0.451395988464;"10275160";"[(703, 301)]";"[1]"
1001;0.408808946609;"10259620";"[(703, 301)]";"[1]"
1002;0.0097541809082;"219600";"[(700, 266)]";"[1]"
1003;0.0154769420624;"219600";"[(700, 258), (445, 245)]";"[1, 1]"
1004;0.0118601322174;"219600";"[(699, 250)]";"[1]"
1005;0.0117201805115;"219600";"[(698, 241)]";"[1]"
1006;0.0099880695343;"219600";"[(696, 233)]";"[1]"
1007;0.0145461559296;"219600";"[(693, 222)]";"[1]"
1008;0.01811003685;"219600";"[(435, 199), (692, 212)]";"[1, 1]"
1009;0.0141248703003;"219600";"[(692, 200)]";"[1]"
1010;0.0131769180298;"219600";"[(691, 187), (433, 175)]";"[1, 1]"
1011;0.0116581916809;"219600";"[(432, 165), (690, 177)]";"[1, 1]"
1012;0.0140280723572;"219600";"[(690, 169), (431, 157)]";"[1, 1]"
1013;0.0167601108551;"219600";"[(689, 161)]";"[1]"
1014;0.0193560123444;"219600";"[(688, 152)]";"[1]"
1015;0.0198011398315;"219600";"[(687, 143), (425, 131)]";"[1, 1]"
1016;0.419434070587;"9847260";"[(687, 143), (425, 131)]";"[1, 1]"
1017;0.0149819850922;"219600";"[(687, 136)]";"[1]"
1018;0.0162599086761;"219600";"[(687, 132)]";"[1]"
1019;0.0178279876709;"219600";"[(687, 133)]";"[1]"
1020;0.0199370384216;"219600";"[(687, 134), (425, 120)]";"[1, 1]"
1021;0.0128149986267;"219600";"[(687, 131), (426, 119)]";"[1, 1]"
1022;0.0179879665375;"219600";"[(426, 118), (687, 132)]";"[1, 1]"
1023;0.0208749771118;"219600";"[(687, 129)]";"[1]"
1024;0.0124530792236;"219600";"[(688, 128), (426, 115)]";"[1, 1]"
1025;0.0109779834747;"219600";"[(425, 113), (687, 126)]";"[1, 1]"
1026;0.015389919281;"219600";"[(686, 124)]";"[1]"
1027;0.0158910751343;"219600";"[(684, 120), (422, 107)]";"[1, 1]"
1028;0.0160450935364;"219600";"[(419, 105), (681, 118)]";"[1, 1]"
1029;0.0143940448761;"219600";"[(682, 118), (419, 104)]";"[1, 1]"
1030;0.0143430233002;"219600";"[(681, 113), (418, 101)]";"[1, 1]"
1031;0.015086889267;"219600";"[(681, 113), (418, 99)]";"[1, 1]"
1032;0.0187520980835;"219600";"[(680, 110), (415, 96)]";"[1, 1]"
1033;0.0218632221222;"219600";"[(680, 106), (416, 93)]";"[1, 1]"
1034;0.0140521526337;"219600";"[(679, 103)]";"[1]"
1035;0.0115330219269;"219600";"[(677, 102), (414, 89)]";"[1, 1]"
1036;0.0172550678253;"219600";"[(678, 102)]";"[1]"
1037;0.0123808383942;"219600";"[(679, 100), (415, 86)]";"[1, 1]"
1038;0.0159621238708;"219600";"[(415, 85), (679, 97)]";"[1, 1]"
1039;0.0161790847778;"219600";"[(679, 98)]";"[1]"
1040;0.0196859836578;"219600";"[(680, 99), (416, 85)]";"[1, 1]"
1041;0.0190739631653;"219600";"[(679, 97), (415, 84)]";"[1, 1]"
1042;0.0189318656921;"219600";"[(679, 98)]";"[1]"
1043;0.0190989971161;"219600";"[(682, 98), (418, 84)]";"[1, 1]"
1044;0.0195729732513;"219600";"[(683, 97)]";"[1]"
1045;0.0200731754303;"219600";"[(420, 84), (685, 98)]";"[1, 1]"
1046;0.0195379257202;"219600";"[(687, 99), (424, 86)]";"[1, 1]"
1047;0.0193259716034;"219600";"[(427, 89), (690, 103)]";"[1, 1]"
1048;0.0132999420166;"219600";"[(691, 105), (429, 92)]";"[1, 1]"
1049;0.0189921855927;"219600";"[(691, 108)]";"[1]"
1050;0.0198221206665;"219600";"[(693, 112), (431, 99)]";"[1, 1]"
1051;0.0193078517914;"219600";"[(433, 104)]";"[1]"
1052;0.0196268558502;"219600";"[(697, 121)]";"[1]"
1053;0.0129239559174;"219600";"[(437, 111), (697, 123)]";"[1, 1]"
1054;0.019180059433;"219600";"[(699, 125), (438, 113)]";"[1, 1]"
1055;0.019416809082;"219600";"[(699, 129), (437, 116)]";"[1, 1]"
1056;0.0194280147552;"219600";"[(700, 134), (440, 121)]";"[1, 1]"
1057;0.0194070339203;"219600";"[(701, 138), (440, 126)]";"[1, 1]"
1058;0.0131480693817;"219600";"[(439, 129)]";"[1]"
1059;0.0177159309387;"219600";"[(439, 130)]";"[1]"
1060;0.0200099945068;"219600";"[(699, 143), (439, 131)]";"[1, 1]"
1061;0.0194158554077;"219600";"[(440, 132)]";"[1]"
1062;0.0194621086121;"219600";"[(441, 133), (700, 145)]";"[1, 1]"
1063;0.0193200111389;"219600";"[(700, 145), (440, 134)]";"[1, 1]"
1064;0.0195519924164;"219600";"[(699, 147)]";"[1]"
1065;0.0194389820099;"219600";"[(699, 149)]";"[1]"
1066;0.0199418067932;"219600";"[(699, 153)]";"[1]"
1067;0.397035837173;"9717328";"[(699, 153)]";"[1]"
1068;0.0149750709534;"219600";"[(700, 168)]";"[1]"
1069;0.011440038681;"219600";"[(700, 173)]";"[1]"
1070;0.0180149078369;"219600";"[(700, 176)]";"[1]"
1071;0.0181908607483;"219600";"[(699, 178), (440, 167)]";"[1, 1]"
1072;0.0191888809204;"219600";"[(699, 181)]";"[1]"
1073;0.0185039043427;"219600";"[(699, 185)]";"[1]"
1074;0.0127711296082;"219600";"[(699, 189), (440, 178)]";"[1, 1]"
1075;0.0168721675873;"219600";"[(700, 195)]";"[1]"
1076;0.0118961334229;"219600";"[(443, 194), (700, 205)]";"[1, 1]"
1077;0.0105130672455;"219600";"[(701, 216)]";"[1]"
1078;0.01629114151;"219600";"[(702, 225)]";"[1]"
1079;0.0197238922119;"219600";"[(448, 231)]";"[1]"
1080;0.0193409919739;"219600";"[(705, 255)]";"[1]"
1081;0.0190699100494;"219600";"[(707, 273)]";"[1]"
1082;0.368921995163;"10008948";"[(707, 273)]";"[1]"
1083;0.0177488327026;"219600";"[(713, 315), (459, 307)]";"[1, 1]"
1084;0.0192489624023;"219600";"[(458, 319), (710, 329)]";"[1, 1]"
1085;0.0177881717682;"219600";"[(707, 338), (455, 328)]";"[1, 1]"
1086;0.0184299945831;"219600";"[(452, 338), (705, 349)]";"[1, 1]"
1087;0.0185160636902;"219600";"[(704, 358)]";"[1]"
1088;0.00948905944824;"219600";"[(450, 357)]";"[1]"
1089;0.0138549804688;"219600";"[(449, 363)]";"[1]"
1090;0.0113351345062;"219600";"[(699, 374), (447, 365)]";"[1, 1]"
1091;0.0100429058075;"219600";"[(447, 365), (700, 374)]";"[1, 1]"
1092;0.0139200687408;"219600";"[(447, 364), (700, 373)]";"[1, 1]"
1093;0.0178139209747;"219600";"[(701, 371), (448, 363)]";"[1, 1]"
1094;0.0195519924164;"219600";"[(701, 370)]";"[1]"
1095;0.0198361873627;"219600";"[(702, 367)]";"[1]"
1096;0.0133619308472;"219600";"[(701, 364)]";"[1]"
1097;0.0172729492188;"219600";"[(450, 356), (703, 365)]";"[1, 1]"
1098;0.0184440612793;"219600";"[(706, 367)]";"[1]"
1099;0.0194070339203;"219600";"[(712, 369)]";"[1]"
1100;0.0161709785461;"219600";"[(461, 365), (713, 372)]";"[1, 1]"
1101;0.0172960758209;"219600";"[(463, 365), (714, 372)]";"[1, 1]"
1102;0.012393951416;"219600";"[(463, 363), (716, 370)]";"[1, 1]"
1103;0.0172910690308;"219600";"[(467, 360), (719, 368)]";"[1, 1]"
1104;0.0188889503479;"219600";"[(472, 357)]";"[1]"
1105;0.0124809741974;"219600";"[(726, 364)]";"[1]"
1106;0.0103349685669;"219600";"[(480, 356), (729, 365)]";"[1, 1]"
1107;0.0111749172211;"219600";"[(481, 357), (732, 365)]";"[1, 1]"
1108;0.014622926712;"219600";"[(736, 365), (486, 357)]";"[1, 1]"
1109;0.0171360969543;"219600";"[(492, 358), (741, 366)]";"[1, 1]"
1110;0.0120339393616;"219600";"[(745, 365)]";"[1]"
1111;0.0124809741974;"219600";"[(748, 364)]";"[1]"
1112;0.0134727954865;"219600";"[(500, 353), (749, 361)]";"[1, 1]"
1113;0.0187931060791;"219600";"[(749, 359)]";"[1]"
1114;0.0197620391846;"219600";"[(751, 357)]";"[1]"
1115;0.0114979743958;"219600";"[(753, 357), (504, 348)]";"[1, 1]"
1116;0.0103249549866;"219600";"[(756, 357)]";"[1]"
1117;0.0149857997894;"219600";"[(759, 357)]";"[1]"
1118;0.407457828522;"10360884";"[(759, 357)]";"[1]"
1119;0.0149009227753;"219600";"[(762, 358), (513, 350)]";"[1, 1]"
1120;0.0132119655609;"219600";"[(759, 356)]";"[1]"
1121;0.0142440795898;"219600";"[(509, 349)]";"[1]"
1122;0.0124270915985;"219600";"[(756, 355), (508, 349)]";"[1, 1]"
1123;0.0104429721832;"219600";"[(755, 355)]";"[1]"
1124;0.012904882431;"219600";"[(505, 347), (753, 354)]";"[1, 1]"
1125;0.0162069797516;"219600";"[(754, 353)]";"[1]"
1126;0.0103070735931;"219600";"[(507, 345)]";"[1]"
1127;0.0161120891571;"219600";"[(757, 352)]";"[1]"
1128;0.0101721286774;"219600";"[(759, 352), (509, 345)]";"[1, 1]"
1129;0.0158100128174;"219600";"[(512, 346), (762, 353)]";"[1, 1]"
1130;0.0127739906311;"219600";"[(519, 345), (766, 351)]";"[1, 1]"
1131;0.0179920196533;"219600";"[(775, 348)]";"[1]"
1132;0.0156519412994;"219600";"[(786, 344)]";"[1]"
1133;0.465173959732;"10364302";"[(786, 344)]";"[1]"
1134;0.0108120441437;"219600";"[(803, 337)]";"[1]"
1135;0.0119359493256;"219600";"[(560, 329), (805, 335)]";"[1, 1]"
1136;0.0113999843597;"219600";"[(807, 334), (562, 327)]";"[1, 1]"
1137;0.0108618736267;"219600";"[(564, 326), (811, 334)]";"[1, 1]"
1138;0.0114388465881;"219600";"[(817, 331)]";"[1]"
1139;0.0128719806671;"219600";"[(826, 331), (582, 323)]";"[1, 1]"
1140;0.0104200839996;"219600";"[(835, 331), (592, 324)]";"[1, 1]"
1141;0.0106258392334;"219600";"[(844, 334)]";"[1]"
1142;0.0123109817505;"219600";"[(851, 335)]";"[1]"
1143;0.0180160999298;"219600";"[(862, 339)]";"[1]"
1144;0.015105009079;"219600";"[(871, 340)]";"[1]"
1145;0.0172879695892;"219600";"[(880, 341)]";"[1]"
1146;0.0109391212463;"219600";"[(887, 341)]";"[1]"
1147;0.376256942749;"10457928";"[(887, 341)]";"[1]"
1148;0.0166788101196;"219600";"[(901, 341)]";"[1]"
1149;0.433444976807;"10477020";"[(901, 341)]";"[1]"
1150;0.0150709152222;"219600";"[(917, 339)]";"[1]"
1151;0.434809923172;"10496124";"[(917, 339)]";"[1]"
1152;0.0146811008453;"219600";"[(931, 341)]";"[1]"
1153;0.419550180435;"10515240";"[(931, 341)]";"[1]"
1154;0.0146050453186;"219600";"[(945, 343), (709, 337)]";"[1, 1]"
1155;0.0163719654083;"219600";"[(953, 344)]";"[1]"
1156;0.0164480209351;"219600";"[(961, 343)]";"[1]"
1157;0.0134210586548;"219600";"[(967, 343)]";"[1]"
1158;0.015928030014;"219600";"[(975, 343)]";"[1]"
1159;0.0187668800354;"219600";"[(983, 342)]";"[1]"
1160;0.018709897995;"219600";"[(990, 340)]";"[1]"
1161;0.0199270248413;"219600";"[(997, 342)]";"[1]"
1162;0.0135509967804;"219600";"[(1003, 341)]";"[1]"
1163;0.019758939743;"219600";"[(1008, 341)]";"[1]"
1164;0.398582935333;"10603500";"[(1008, 341)]";"[1]"
1165;0.0439648628235;"535200";"[(1022, 340)]";"[1]"
1166;0.0416450500488;"506160";"[(1031, 338)]";"[1]"
1167;0.0157639980316;"225600";"[(1041, 339)]";"[1]"
1168;0.0127201080322;"225600";"[(1052, 339)]";"[1]"
1169;0.0544021129608;"547200";"[(1061, 339)]";"[1]"
1170;0.0122101306915;"225600";"[(1069, 339)]";"[1]"
1171;0.012806892395;"225600";"[(1073, 338)]";"[1]"
1172;0.0139000415802;"225600";"[(1079, 337)]";"[1]"
1173;0.0110840797424;"225600";"[(1082, 337)]";"[1]"
1174;0.0128531455994;"225600";"[(1089, 337)]";"[1]"
1175;0.0153369903564;"225600";"[(1094, 337)]";"[1]"
1176;0.0117130279541;"225600";"[(1102, 335)]";"[1]"
1177;0.0140759944916;"225600";"[(1109, 335)]";"[1]"
1178;0.0108020305634;"225600";"[(883, 333)]";"[1]"
1179;0.0117831230164;"225600";"[(1127, 331)]";"[1]"
1180;0.016016960144;"225600";"[(1137, 330)]";"[1]"
1181;0.011668920517;"225600";"[(1148, 327)]";"[1]"
1182;0.0143549442291;"225600";"[(1157, 325)]";"[1]"
1183;0.0121200084686;"225600";"[(1166, 324)]";"[1]"
1184;0.0161499977112;"225600";"[(1172, 324)]";"[1]"
1185;0.251051902771;"6860394";"[(1172, 324)]";"[1]"
1186;0.0121669769287;"225600";"[(948, 325)]";"[1]"
1187;0.0118288993835;"225600";"[(1189, 324), (954, 325)]";"[1, 1]"
1188;0.0130801200867;"225600";"[(959, 325), (1195, 325)]";"[1, 1]"
1189;0.0122470855713;"225600";"[(1200, 324)]";"[1]"
1190;0.0108420848846;"225600";"[(1206, 323)]";"[1]"
1191;0.0142040252686;"225600";"[(1211, 321)]";"[1]"
1192;0.0122268199921;"225600";"[(1215, 321)]";"[1]"
1193;0.0128870010376;"225600";"[(1220, 322), (980, 318)]";"[1, 1]"
1194;0.0144550800323;"225600";"[(1224, 323)]";"[1]"
1195;0.0112268924713;"225600";"[(1228, 323)]";"[1]"
1196;0.0151100158691;"225600";"[(1231, 322)]";"[1]"
1197;0.0123128890991;"225600";"[(1236, 322)]";"[1]"
1198;0.0105550289154;"225600";"[(1240, 325)]";"[1]"
1199;0.0121369361877;"225600";"[(1243, 327), (1006, 317)]";"[1, 1]"
1200;0.010999917984;"225600";"[(1248, 327), (1011, 317)]";"[1, 1]"
1201;0.0102159976959;"225600";"[(1255, 327)]";"[1]"
1202;0.0109570026398;"225600";"[(1262, 326), (1024, 315)]";"[1, 1]"
1203;0.0120511054993;"225600";"[(1269, 323)]";"[1]"
1204;0.0117230415344;"225600";"[(1278, 319)]";"[1]"
1205;0.0100998878479;"225600";"[(1289, 318)]";"[1]"
1206;0.0109388828278;"225600";"[(1299, 317)]";"[1]"
1207;0.00984001159668;"225600";"[(1307, 315)]";"[1]"
1208;0.213254928589;"1765480";"[(287, 546)]";"[0]"
1209;0.270943880081;"1442880";"[(1318, 317)]";"[1]"
1210;0.0132899284363;"225600";"[(1323, 323)]";"[1]"
1211;0.0129189491272;"225600";"[(1329, 327)]";"[1]"
1212;0.363344192505;"8786960";"[(1329, 327)]";"[1]"
1213;0.0148811340332;"225600";"[(1339, 333)]";"[1]"
1214;0.0117650032043;"225600";"[(1345, 337)]";"[1]"
1215;0.0194308757782;"225600";"[(1349, 339)]";"[1]"
1216;0.0196781158447;"225600";"[(1354, 344)]";"[1]"
1217;0.0200741291046;"225600";"[(1358, 343)]";"[1]"
1218;0.0212070941925;"225600";"[(1361, 345)]";"[1]"
1219;0.0196931362152;"225600";"[(1367, 346)]";"[1]"
1220;0.0187840461731;"225600";"[(1376, 345)]";"[1]"
1221;0.0188639163971;"225600";"[(1385, 344)]";"[1]"
1222;0.0124387741089;"225600";"[(1398, 346)]";"[1]"
1223;0.0155417919159;"225600";"[(1415, 343)]";"[1]"
1224;0.0181360244751;"225600";"[(1432, 340)]";"[1]"
1225;0.0122919082642;"225600";"[(1455, 338)]";"[1]"
1226;0.432565927505;"10346238";"[(1455, 338)]";"[1]"
1227;0.0166459083557;"225600";"[(1490, 337)]";"[1]"
1228;0.0209379196167;"225600";"[(1505, 335)]";"[1]"
1229;0.0103290081024;"225600";"[(1513, 341)]";"[1]"
1230;0.0101120471954;"225600";"[(1518, 346)]";"[1]"
1231;0.0100829601288;"225600";"[(1521, 350)]";"[1]"
1232;0.0152201652527;"225600";"[(1521, 355)]";"[1]"
1233;0.0201508998871;"225600";"[(1522, 359)]";"[1]"
1234;0.0247979164124;"225600";"[(1525, 363)]";"[1]"
1235;0.0149631500244;"225600";"[(1529, 365)]";"[1]"
1236;0.0123910903931;"225600";"[(1535, 365)]";"[1]"
1237;0.0143711566925;"225600";"[(1540, 367)]";"[1]"
1238;0.0165340900421;"224880";"[(1546, 369)]";"[1]"
1239;0.0104520320892;"223680";"[(1552, 371)]";"[1]"
1240;0.0107109546661;"222000";"[(1560, 373)]";"[1]"
1241;0.0259850025177;"220320";"[(1571, 374), (1312, 357)]";"[1, 1]"
1242;0.0112810134888;"218160";"[(1582, 375)]";"[1]"
1243;0.0143978595734;"216000";"[(1597, 374)]";"[1]"
1244;0.0115950107574;"213840";"[(1607, 372), (1343, 354)]";"[1, 1]"
1245;0.0117869377136;"211680";"[(1618, 369)]";"[1]"
1246;0.010990858078;"209760";"[(1630, 368)]";"[1]"
1247;0.0144920349121;"208080";"[(1641, 367), (1375, 351)]";"[1, 1]"
1248;0.0164089202881;"206400";"[(1652, 366)]";"[1]"
1249;0.0136408805847;"205200";"[(1658, 366)]";"[1]"
1250;0.0111949443817;"204000";"[(1664, 365), (1393, 349)]";"[1, 1]"
1251;0.0133590698242;"202320";"[(1670, 366)]";"[1]"
1252;0.0177841186523;"200880";"[(1678, 367)]";"[1]"
1253;0.0104310512543;"199440";"[(1687, 368), (1416, 352)]";"[1, 1]"
1254;0.00892996788025;"197760";"[(1697, 368)]";"[1]"
1255;0.00929713249207;"196320";"[(1705, 369)]";"[1]"
1256;0.0122771263123;"194880";"[(1714, 369)]";"[1]"
1257;0.0129990577698;"193440";"[(1723, 372), (1447, 357)]";"[1, 1]"
1258;0.459627151489;"11276100";"[(1723, 372), (1447, 357)]";"[1, 1]"
1259;0.00839185714722;"190560";"[(1740, 370)]";"[1]"
1260;0.0124070644379;"189600";"[(1747, 372)]";"[1]"
1261;0.0120940208435;"188880";"[(1753, 372)]";"[1]"
1262;0.014769077301;"187920";"[(1757, 373), (1474, 358)]";"[1, 1]"
1263;0.0166778564453;"188400";"[(1759, 376)]";"[1]"
1264;0.0155448913574;"188640";"[(1757, 377), (1476, 363)]";"[1, 1]"
1265;0.0111811161041;"189120";"[(1753, 376)]";"[1]"
1266;0.00836396217346;"189600";"[(1748, 375)]";"[1]"
1267;0.0115849971771;"189840";"[(1746, 377)]";"[1]"
1268;0.01229596138;"190320";"[(1743, 377)]";"[1]"
1269;0.013857126236;"189840";"[(1744, 376)]";"[1]"
1270;0.0103869438171;"189600";"[(1745, 375)]";"[1]"
1271;0.0100190639496;"189120";"[(1749, 371)]";"[1]"
1272;0.012298822403;"188880";"[(1750, 370), (1467, 357)]";"[1, 1]"
1273;0.0130679607391;"188640";"[(1749, 369), (1469, 357)]";"[1, 1]"
1274;0.0157630443573;"188160";"[(1751, 370)]";"[1]"
1275;0.0171589851379;"186720";"[(1758, 370), (1477, 357)]";"[1, 1]"
1276;0.015184879303;"185040";"[(1768, 369), (1485, 357)]";"[1, 1]"
1277;0.0163869857788;"183600";"[(1778, 370), (1492, 358)]";"[1, 1]"
1278;0.0164110660553;"181920";"[(1787, 373)]";"[1]"
1279;0.0162959098816;"180480";"[(1798, 374), (1510, 362)]";"[1, 1]"
1280;0.013885974884;"179040";"[(1806, 376)]";"[1]"
