ann_cir;frameno;red_tp;green_tp;red_fp;green_fp;red_fn;green_fn;Frame;rfp_con;gfp_con;color
2;348;1;0;0;0;0;0;True;0;0;0
2;349;1;0;0;0;0;0;True;0;0;0
2;350;1;0;0;0;0;0;True;0;0;0
2;351;1;0;0;0;0;0;True;0;0;0
2;352;1;0;0;0;0;0;True;0;0;0
2;353;1;0;0;0;0;0;True;0;0;0
2;354;1;0;0;0;0;0;True;0;0;0
2;355;1;0;0;0;0;0;True;0;0;0
2;356;1;0;0;0;0;0;True;0;0;0
2;357;1;0;0;0;0;0;True;0;0;0
2;358;2;0;0;0;0;0;True;0;0;0
2;359;2;0;0;0;0;0;True;0;0;0
2;360;2;0;0;0;0;0;True;0;0;0
2;361;2;0;0;0;0;0;True;0;0;0
2;362;2;0;0;0;0;0;True;0;0;0
2;363;1;0;0;0;0;0;True;0;0;0
2;364;1;0;0;0;0;0;True;0;0;0
2;365;2;0;0;0;0;0;True;0;0;0
2;366;1;0;0;0;0;0;True;0;0;0
2;367;1;0;0;0;0;0;True;0;0;0
2;368;2;0;0;0;0;0;True;0;0;0
2;369;0;0;0;0;2;0;False;0;0;0
2;370;1;0;0;0;0;0;True;0;0;0
2;371;1;0;0;0;0;0;True;0;0;0
2;372;1;0;0;0;0;0;True;0;0;0
2;373;1;0;0;0;0;0;True;0;0;0
2;374;1;0;0;0;0;0;True;0;0;0
2;375;2;0;0;0;0;0;True;0;0;0
2;376;2;0;0;0;0;0;True;0;0;0
2;377;1;0;0;0;0;0;True;0;0;0
2;378;1;0;0;0;0;0;True;0;0;0
2;379;2;0;0;0;0;0;True;0;0;0
2;380;1;0;0;0;0;0;True;0;0;0
2;381;2;0;0;0;0;0;True;0;0;0
2;382;1;0;0;0;0;0;True;0;0;0
2;383;1;0;0;0;0;0;True;0;0;0
2;384;1;0;0;0;0;0;True;0;0;0
2;385;1;0;0;0;0;0;True;0;0;0
2;386;2;0;0;0;0;0;True;0;0;0
2;387;1;0;0;0;0;0;True;0;0;0
2;388;1;0;0;0;0;0;True;0;0;0
2;389;2;0;0;0;0;0;True;0;0;0
2;390;1;0;0;0;0;0;True;0;0;0
2;391;0;0;0;0;2;0;False;0;0;0
2;392;1;0;0;0;0;0;True;0;0;0
2;393;1;0;0;0;0;0;True;0;0;0
2;394;1;0;0;0;0;0;True;0;0;0
2;395;1;0;0;0;0;0;True;0;0;0
2;396;2;0;0;0;0;0;True;0;0;0
2;397;1;0;0;0;0;0;True;0;0;0
2;398;1;0;0;0;0;0;True;0;0;0
2;399;1;0;0;0;0;0;True;0;0;0
2;400;1;0;0;0;0;0;True;0;0;0
2;401;1;0;0;0;0;0;True;0;0;0
2;402;1;0;0;0;0;0;True;0;0;0
2;403;1;0;0;0;0;0;True;0;0;0
2;404;2;0;0;0;0;0;True;0;0;0
2;405;2;0;0;0;0;0;True;0;0;0
2;406;0;0;0;0;2;0;False;0;0;0
2;407;0;0;0;0;2;0;False;0;0;0
2;408;1;0;0;0;0;0;True;0;0;0
2;409;1;0;0;0;0;0;True;0;0;0
2;410;1;0;0;0;0;0;True;0;0;0
2;411;2;0;0;0;0;0;True;0;0;0
2;412;2;0;0;0;0;0;True;0;0;0
2;413;1;0;0;0;0;0;True;0;0;0
2;414;2;0;0;0;0;0;True;0;0;0
2;415;1;0;0;0;0;0;True;0;0;0
2;416;0;0;0;0;2;0;False;0;0;0
2;417;1;0;0;0;0;0;True;0;0;0
2;418;0;0;0;0;2;0;False;0;0;0
2;419;2;0;0;0;0;0;True;0;0;0
2;420;1;0;0;0;0;0;True;0;0;0
2;421;2;0;0;0;0;0;True;0;0;0
2;422;1;0;0;0;0;0;True;0;0;0
2;423;2;0;0;0;0;0;True;0;0;0
2;424;1;0;0;0;0;0;True;0;0;0
2;425;1;0;0;0;0;0;True;0;0;0
2;426;2;0;0;0;0;0;True;0;0;0
2;427;1;0;0;0;0;0;True;0;0;0
2;428;0;0;0;0;2;0;False;0;0;0
2;429;2;0;0;0;0;0;True;0;0;0
2;430;1;0;0;0;0;0;True;0;0;0
2;431;1;0;1;0;0;0;True;0;0;0
2;432;1;0;0;0;0;0;True;0;0;0
2;433;1;0;0;0;0;0;True;0;0;0
2;434;1;0;0;0;0;0;True;0;0;0
2;435;1;0;0;0;0;0;True;0;0;0
2;436;1;0;0;0;0;0;True;0;0;0
2;437;1;0;0;0;0;0;True;0;0;0
2;438;0;0;0;0;2;0;False;0;0;0
2;439;1;0;0;0;0;0;True;0;0;0
2;440;2;0;0;0;0;0;True;0;0;0
2;441;1;0;0;0;0;0;True;0;0;0
2;442;1;0;0;0;0;0;True;0;0;0
2;443;1;0;0;0;0;0;True;0;0;0
2;444;2;0;0;0;0;0;True;0;0;0
2;445;2;0;0;0;0;0;True;0;0;0
2;446;0;0;0;0;2;0;False;0;0;0
2;447;2;0;0;0;0;0;True;0;0;0
2;448;1;0;0;0;0;0;True;0;0;0
2;449;1;0;0;0;0;0;True;0;0;0
2;450;1;0;0;0;0;0;True;0;0;0
2;451;1;0;0;0;0;0;True;0;0;0
2;452;1;0;0;0;0;0;True;0;0;0
2;453;0;0;0;0;2;0;False;0;0;0
2;454;1;0;0;0;0;0;True;0;0;0
2;455;0;0;0;0;2;0;False;0;0;0
2;456;1;0;0;0;0;0;True;0;0;0
2;457;0;0;0;0;2;0;False;0;0;0
2;458;1;0;0;0;0;0;True;0;0;0
2;459;1;0;0;0;0;0;True;0;0;0
2;460;0;0;0;0;2;0;False;0;0;0
2;461;1;0;0;0;0;0;True;0;0;0
2;462;1;0;0;0;0;0;True;0;0;0
2;463;0;0;0;0;2;0;False;0;0;0
2;464;0;0;0;0;2;0;False;0;0;0
2;465;0;0;0;0;2;0;False;0;0;0
2;466;0;0;0;0;2;0;False;0;0;0
2;467;2;0;0;0;0;0;True;0;0;0
2;468;2;0;0;0;0;0;True;0;0;0
2;469;1;0;0;0;0;0;True;0;0;0
2;470;0;0;0;0;2;0;False;0;0;0
2;471;2;0;0;0;0;0;True;0;0;0
2;472;1;0;0;0;0;0;True;0;0;0
2;473;1;0;0;0;0;0;True;0;0;0
2;474;1;0;0;0;0;0;True;0;0;0
2;475;1;0;0;0;0;0;True;0;0;0
2;476;2;0;0;0;0;0;True;0;0;0
2;477;0;0;0;0;2;0;False;0;0;0
2;478;1;0;0;0;0;0;True;0;0;0
2;479;0;0;0;0;2;0;False;0;0;0
2;480;1;0;0;0;0;0;True;0;0;0
2;481;0;0;0;0;2;0;False;0;0;0
2;482;0;0;0;0;2;0;False;0;0;0
2;483;0;0;0;0;2;0;False;0;0;0
2;484;0;0;0;0;2;0;False;0;0;0
2;485;1;0;0;0;0;0;True;0;0;0
2;486;1;0;0;0;0;0;True;0;0;0
1;487;0;0;1;0;0;0;False;0;0;0
1;488;0;0;1;0;0;0;False;0;0;0
1;489;0;0;1;0;0;0;False;0;0;0
1;490;0;0;1;0;0;0;False;0;0;0
1;491;0;0;1;0;0;0;False;0;0;0
1;492;0;0;0;0;1;0;False;0;0;0
1;493;1;0;1;0;0;0;True;0;0;0
1;494;0;0;1;0;0;0;False;0;0;0
1;495;0;0;1;0;0;0;False;0;0;0
1;496;0;0;1;0;0;0;False;0;0;0
1;497;0;0;1;0;0;0;False;0;0;0
1;498;1;0;1;0;0;0;True;0;0;0
1;499;0;0;1;0;0;0;False;0;0;0
1;500;1;0;1;0;0;0;True;0;0;0
1;501;0;0;1;0;0;0;False;0;0;0
1;502;0;0;1;0;0;0;False;0;0;0
1;503;0;0;1;0;0;0;False;0;0;0
1;504;0;0;1;0;0;0;False;0;0;0
1;505;0;0;1;0;0;0;False;0;0;0
1;506;1;0;0;0;0;0;True;0;0;0
1;507;1;0;0;0;0;0;True;0;0;0
1;508;1;0;1;0;0;0;True;0;0;0
1;509;0;0;0;0;1;0;False;0;0;0
1;510;0;0;1;0;0;0;False;0;0;0
1;511;0;0;1;0;0;0;False;0;0;0
2;519;1;0;0;0;0;0;True;0;0;0
2;520;2;0;0;0;0;0;True;0;0;0
2;521;2;0;0;0;0;0;True;0;0;0
2;522;2;0;0;0;0;0;True;0;0;0
2;523;1;0;0;0;0;0;True;0;0;0
2;524;1;0;0;0;0;0;True;0;0;0
2;525;2;0;0;0;0;0;True;0;0;0
2;526;2;0;0;0;0;0;True;0;0;0
2;527;1;0;0;0;0;0;True;0;0;0
2;528;1;0;0;0;0;0;True;0;0;0
2;529;1;0;0;0;0;0;True;0;0;0
2;530;1;0;0;0;0;0;True;0;0;0
2;531;0;0;0;0;2;0;False;0;0;0
2;532;2;0;0;0;0;0;True;0;0;0
2;533;1;0;0;0;0;0;True;0;0;0
2;534;1;0;0;0;0;0;True;0;0;0
2;535;1;0;1;0;0;0;True;0;0;0
2;536;0;0;0;0;2;0;False;0;0;0
2;537;0;0;0;0;2;0;False;0;0;0
2;538;1;0;0;0;0;0;True;0;0;0
2;539;0;0;0;0;2;0;False;0;0;0
2;540;1;0;0;0;0;0;True;0;0;0
2;541;2;0;0;0;0;0;True;0;0;0
2;542;1;0;0;0;0;0;True;0;0;0
2;543;1;0;0;0;0;0;True;0;0;0
2;544;1;0;0;0;0;0;True;0;0;0
2;545;0;0;0;0;2;0;False;0;0;0
2;546;1;0;0;0;0;0;True;0;0;0
2;547;1;0;0;0;0;0;True;0;0;0
2;548;1;0;0;0;0;0;True;0;0;0
2;549;1;0;0;0;0;0;True;0;0;0
2;550;2;0;0;0;0;0;True;0;0;0
2;551;1;0;0;0;0;0;True;0;0;0
2;552;1;0;0;0;0;0;True;0;0;0
2;553;1;0;0;0;0;0;True;0;0;0
2;554;0;0;0;0;2;0;False;0;0;0
2;555;2;0;0;0;0;0;True;0;0;0
2;556;0;0;0;0;2;0;False;0;0;0
2;557;0;0;0;0;2;0;False;0;0;0
2;558;2;0;0;0;0;0;True;0;0;0
2;559;1;0;0;0;0;0;True;0;0;0
2;560;1;0;0;0;0;0;True;0;0;0
2;561;1;0;0;0;0;0;True;0;0;0
2;562;0;0;0;0;2;0;False;0;0;0
2;563;1;0;0;0;0;0;True;0;0;0
2;564;1;0;0;0;0;0;True;0;0;0
2;565;1;0;0;0;0;0;True;0;0;0
2;566;1;0;0;0;0;0;True;0;0;0
2;567;1;0;0;0;0;0;True;0;0;0
2;568;2;0;0;0;0;0;True;0;0;0
2;569;1;0;0;0;0;0;True;0;0;0
2;570;1;0;0;0;0;0;True;0;0;0
2;571;1;0;0;0;0;0;True;0;0;0
2;572;2;0;0;0;0;0;True;0;0;0
2;573;1;0;0;0;0;0;True;0;0;0
2;574;2;0;0;0;0;0;True;0;0;0
2;575;1;0;0;0;0;0;True;0;0;0
2;576;2;0;0;0;0;0;True;0;0;0
2;577;2;0;0;0;0;0;True;0;0;0
2;578;1;0;0;0;0;0;True;0;0;0
2;579;1;0;0;0;0;0;True;0;0;0
2;580;2;0;0;0;0;0;True;0;0;0
2;581;1;0;1;0;0;0;True;0;0;0
2;582;2;0;0;0;0;0;True;0;0;0
