frameno;frametime;recpoint;cir_pos;color
328;0.0252180099487;"[0, 254, 1051, 561]";"[(385, 280)]";"[0]"
329;0.0383989810944;"[0, 254, 1051, 561]";"[(646, 298), (387, 280)]";"[0, 0]"
330;0.137955188751;"[0, 259, 1051, 566]";"[(646, 298), (387, 280)]";"[0, 0]"
331;0.0191969871521;"[0, 265, 1051, 572]";"[(647, 299), (389, 281)]";"[0, 0]"
332;0.0296590328217;"[0, 266, 1051, 573]";"[(387, 280), (646, 297)]";"[0, 0]"
333;0.0324490070343;"[0, 267, 1051, 574]";"[(647, 297), (390, 279), (855, 440)]";"[0, 0, 0]"
334;0.0311419963837;"[0, 269, 1051, 576]";"[(644, 296)]";"[0]"
335;0.0329711437225;"[0, 274, 1051, 581]";"[(643, 295)]";"[0]"
336;0.0348980426788;"[0, 279, 1051, 586]";"[(640, 298)]";"[0]"
337;0.0299220085144;"[0, 286, 1051, 593]";"[(638, 298)]";"[0]"
338;0.020781993866;"[0, 283, 1051, 590]";"[(633, 300)]";"[0]"
339;0.0308918952942;"[0, 277, 1051, 584]";"[(629, 299)]";"[0]"
340;0.0319838523865;"[0, 273, 1051, 580]";"[(628, 298)]";"[0]"
341;0.0342969894409;"[0, 263, 1051, 570]";"[(628, 296), (367, 277)]";"[0, 0]"
342;0.0343270301819;"[0, 254, 1051, 561]";"[(371, 276)]";"[0]"
343;0.0363941192627;"[0, 254, 1051, 561]";"[(367, 274), (372, 344)]";"[0, 1]"
344;0.0342259407043;"[0, 254, 1051, 561]";"[(839, 439)]";"[0]"
345;0.0342130661011;"[0, 253, 1051, 560]";"[(631, 295), (368, 275)]";"[0, 0]"
346;0.0348460674286;"[0, 254, 1051, 561]";"[(631, 294), (373, 276)]";"[0, 0]"
347;0.0329310894012;"[0, 262, 1051, 569]";"[(632, 297), (371, 279)]";"[0, 0]"
348;0.0987639427185;"[0, 285, 1051, 592]";"[(632, 297), (371, 279)]";"[0, 0]"
349;0.0639259815216;"[0, 301, 1051, 608]";"[(632, 302)]";"[0]"
350;0.0278158187866;"[113, 49, 800, 289]";"[(631, 305), (372, 286)]";"[0, 0]"
351;0.0106558799744;"[240, 182, 739, 441]";"[(631, 305), (371, 287)]";"[0, 0]"
352;0.0682690143585;"[240, 188, 739, 447]";"[(631, 305), (371, 287)]";"[0, 0]"
353;0.0535709857941;"[240, 181, 739, 440]";"[(631, 305), (371, 287)]";"[0, 0]"
354;0.00840902328491;"[240, 175, 739, 434]";"[(629, 307)]";"[0]"
355;0.0120410919189;"[240, 167, 739, 426]";"[(629, 307)]";"[0]"
356;0.0171020030975;"[240, 166, 739, 425]";"[(627, 307)]";"[0]"
357;0.023580789566;"[240, 166, 739, 425]";"[(627, 307), (366, 289), (370, 358)]";"[0, 0, 1]"
358;0.0121388435364;"[240, 166, 739, 425]";"[(368, 289)]";"[0]"
359;0.010409116745;"[240, 170, 739, 429]";"[(628, 307), (369, 290)]";"[0, 0]"
360;0.0154700279236;"[239, 186, 738, 445]";"[(372, 291)]";"[0]"
361;0.0109260082245;"[238, 198, 737, 457]";"[(372, 291)]";"[0]"
362;0.0145251750946;"[237, 214, 736, 473]";"[(631, 307), (371, 290)]";"[0, 0]"
363;0.0125532150269;"[235, 229, 734, 488]";"[(370, 287), (631, 305)]";"[0, 0]"
364;0.0110578536987;"[234, 222, 733, 481]";"[(364, 285)]";"[0]"
365;0.0119318962097;"[234, 189, 733, 448]";"[(621, 303)]";"[0]"
366;0.0166349411011;"[234, 166, 733, 425]";"[(620, 300)]";"[0]"
367;0.0902421474457;"[234, 166, 733, 425]";"[(620, 300)]";"[0]"
368;0.0867428779602;"[235, 166, 734, 425]";"[(620, 300)]";"[0]"
369;0.085294008255;"[235, 166, 734, 425]";"[(620, 300)]";"[0]"
370;0.0789859294891;"[235, 170, 734, 429]";"[(620, 300)]";"[0]"
371;0.0749950408936;"[235, 200, 734, 459]";"[(620, 300)]";"[0]"
372;0.0137689113617;"[235, 230, 734, 489]";"[(618, 304)]";"[0]"
373;0.0124928951263;"[235, 246, 734, 505]";"[(356, 287)]";"[0]"
374;0.0145280361176;"[235, 272, 734, 531]";"[(617, 307)]";"[0]"
375;0.0179491043091;"[234, 298, 733, 557]";"[(617, 304)]";"[0]"
376;0.0485408306122;"[234, 309, 733, 568]";"[(359, 287)]";"[0]"
377;0.0435180664062;"[50, 20, 746, 260]";"[(619, 307)]";"[0]"
378;0.0139770507812;"[100, 197, 800, 437]";"[(620, 306), (358, 289)]";"[0, 0]"
379;0.0115690231323;"[100, 197, 800, 437]";"[(360, 289)]";"[0]"
380;0.0149760246277;"[99, 190, 799, 430]";"[(363, 291)]";"[0]"
381;0.0223760604858;"[99, 187, 799, 427]";"[(622, 307), (363, 290)]";"[0, 0]"
382;0.0155730247498;"[99, 187, 799, 427]";"[(625, 307), (364, 290)]";"[0, 0]"
383;0.0209140777588;"[100, 187, 800, 427]";"[(621, 305), (361, 289)]";"[0, 0]"
384;0.0151448249817;"[100, 187, 800, 427]";"[(621, 303), (362, 287)]";"[0, 0]"
385;0.0123159885406;"[100, 187, 800, 427]";"[(620, 301), (362, 285)]";"[0, 0]"
386;0.0836131572723;"[100, 187, 800, 427]";"[(620, 301), (362, 285)]";"[0, 0]"
387;0.0112380981445;"[100, 187, 800, 427]";"[(362, 279)]";"[0]"
388;0.0172419548035;"[99, 186, 799, 426]";"[(622, 291), (360, 275)]";"[0, 0]"
389;0.0198471546173;"[97, 186, 797, 426]";"[(619, 287)]";"[0]"
390;0.105655908585;"[96, 186, 796, 426]";"[(619, 287)]";"[0]"
391;0.0186338424683;"[96, 186, 796, 426]";"[(622, 287)]";"[0]"
392;0.0150771141052;"[96, 186, 796, 426]";"[(623, 289), (363, 273)]";"[0, 0]"
393;0.0190131664276;"[96, 186, 796, 426]";"[(364, 274)]";"[0]"
394;0.0225529670715;"[96, 186, 796, 426]";"[(624, 293)]";"[0]"
395;0.017942905426;"[95, 187, 795, 427]";"[(624, 293)]";"[0]"
396;0.0732259750366;"[95, 187, 795, 427]";"[(624, 293)]";"[0]"
397;0.0810778141022;"[95, 187, 795, 427]";"[(624, 293)]";"[0]"
398;0.0178518295288;"[95, 187, 795, 427]";"[(623, 291), (362, 273)]";"[0, 0]"
399;0.0230910778046;"[95, 187, 795, 427]";"[(622, 292), (362, 273)]";"[0, 0]"
400;0.0184810161591;"[95, 187, 795, 427]";"[(623, 295)]";"[0]"
401;0.0221238136292;"[96, 187, 796, 427]";"[(362, 275)]";"[0]"
402;0.0215780735016;"[96, 187, 796, 427]";"[(626, 296), (365, 277)]";"[0, 0]"
403;0.0146129131317;"[97, 187, 797, 427]";"[(625, 295), (364, 277)]";"[0, 0]"
404;0.0127351284027;"[97, 187, 797, 427]";"[(621, 295), (364, 275)]";"[0, 0]"
405;0.0106201171875;"[98, 187, 798, 427]";"[(362, 273)]";"[0]"
406;0.0134699344635;"[98, 187, 798, 427]";"[(622, 292)]";"[0]"
407;0.0457968711853;"[98, 186, 798, 426]";"[(52, 456)]";"[0]"
408;0.0268080234528;"[49, 299, 572, 539]";"[(619, 295)]";"[0]"
409;0.0676169395447;"[99, 26, 799, 266]";"[(619, 295)]";"[0]"
410;0.0461759567261;"[100, 26, 800, 266]";"[(624, 303), (364, 284)]";"[0, 0]"
411;0.087730884552;"[245, 163, 745, 422]";"[(624, 303), (364, 284)]";"[0, 0]"
412;0.0582640171051;"[244, 162, 744, 421]";"[(624, 303), (364, 284)]";"[0, 0]"
413;0.0576448440552;"[244, 161, 744, 420]";"[(624, 303), (364, 284)]";"[0, 0]"
414;0.0712068080902;"[244, 159, 744, 418]";"[(624, 303), (364, 284)]";"[0, 0]"
415;0.0149960517883;"[244, 160, 744, 419]";"[(620, 309), (362, 288)]";"[0, 0]"
416;0.0156531333923;"[245, 161, 745, 420]";"[(620, 308)]";"[0]"
417;0.0195801258087;"[245, 162, 745, 421]";"[(362, 288)]";"[0]"
418;0.09334897995;"[245, 162, 745, 421]";"[(362, 288)]";"[0]"
419;0.0186150074005;"[245, 162, 745, 421]";"[(623, 317), (363, 297)]";"[0, 0]"
420;0.0146279335022;"[244, 162, 744, 421]";"[(619, 325)]";"[0]"
421;0.0156350135803;"[244, 163, 744, 422]";"[(614, 324)]";"[0]"
422;0.0181481838226;"[244, 163, 744, 422]";"[(350, 300)]";"[0]"
423;0.0155801773071;"[244, 163, 744, 422]";"[(616, 323)]";"[0]"
424;0.0190839767456;"[244, 164, 744, 423]";"[(617, 325), (354, 301)]";"[0, 0]"
425;0.0202851295471;"[245, 168, 745, 427]";"[(617, 325), (359, 303)]";"[0, 0]"
426;0.0188069343567;"[245, 189, 745, 448]";"[(617, 325), (357, 303)]";"[0, 0]"
427;0.0156359672546;"[244, 171, 744, 430]";"[(614, 325)]";"[0]"
428;0.0201921463013;"[244, 164, 744, 423]";"[(612, 323), (354, 301)]";"[0, 0]"
429;0.0177478790283;"[243, 164, 743, 423]";"[(347, 297)]";"[0]"
430;0.018697977066;"[243, 164, 743, 423]";"[(341, 293), (602, 317)]";"[0, 0]"
431;0.0193221569061;"[243, 183, 743, 442]";"[(603, 315), (342, 293)]";"[0, 0]"
432;0.0188579559326;"[242, 202, 742, 461]";"[(607, 317), (346, 293)]";"[0, 0]"
433;0.0187110900879;"[243, 259, 743, 518]";"[(348, 293)]";"[0]"
434;0.032751083374;"[243, 317, 743, 576]";"[(606, 317)]";"[0]"
435;0.0193498134613;"[50, 89, 800, 329]";"[(346, 294)]";"[0]"
436;0.020781993866;"[49, 111, 799, 351]";"[(610, 318)]";"[0]"
437;0.0217618942261;"[49, 133, 799, 373]";"[(351, 298)]";"[0]"
438;0.0206589698792;"[48, 149, 798, 389]";"[(614, 320)]";"[0]"
439;0.0233380794525;"[48, 150, 798, 390]";"[(351, 301)]";"[0]"
440;0.0226538181305;"[49, 150, 799, 390]";"[(354, 303)]";"[0]"
441;0.0237131118774;"[49, 168, 799, 408]";"[(616, 322), (356, 303)]";"[0, 0]"
442;0.0206091403961;"[48, 280, 798, 520]";"[(613, 321)]";"[0]"
443;0.0599830150604;"[48, 392, 798, 632]";"[(610, 318), (350, 299)]";"[0, 0]"
444;0.00886297225952;"[230, 62, 730, 321]";"[(353, 298)]";"[0]"
445;0.00972604751587;"[230, 69, 730, 328]";"[(615, 317), (356, 295)]";"[0, 0]"
446;0.059632062912;"[229, 76, 729, 335]";"[(615, 317), (356, 295)]";"[0, 0]"
447;0.0145919322968;"[229, 88, 729, 347]";"[(347, 290)]";"[0]"
448;0.015202999115;"[229, 120, 729, 379]";"[(609, 309)]";"[0]"
449;0.0179059505463;"[229, 153, 729, 412]";"[(352, 292)]";"[0]"
450;0.0127000808716;"[229, 158, 729, 417]";"[(354, 293)]";"[0]"
451;0.0878839492798;"[228, 104, 728, 363]";"[(354, 293)]";"[0]"
452;0.0414440631866;"[227, 50, 727, 309]";"[(624, 313)]";"[0]"
453;0.0195372104645;"[77, 193, 799, 433]";"[(629, 314)]";"[0]"
454;0.0201818943024;"[77, 192, 799, 432]";"[(630, 314)]";"[0]"
455;0.0230278968811;"[77, 191, 799, 431]";"[(369, 294)]";"[0]"
456;0.0170648097992;"[77, 191, 799, 431]";"[(624, 313)]";"[0]"
457;0.100921154022;"[77, 191, 799, 431]";"[(624, 313)]";"[0]"
458;0.103758811951;"[77, 191, 799, 431]";"[(624, 313)]";"[0]"
459;0.0218460559845;"[78, 191, 800, 431]";"[(365, 291)]";"[0]"
460;0.0996308326721;"[78, 191, 800, 431]";"[(365, 291)]";"[0]"
461;0.0235199928284;"[78, 192, 800, 432]";"[(626, 308), (368, 290)]";"[0, 0]"
462;0.0232489109039;"[78, 192, 800, 432]";"[(370, 289)]";"[0]"
463;0.101292848587;"[78, 192, 800, 432]";"[(370, 289)]";"[0]"
464;0.0126719474792;"[78, 192, 800, 432]";"[(373, 287)]";"[0]"
465;0.0182371139526;"[78, 191, 800, 431]";"[(363, 283)]";"[0]"
466;0.0229959487915;"[78, 190, 800, 430]";"[(364, 283)]";"[0]"
467;0.0198211669922;"[78, 189, 800, 429]";"[(625, 303)]";"[0]"
468;0.0186870098114;"[78, 188, 800, 428]";"[(370, 282)]";"[0]"
469;0.06676197052;"[78, 186, 800, 426]";"[(370, 282)]";"[0]"
470;0.0840830802917;"[78, 185, 800, 425]";"[(370, 282)]";"[0]"
471;0.00935816764832;"[78, 184, 800, 424]";"[(636, 303)]";"[0]"
472;0.0130031108856;"[78, 183, 800, 423]";"[(640, 306)]";"[0]"
473;0.0198800563812;"[78, 183, 800, 423]";"[(639, 305), (382, 286)]";"[0, 0]"
474;0.102844953537;"[78, 183, 800, 423]";"[(639, 305), (382, 286)]";"[0, 0]"
475;0.0217401981354;"[78, 183, 800, 423]";"[(380, 284)]";"[0]"
476;0.0196058750153;"[78, 184, 800, 424]";"[(640, 301)]";"[0]"
477;0.0184149742126;"[78, 184, 800, 424]";"[(638, 336)]";"[1]"
478;0.0208480358124;"[78, 184, 800, 424]";"[(641, 335), (382, 315)]";"[1, 1]"
479;0.020879983902;"[78, 184, 800, 424]";"[(645, 335), (386, 316)]";"[1, 1]"
480;0.0187849998474;"[78, 184, 800, 424]";"[(645, 336)]";"[1]"
481;0.0182089805603;"[78, 183, 800, 423]";"[(386, 317)]";"[1]"
482;0.020977973938;"[78, 183, 800, 423]";"[(641, 338), (383, 318)]";"[1, 1]"
483;0.0211181640625;"[78, 183, 800, 423]";"[(642, 342), (384, 321)]";"[1, 1]"
484;0.0217270851135;"[78, 183, 800, 423]";"[(648, 344), (390, 325)]";"[1, 1]"
485;0.0210719108582;"[78, 183, 800, 423]";"[(651, 347), (393, 328)]";"[1, 1]"
486;0.0189249515533;"[78, 182, 800, 422]";"[(651, 349), (393, 329)]";"[1, 1]"
487;0.0209679603577;"[78, 182, 800, 422]";"[(395, 331), (652, 352)]";"[1, 1]"
488;0.017599105835;"[78, 181, 800, 421]";"[(655, 353)]";"[1]"
489;0.0182240009308;"[78, 181, 800, 421]";"[(658, 352)]";"[1]"
490;0.0183000564575;"[78, 180, 800, 420]";"[(659, 351)]";"[1]"
491;0.0191791057587;"[78, 180, 800, 420]";"[(397, 331), (655, 353)]";"[1, 1]"
492;0.0206542015076;"[78, 181, 800, 421]";"[(652, 352), (395, 330)]";"[1, 1]"
493;0.0220210552216;"[78, 181, 800, 421]";"[(653, 349), (396, 329)]";"[1, 1]"
494;0.0204350948334;"[78, 181, 800, 421]";"[(649, 347), (390, 326)]";"[1, 1]"
495;0.0120439529419;"[78, 181, 800, 421]";"[(645, 345)]";"[1]"
496;0.0101099014282;"[78, 181, 800, 421]";"[(649, 342)]";"[1]"
497;0.0206160545349;"[78, 181, 800, 421]";"[(652, 341), (394, 319)]";"[1, 1]"
498;0.0210750102997;"[78, 180, 800, 420]";"[(649, 338), (390, 316)]";"[1, 1]"
499;0.0144691467285;"[78, 179, 800, 419]";"[(383, 312), (640, 334)]";"[1, 1]"
500;0.0190119743347;"[78, 179, 800, 419]";"[(637, 333), (378, 310)]";"[1, 1]"
501;0.01340508461;"[78, 179, 800, 419]";"[(639, 335), (379, 312)]";"[1, 1]"
502;0.0193130970001;"[78, 179, 800, 419]";"[(645, 338), (386, 317)]";"[1, 1]"
503;0.0181829929352;"[78, 179, 800, 419]";"[(648, 339)]";"[1]"
504;0.0224258899689;"[78, 180, 800, 420]";"[(388, 322), (645, 340)]";"[1, 1]"
505;0.0143389701843;"[78, 181, 800, 421]";"[(646, 338), (387, 319)]";"[1, 1]"
506;0.0181128978729;"[78, 182, 800, 422]";"[(647, 332), (389, 313)]";"[1, 1]"
507;0.0190839767456;"[78, 184, 800, 424]";"[(381, 306), (641, 327)]";"[1, 1]"
508;0.0164539813995;"[78, 185, 800, 425]";"[(634, 324)]";"[1]"
509;0.0197517871857;"[78, 186, 800, 426]";"[(633, 321), (373, 301)]";"[1, 1]"
510;0.0197279453278;"[78, 187, 800, 427]";"[(636, 323), (377, 303)]";"[1, 1]"
511;0.0199248790741;"[78, 187, 800, 427]";"[(376, 305), (637, 325)]";"[1, 1]"
512;0.0211758613586;"[78, 187, 800, 427]";"[(375, 306), (636, 324)]";"[1, 1]"
513;0.0205290317535;"[78, 187, 800, 427]";"[(635, 324), (374, 307)]";"[1, 1]"
514;0.0139601230621;"[78, 188, 800, 428]";"[(639, 321), (378, 304)]";"[1, 1]"
515;0.0211601257324;"[78, 188, 800, 428]";"[(385, 297), (645, 313)]";"[1, 1]"
516;0.0212948322296;"[78, 187, 800, 427]";"[(647, 307), (387, 289)]";"[1, 1]"
517;0.0121369361877;"[78, 185, 800, 425]";"[(645, 304)]";"[1]"
518;0.0198981761932;"[78, 184, 800, 424]";"[(385, 279), (645, 299)]";"[1, 1]"
519;0.0201511383057;"[78, 183, 800, 423]";"[(389, 276), (649, 297)]";"[1, 1]"
520;0.0182740688324;"[78, 182, 800, 422]";"[(652, 296)]";"[1]"
521;0.0213820934296;"[78, 181, 800, 421]";"[(399, 275), (659, 295)]";"[1, 1]"
522;0.0214250087738;"[78, 181, 800, 421]";"[(415, 275), (673, 296)]";"[1, 1]"
523;0.0178060531616;"[78, 181, 800, 421]";"[(685, 293)]";"[1]"
524;0.0122058391571;"[78, 182, 800, 422]";"[(689, 289)]";"[1]"
525;0.0186100006104;"[78, 182, 800, 422]";"[(433, 265), (690, 286)]";"[1, 1]"
526;0.0199179649353;"[78, 182, 800, 422]";"[(697, 282), (442, 263)]";"[1, 1]"
527;0.0211300849915;"[78, 181, 800, 421]";"[(708, 280), (452, 261)]";"[1, 1]"
528;0.0145380496979;"[78, 179, 800, 419]";"[(458, 258), (712, 276)]";"[1, 1]"
529;0.0174839496613;"[78, 177, 800, 417]";"[(480, 265), (733, 281)]";"[1, 1]"
530;0.0109992027283;"[78, 175, 800, 415]";"[(746, 292)]";"[1]"
531;0.0151031017303;"[78, 174, 800, 414]";"[(756, 304)]";"[1]"
532;0.0164229869843;"[78, 174, 800, 414]";"[(758, 311)]";"[1]"
533;0.0165479183197;"[78, 174, 800, 414]";"[(764, 311)]";"[1]"
534;0.0209269523621;"[78, 174, 800, 414]";"[(523, 287), (774, 299)]";"[1, 1]"
535;0.0183491706848;"[78, 173, 800, 413]";"[(779, 288)]";"[1]"
536;0.0205321311951;"[78, 172, 800, 412]";"[(781, 287), (530, 275)]";"[1, 1]"
537;0.0178370475769;"[78, 169, 800, 409]";"[(782, 288)]";"[1]"
538;0.0181849002838;"[78, 167, 800, 407]";"[(771, 289)]";"[1]"
539;0.0212271213531;"[78, 165, 800, 405]";"[(761, 283), (508, 269)]";"[1, 1]"
540;0.0208539962769;"[78, 164, 800, 404]";"[(508, 271), (762, 286)]";"[1, 1]"
541;0.0955638885498;"[78, 163, 800, 403]";"[(508, 271), (762, 286)]";"[1, 1]"
542;0.0101799964905;"[78, 162, 800, 402]";"[(776, 279)]";"[1]"
543;0.016795873642;"[78, 163, 800, 403]";"[(522, 254), (775, 268)]";"[1, 1]"
544;0.0181188583374;"[79, 164, 801, 404]";"[(765, 253)]";"[1]"
545;0.014643907547;"[79, 168, 801, 408]";"[(756, 238), (501, 223)]";"[1, 1]"
546;0.0197200775146;"[79, 169, 801, 409]";"[(762, 239), (507, 222)]";"[1, 1]"
547;0.0137810707092;"[79, 170, 801, 410]";"[(511, 221), (767, 237)]";"[1, 1]"
548;0.0101828575134;"[79, 170, 801, 410]";"[(762, 231)]";"[1]"
549;0.0165088176727;"[79, 168, 801, 408]";"[(755, 228), (498, 210)]";"[1, 1]"
550;0.0184178352356;"[79, 167, 801, 407]";"[(746, 240)]";"[1]"
551;0.0142819881439;"[80, 168, 802, 408]";"[(736, 263), (478, 243)]";"[1, 1]"
552;0.00993895530701;"[80, 172, 802, 412]";"[(723, 287)]";"[1]"
553;0.0104610919952;"[80, 177, 802, 417]";"[(708, 306), (448, 287)]";"[1, 1]"
554;0.0154929161072;"[80, 181, 802, 421]";"[(687, 298), (424, 278)]";"[1, 1]"
555;0.0189118385315;"[80, 179, 802, 419]";"[(668, 287), (403, 269)]";"[1, 1]"
556;0.0137300491333;"[80, 177, 802, 417]";"[(656, 286), (390, 268)]";"[1, 1]"
557;0.0114860534668;"[81, 172, 803, 412]";"[(648, 289), (380, 272)]";"[1, 1]"
558;0.0152390003204;"[81, 172, 803, 412]";"[(363, 262), (635, 279)]";"[1, 1]"
559;0.0215041637421;"[81, 172, 803, 412]";"[(343, 249), (616, 266)]";"[1, 1]"
560;0.0207171440125;"[80, 172, 802, 412]";"[(327, 243)]";"[1]"
561;0.0140340328217;"[80, 171, 802, 411]";"[(316, 237)]";"[1]"
562;0.0193929672241;"[80, 169, 802, 409]";"[(307, 235), (586, 254)]";"[1, 1]"
563;0.0123419761658;"[80, 168, 802, 408]";"[(576, 258)]";"[1]"
564;0.0204720497131;"[80, 166, 802, 406]";"[(287, 243), (568, 262)]";"[1, 1]"
565;0.0207629203796;"[80, 163, 802, 403]";"[(287, 246), (569, 264)]";"[1, 1]"
566;0.0144798755646;"[80, 157, 802, 397]";"[(577, 272), (298, 256)]";"[1, 1]"
567;0.0190050601959;"[80, 154, 802, 394]";"[(315, 267)]";"[1]"
568;0.0194931030273;"[80, 150, 802, 390]";"[(327, 271), (604, 285)]";"[1, 1]"
569;0.0200810432434;"[80, 150, 802, 390]";"[(611, 283)]";"[1]"
570;0.0205628871918;"[80, 148, 802, 388]";"[(341, 259)]";"[1]"
571;0.0223309993744;"[80, 147, 802, 387]";"[(613, 250), (337, 238)]";"[1, 1]"
572;0.0140249729156;"[80, 154, 802, 394]";"[(625, 238), (347, 225)]";"[1, 1]"
573;0.0192639827728;"[80, 167, 802, 407]";"[(365, 214)]";"[1]"
574;0.0216858386993;"[79, 180, 801, 420]";"[(375, 203)]";"[1]"
575;0.0148401260376;"[79, 183, 801, 423]";"[(385, 203), (661, 218)]";"[1, 1]"
576;0.020318031311;"[79, 181, 801, 421]";"[(389, 205), (665, 220)]";"[1, 1]"
577;0.0188341140747;"[79, 178, 801, 418]";"[(664, 227)]";"[1]"
578;0.0192399024963;"[79, 175, 801, 415]";"[(664, 239)]";"[1]"
579;0.0746891498566;"[78, 173, 800, 413]";"[(664, 239)]";"[1]"
580;0.0155699253082;"[78, 171, 800, 411]";"[(661, 263), (385, 244)]";"[1, 1]"
581;0.0157279968262;"[78, 163, 800, 403]";"[(659, 273)]";"[1]"
582;0.0163850784302;"[78, 161, 800, 401]";"[(658, 280)]";"[1]"
583;0.0142569541931;"[78, 159, 800, 399]";"[(382, 271), (656, 290)]";"[1, 1]"
584;0.0187950134277;"[78, 158, 800, 398]";"[(659, 305), (382, 283)]";"[1, 1]"
585;0.0184991359711;"[75, 160, 797, 400]";"[(643, 306), (364, 281)]";"[1, 1]"
586;0.0181460380554;"[72, 161, 794, 401]";"[(336, 276)]";"[1]"
587;0.0195729732513;"[74, 163, 796, 403]";"[(608, 303), (325, 277)]";"[1, 1]"
588;0.0131080150604;"[78, 166, 800, 406]";"[(607, 297), (323, 271)]";"[1, 1]"
589;0.0205850601196;"[78, 169, 800, 409]";"[(607, 278), (323, 256)]";"[1, 1]"
590;0.0134339332581;"[78, 169, 800, 409]";"[(320, 241)]";"[1]"
591;0.0100328922272;"[78, 166, 800, 406]";"[(603, 250)]";"[1]"
592;0.0162570476532;"[78, 164, 800, 404]";"[(309, 226)]";"[1]"
593;0.0126891136169;"[78, 154, 800, 394]";"[(299, 232)]";"[1]"
594;0.017196893692;"[78, 129, 800, 369]";"[(583, 264), (291, 243)]";"[1, 1]"
595;0.0210559368134;"[79, 104, 801, 344]";"[(292, 252), (583, 274)]";"[1, 1]"
596;0.0137960910797;"[79, 101, 801, 341]";"[(302, 259), (592, 279)]";"[1, 1]"
597;0.0191180706024;"[79, 102, 801, 342]";"[(307, 267), (597, 287)]";"[1, 1]"
598;0.0219559669495;"[79, 103, 801, 343]";"[(297, 269), (589, 290)]";"[1, 1]"
599;0.0176911354065;"[79, 107, 801, 347]";"[(575, 287)]";"[1]"
600;0.0212569236755;"[79, 114, 801, 354]";"[(281, 261), (575, 284)]";"[1, 1]"
601;0.0216059684753;"[79, 122, 801, 362]";"[(301, 257), (593, 279)]";"[1, 1]"
602;0.0130798816681;"[79, 126, 801, 366]";"[(595, 266)]";"[1]"
603;0.0122559070587;"[79, 132, 801, 372]";"[(298, 238), (590, 261)]";"[1, 1]"
604;0.0106678009033;"[79, 139, 801, 379]";"[(296, 241), (590, 264)]";"[1, 1]"
605;0.0130879878998;"[79, 141, 801, 381]";"[(293, 235)]";"[1]"
606;0.021430015564;"[78, 146, 800, 386]";"[(295, 223), (591, 248)]";"[1, 1]"
607;0.0223870277405;"[78, 151, 800, 391]";"[(599, 241), (306, 218)]";"[1, 1]"
608;0.0192620754242;"[78, 148, 800, 388]";"[(610, 241)]";"[1]"
609;0.0215132236481;"[78, 144, 800, 384]";"[(327, 216)]";"[1]"
610;0.0127000808716;"[78, 139, 800, 379]";"[(330, 215)]";"[1]"
611;0.00993800163269;"[78, 135, 800, 375]";"[(623, 241)]";"[1]"
612;0.0116360187531;"[78, 127, 800, 367]";"[(333, 207), (624, 236)]";"[1, 1]"
613;0.00876593589783;"[78, 120, 800, 360]";"[(622, 237)]";"[1]"
614;0.0164389610291;"[78, 123, 800, 363]";"[(303, 205), (600, 237)]";"[1, 1]"
615;0.0226819515228;"[78, 128, 800, 368]";"[(584, 235), (283, 202)]";"[1, 1]"
616;0.013993024826;"[78, 132, 800, 372]";"[(567, 231), (261, 195)]";"[1, 1]"
617;0.0190889835358;"[78, 135, 800, 375]";"[(237, 185)]";"[1]"
618;0.0135700702667;"[78, 138, 800, 378]";"[(540, 212), (229, 176)]";"[1, 1]"
619;0.0105440616608;"[78, 142, 800, 382]";"[(537, 207)]";"[1]"
620;0.0183639526367;"[78, 141, 800, 381]";"[(216, 163), (529, 196)]";"[1, 1]"
621;0.0234241485596;"[78, 141, 800, 381]";"[(199, 153), (518, 187)]";"[1, 1]"
622;0.01682305336;"[78, 140, 800, 380]";"[(502, 181), (183, 146)]";"[1, 1]"
623;0.0183072090149;"[78, 138, 800, 378]";"[(492, 178)]";"[1]"
624;0.01486992836;"[78, 135, 800, 375]";"[(159, 147), (483, 184)]";"[1, 1]"
625;0.0205171108246;"[78, 133, 800, 373]";"[(159, 159), (485, 195)]";"[1, 1]"
626;0.0230100154877;"[78, 130, 800, 370]";"[(166, 174), (489, 210)]";"[1, 1]"
627;0.0152118206024;"[78, 126, 800, 366]";"[(183, 188), (503, 221)]";"[1, 1]"
628;0.0205039978027;"[78, 122, 800, 362]";"[(201, 201), (519, 232)]";"[1, 1]"
629;0.023845911026;"[78, 123, 800, 363]";"[(217, 213), (532, 242)]";"[1, 1]"
630;0.0217001438141;"[78, 124, 800, 364]";"[(220, 218), (536, 248)]";"[1, 1]"
631;0.013827085495;"[78, 125, 800, 365]";"[(217, 222)]";"[1]"
632;0.0205249786377;"[78, 125, 800, 365]";"[(225, 226), (539, 256)]";"[1, 1]"
633;0.0227508544922;"[78, 125, 800, 365]";"[(557, 249), (243, 221)]";"[1, 1]"
634;0.0156331062317;"[78, 125, 800, 365]";"[(568, 239), (257, 211)]";"[1, 1]"
635;0.0206291675568;"[78, 126, 800, 366]";"[(577, 228), (267, 200)]";"[1, 1]"
636;0.0115690231323;"[78, 126, 800, 366]";"[(277, 183)]";"[1]"
637;0.0119769573212;"[74, 126, 796, 366]";"[(597, 190), (284, 166)]";"[1, 1]"
638;0.0111389160156;"[69, 122, 791, 362]";"[(604, 183), (291, 159)]";"[1, 1]"
639;0.0179929733276;"[65, 118, 787, 358]";"[(300, 158), (611, 183)]";"[1, 1]"
640;0.0130929946899;"[61, 115, 783, 355]";"[(311, 163), (622, 187)]";"[1, 1]"
