frameno;frametime;colorfiltertime;circledettime;radious;cir_pos;color
2885;0.0932290554047;0.0370180606842;0.0427660942078;"[8.5146933]";"[(695.5, 489.5)]";"[1]"
2886;0.123469114304;0.0504190921783;0.048583984375;"[8.5146933]";"[(689.5, 487.5)]";"[1]"
2887;0.0948081016541;0.0374019145966;0.0433549880981;"[9.3005381]";"[(628.5, 491.5)]";"[1]"
2888;0.137881994247;0.0583999156952;0.05317902565;"[6.6708322]";"[(668.5, 497.5)]";"[1]"
2889;0.12597489357;0.0514230728149;0.0501940250397;"[8.276473]";"[(666.5, 502.5)]";"[1]"
2890;0.0952231884003;0.0378758907318;0.0426168441772;"[8.276473]";"[(667.5, 514.5)]";"[1]"
2891;0.123795032501;0.0529592037201;0.049553155899;"[6.9641943]";"[(661.5, 528.5)]";"[1]"
2892;0.0953850746155;0.037750005722;0.0428950786591;"[]";"[]";"[]"
2893;0.119342088699;0.0509140491486;0.0485382080078;"[9.3005381]";"[(568.5, 528.5)]";"[1]"
2894;0.095162153244;0.0378651618958;0.0426959991455;"[6.6708322]";"[(609.5, 527.5)]";"[1]"
2895;0.103793859482;0.0428960323334;0.0451378822327;"[8.276473]";"[(600.5, 528.5)]";"[1]"
2896;0.0986311435699;0.0376629829407;0.0459439754486;"[7.905694]";"[(535.5, 529.5)]";"[1]"
2897;0.109319925308;0.0420079231262;0.0494689941406;"[]";"[]";"[]"
2898;0.104776144028;0.043436050415;0.0443198680878;"[5.7008772]";"[(585.5, 501.5)]";"[1]"
2899;0.11838889122;0.0505509376526;0.0481071472168;"[]";"[]";"[]"
2900;0.108008146286;0.0478851795197;0.0407910346985;"[5.7008772]";"[(588.5, 505.5)]";"[1]"
2901;0.124841928482;0.053946018219;0.0495069026947;"[5.7008772]";"[(585.5, 509.5)]";"[1]"
2902;0.120877981186;0.051412820816;0.0486669540405;"[]";"[]";"[]"
2903;0.116240024567;0.0490810871124;0.0479640960693;"[]";"[]";"[]"
2904;0.113696813583;0.0487539768219;0.0460591316223;"[8.6313381]";"[(559.5, 545.5)]";"[0]"
2905;0.112874031067;0.0499141216278;0.0417230129242;"[6.6708322]";"[(574.5, 582.5)]";"[0]"
2906;0.107441902161;0.0446310043335;0.0389049053192;"[]";"[]";"[]"
2907;0.0879149436951;0.0369379520416;0.036153793335;"[6.6708322]";"[(561.5, 550.5)]";"[1]"
2908;0.0883989334106;0.0372269153595;0.0364370346069;"[]";"[]";"[]"
2909;0.0881359577179;0.0370881557465;0.0363621711731;"[7.3824115, 7.3824115]";"[(567.5, 562.5), (1404.5, 536.5)]";"[0, 1]"
2910;0.0889129638672;0.0372920036316;0.036591053009;"[]";"[]";"[]"
2911;0.111802816391;0.0499620437622;0.0412831306458;"[]";"[]";"[]"
2912;0.110940933228;0.0529160499573;0.0367529392242;"[]";"[]";"[]"
2913;0.101623058319;0.0447700023651;0.0383200645447;"[]";"[]";"[]"
2914;0.111959218979;0.0497801303864;0.040943145752;"[8.6313381, 7.1063352]";"[(1463.5, 458.5), (609.5, 461.5)]";"[1, 1]"
2915;0.11844587326;0.052784204483;0.0427560806274;"[6.9641943, 8.276473]";"[(1460.5, 455.5), (600.5, 449.5)]";"[1, 1]"
2916;0.104356050491;0.0457401275635;0.0383400917053;"[6.6708322]";"[(648.5, 444.5)]";"[1]"
2917;0.108731031418;0.0482678413391;0.0409159660339;"[9.1923885, 7.5166483]";"[(475.5, 8.5), (649.5, 445.5)]";"[0, 1]"
2918;0.125872850418;0.0536859035492;0.0502288341522;"[7.6485291]";"[(652.5, 444.5)]";"[1]"
2919;0.0940880775452;0.0375459194183;0.0423979759216;"[6.6708322, 7.905694]";"[(654.5, 456.5), (1457.5, 476.5)]";"[1, 1]"
2920;0.121290922165;0.0500729084015;0.0478498935699;"[7.1063352]";"[(655.5, 472.5)]";"[1]"
2921;0.110821008682;0.0459051132202;0.0470039844513;"[8.5146933, 6.3639612]";"[(648.5, 490.5), (1458.5, 511.5)]";"[1, 1]"
2922;0.096549987793;0.0372309684753;0.0423400402069;"[6.6708322, 9.5131493]";"[(446.5, 512.5), (1467.5, 529.5)]";"[1, 1]"
2923;0.11886882782;0.0505390167236;0.0477409362793;"[8.6313381]";"[(575.5, 500.5)]";"[1]"
2924;0.115885972977;0.0467550754547;0.0463399887085;"[]";"[]";"[]"
2925;0.0939111709595;0.0375409126282;0.0425381660461;"[5.7008772]";"[(1445.5, 506.5)]";"[1]"
2926;0.109884977341;0.043888092041;0.0457949638367;"[5.7008772]";"[(559.5, 469.5)]";"[1]"
2927;0.122737169266;0.0527021884918;0.0491540431976;"[]";"[]";"[]"
2928;0.124845027924;0.0516350269318;0.0486669540405;"[9.5131493]";"[(595.5, 477.5)]";"[1]"
2929;0.0967500209808;0.0399820804596;0.04279088974;"[7.3824115]";"[(599.5, 472.5)]";"[1]"
2930;0.109282970428;0.0432181358337;0.0451490879059;"[]";"[]";"[]"
2931;0.11724281311;0.0499830245972;0.0476861000061;"[8.276473]";"[(622.5, 465.5)]";"[1]"
2932;0.132250785828;0.0555839538574;0.0504419803619;"[7.905694]";"[(624.5, 459.5)]";"[1]"
2933;0.0969099998474;0.0390090942383;0.0428249835968;"[]";"[]";"[]"
2934;0.124834060669;0.0531849861145;0.0494260787964;"[6.5192022]";"[(637.5, 447.5)]";"[1]"
2935;0.116209030151;0.0489130020142;0.0478119850159;"[6.5192022]";"[(654.5, 448.5)]";"[1]"
2936;0.12926197052;0.0549650192261;0.0503778457642;"[6.6708322]";"[(662.5, 457.5)]";"[1]"
2937;0.109832048416;0.0443959236145;0.0458688735962;"[]";"[]";"[]"
2938;0.106091022491;0.0441930294037;0.0450999736786;"[]";"[]";"[]"
2939;0.114705085754;0.0478990077972;0.0465772151947;"[7.905694]";"[(478.5, 517.5)]";"[1]"
2940;0.102907896042;0.0426659584045;0.0426461696625;"[]";"[]";"[]"
2941;0.0950961112976;0.0377161502838;0.0427169799805;"[]";"[]";"[]"
2942;0.116832971573;0.0491008758545;0.0478739738464;"[8.276473]";"[(672.5, 497.5)]";"[1]"
2943;0.121108055115;0.0508010387421;0.0484800338745;"[]";"[]";"[]"
2944;0.131227970123;0.0568859577179;0.051197052002;"[]";"[]";"[]"
2945;0.123661994934;0.0526759624481;0.0495421886444;"[]";"[]";"[]"
2946;0.0903608798981;0.0386869907379;0.0370841026306;"[]";"[]";"[]"
2947;0.107956171036;0.0475690364838;0.0404589176178;"[9.3005381]";"[(804.5, 492.5)]";"[0]"
2948;0.0900509357452;0.0383479595184;0.0367379188538;"[]";"[]";"[]"
2949;0.116908073425;0.0520870685577;0.0423419475555;"[]";"[]";"[]"
2950;0.089320898056;0.0377941131592;0.0365591049194;"[7.7781744]";"[(655.5, 450.5)]";"[1]"
2951;0.115212917328;0.0518281459808;0.0418820381165;"[7.905694, 7.905694]";"[(868.5, 437.5), (672.5, 450.5)]";"[1, 1]"
2952;0.109889030457;0.0488409996033;0.0395848751068;"[6.5192022]";"[(685.5, 454.5)]";"[1]"
2953;0.113972902298;0.0508570671082;0.0414049625397;"[7.905694]";"[(699.5, 462.5)]";"[1]"
2954;0.0936849117279;0.0399079322815;0.0363779067993;"[]";"[]";"[]"
2955;0.113308906555;0.0511820316315;0.0414590835571;"[9.5131493]";"[(871.5, 464.5)]";"[1]"
2956;0.111906766891;0.0505180358887;0.0411930084229;"[]";"[]";"[]"
2957;0.0921280384064;0.0384268760681;0.0385689735413;"[]";"[]";"[]"
2958;0.11001086235;0.0490598678589;0.0406289100647;"[]";"[]";"[]"
2959;0.123372077942;0.0524971485138;0.0501790046692;"[]";"[]";"[]"
2960;0.0951480865479;0.0389728546143;0.0425570011139;"[5.7008772]";"[(733.5, 427.5)]";"[1]"
2961;0.103744983673;0.0409061908722;0.0429899692535;"[]";"[]";"[]"
2962;0.0951490402222;0.0390920639038;0.0422461032867;"[]";"[]";"[]"
2963;0.129489898682;0.0562779903412;0.0482249259949;"[8.5146933]";"[(786.5, 457.5)]";"[1]"
2964;0.125809907913;0.0549328327179;0.0494630336761;"[6.6708322, 7.905694]";"[(233.5, 441.5), (942.5, 461.5)]";"[1, 1]"
2965;0.0983119010925;0.039085149765;0.0423469543457;"[]";"[]";"[]"
2966;0.0944628715515;0.0385010242462;0.0421171188354;"[6.5192022]";"[(1029.5, 496.5)]";"[1]"
2967;0.126770019531;0.0533359050751;0.0484580993652;"[9.1923885]";"[(1069.5, 495.5)]";"[1]"
2968;0.127188920975;0.0557420253754;0.0498018264771;"[]";"[]";"[]"
2969;0.0996580123901;0.0388758182526;0.0438740253448;"[8.6313381]";"[(1156.5, 482.5)]";"[1]"
2970;0.0948100090027;0.0389180183411;0.0421671867371;"[]";"[]";"[]"
2971;0.12241101265;0.051155090332;0.047611951828;"[]";"[]";"[]"
2972;0.101854085922;0.041445016861;0.0432591438293;"[]";"[]";"[]"
2973;0.0972700119019;0.0396990776062;0.0425200462341;"[6.6708322]";"[(1269.5, 513.5)]";"[1]"
2974;0.121645927429;0.0524611473083;0.0482890605927;"[]";"[]";"[]"
2975;0.109183073044;0.0453400611877;0.0426158905029;"[]";"[]";"[]"
2976;0.0964691638947;0.0392429828644;0.0424580574036;"[7.905694]";"[(1400.5, 547.5)]";"[1]"
2977;0.0969340801239;0.0394017696381;0.042720079422;"[]";"[]";"[]"
2978;0.0970249176025;0.0399160385132;0.0425381660461;"[]";"[]";"[]"
2979;0.0970890522003;0.0394978523254;0.0426740646362;"[]";"[]";"[]"
2980;0.124480962753;0.0546300411224;0.0488979816437;"[]";"[]";"[]"
2981;0.122645139694;0.0532319545746;0.048388004303;"[]";"[]";"[]"
2982;0.124069213867;0.0539219379425;0.048721075058;"[]";"[]";"[]"
2983;0.120729923248;0.0515990257263;0.0480668544769;"[]";"[]";"[]"
2984;0.129935979843;0.0541830062866;0.0532109737396;"[]";"[]";"[]"
2985;0.112634897232;0.0495269298553;0.0418570041656;"[]";"[]";"[]"
2986;0.0908160209656;0.0365989208221;0.039379119873;"[]";"[]";"[]"
2987;0.105111837387;0.0461959838867;0.0400538444519;"[]";"[]";"[]"
2988;0.0892269611359;0.0370359420776;0.0370719432831;"[]";"[]";"[]"
2989;0.111982107162;0.0497121810913;0.0421130657196;"[]";"[]";"[]"
2990;0.11970281601;0.053083896637;0.0436041355133;"[]";"[]";"[]"
2991;0.123944044113;0.054486989975;0.0452151298523;"[]";"[]";"[]"
2992;0.113851070404;0.0506041049957;0.0419239997864;"[]";"[]";"[]"
2993;0.114818096161;0.0508139133453;0.0425660610199;"[]";"[]";"[]"
2994;0.0890481472015;0.0370628833771;0.0369529724121;"[7.6485291]";"[(75.5, 331.5)]";"[1]"
2995;0.112274885178;0.0499429702759;0.0420188903809;"[]";"[]";"[]"
2996;0.129225969315;0.0534060001373;0.0531189441681;"[6.6708322]";"[(1144.5, 536.5)]";"[1]"
2997;0.10406088829;0.0429441928864;0.0459749698639;"[]";"[]";"[]"
2998;0.116705179214;0.0466520786285;0.048476934433;"[8.276473]";"[(228.5, 350.5)]";"[1]"
2999;0.119906187057;0.0500340461731;0.0498871803284;"[]";"[]";"[]"
3000;0.125813961029;0.0510878562927;0.0507459640503;"[]";"[]";"[]"
3001;0.119668960571;0.0500929355621;0.0498259067535;"[]";"[]";"[]"
3002;0.115534067154;0.0445790290833;0.048889875412;"[8.8600225, 5.7008772]";"[(7.5, 421.5), (1209.5, 52.5)]";"[0, 1]"
3003;0.112574100494;0.0465579032898;0.0480461120605;"[9.5131493, 7.6485291]";"[(37.5, 423.5), (370.5, 369.5)]";"[0, 1]"
3004;0.125863075256;0.0512869358063;0.0509698390961;"[]";"[]";"[]"
3005;0.124357938766;0.0514569282532;0.0511159896851;"[8.276473]";"[(415.5, 374.5)]";"[1]"
3006;0.126364946365;0.0508308410645;0.0508298873901;"[7.7781744, 6.5192022]";"[(89.5, 431.5), (428.5, 374.5)]";"[0, 1]"
3007;0.119233131409;0.0496490001678;0.0499861240387;"[7.6485291, 6.6708322]";"[(120.5, 432.5), (466.5, 374.5)]";"[0, 1]"
3008;0.117187023163;0.0493969917297;0.0473608970642;"[]";"[]";"[]"
3009;0.0974950790405;0.0380821228027;0.0448410511017;"[6.6708322]";"[(1372.5, 20.5)]";"[1]"
3010;0.0974099636078;0.0381760597229;0.0447540283203;"[]";"[]";"[]"
3011;0.0970358848572;0.0378699302673;0.0447661876678;"[8.8600225, 8.276473, 6.041523]";"[(267.5, 418.5), (248.5, 505.5), (575.5, 365.5)]";"[0, 1, 1]"
3012;0.0982451438904;0.0382611751556;0.0448930263519;"[8.7464275, 6.5192022]";"[(74.5, 271.5), (584.5, 365.5)]";"[0, 1]"
3013;0.0973649024963;0.0382969379425;0.0446708202362;"[8.8600225, 8.6313381, 8.6313381]";"[(306.5, 429.5), (75.5, 271.5), (286.5, 502.5)]";"[0, 0, 1]"
3014;0.0992588996887;0.0385849475861;0.0457441806793;"[7.6485291, 6.5192022]";"[(98.5, 272.5), (619.5, 366.5)]";"[0, 1]"
3015;0.11189198494;0.0459940433502;0.04847407341;"[]";"[]";"[]"
3016;0.126348018646;0.052994966507;0.0512640476227;"[7.905694, 7.6485291]";"[(173.5, 282.5), (665.5, 375.5)]";"[0, 1]"
3017;0.127897024155;0.0535399913788;0.0513551235199;"[9.617692, 7.6485291, 5.7008772]";"[(203.5, 283.5), (389.5, 435.5), (677.5, 375.5)]";"[0, 0, 1]"
3018;0.128629922867;0.0570378303528;0.0459659099579;"[8.5146933, 6.041523]";"[(238.5, 290.5), (703.5, 377.5)]";"[0, 1]"
3019;0.111472845078;0.0460820198059;0.0468909740448;"[8.6313381]";"[(273.5, 299.5)]";"[0]"
3020;0.111811161041;0.047070980072;0.0462229251862;"[7.1063352, 6.6708322]";"[(22.5, 262.5), (276.5, 299.5)]";"[0, 0]"
3021;0.11573600769;0.0511491298676;0.042711019516;"[7.905694, 6.9641943, 6.6708322, 8.5146933]";"[(51.5, 270.5), (302.5, 307.5), (1658.5, 23.5), (473.5, 527.5)]";"[0, 0, 1, 1]"
3022;0.120716810226;0.0512368679047;0.0485639572144;"[7.905694, 7.7781744]";"[(84.5, 280.5), (523.5, 463.5)]";"[0, 0]"
3023;0.0949580669403;0.0373718738556;0.0428609848022;"[7.905694, 6.6708322, 6.6708322]";"[(378.5, 329.5), (515.5, 541.5), (834.5, 419.5)]";"[0, 1, 1]"
3024;0.108684062958;0.0469579696655;0.041387796402;"[7.6485291, 7.6485291, 6.041523, 7.6485291]";"[(142.5, 288.5), (402.5, 332.5), (845.5, 420.5), (540.5, 544.5)]";"[0, 0, 1, 1]"
3025;0.111778020859;0.0495040416718;0.0414590835571;"[7.905694, 7.6485291, 6.041523]";"[(167.5, 292.5), (424.5, 334.5), (865.5, 421.5)]";"[0, 0, 1]"
3026;0.114463090897;0.0506658554077;0.0419669151306;"[8.276473, 7.6485291, 6.6708322]";"[(192.5, 299.5), (446.5, 340.5), (885.5, 424.5)]";"[0, 0, 1]"
3027;0.100621938705;0.0435690879822;0.0382871627808;"[8.5146933, 7.905694, 7.7781744]";"[(216.5, 304.5), (467.5, 343.5), (911.5, 429.5)]";"[0, 0, 1]"
3028;0.111974000931;0.0491209030151;0.0413842201233;"[7.6485291]";"[(486.5, 345.5)]";"[0]"
3029;0.11869597435;0.0522840023041;0.0430309772491;"[8.7464275, 9.1923885]";"[(504.5, 346.5), (232.5, 298.5)]";"[0, 0]"
3030;0.0967080593109;0.0408201217651;0.0364258289337;"[8.5146933, 8.6313381, 5.7008772]";"[(282.5, 312.5), (524.5, 347.5), (1284.5, 569.5)]";"[0, 0, 1]"
3031;0.115063905716;0.0508420467377;0.0422058105469;"[7.6485291, 8.276473]";"[(304.5, 312.5), (543.5, 347.5)]";"[0, 0]"
3032;0.118118047714;0.0521419048309;0.04310297966;"[8.7464275, 7.6485291, 7.6485291]";"[(548.5, 346.5), (325.5, 311.5), (995.5, 425.5)]";"[0, 0, 1]"
3033;0.120822906494;0.0528140068054;0.0433840751648;"[8.6313381, 6.5192022]";"[(578.5, 346.5), (1012.5, 423.5)]";"[0, 1]"
3034;0.114593982697;0.0504009723663;0.0421679019928;"[7.7781744, 8.6313381, 9.617692, 8.5146933, 6.5192022]";"[(360.5, 313.5), (584.5, 346.5), (765.5, 483.5), (731.5, 551.5), (1027.5, 422.5)]";"[0, 0, 0, 1, 1]"
3035;0.119286060333;0.0485279560089;0.0495600700378;"[7.6485291, 8.7464275, 7.6485291, 6.5192022]";"[(377.5, 313.5), (608.5, 346.5), (1042.5, 423.5), (744.5, 551.5)]";"[0, 0, 1, 1]"
3036;0.0954020023346;0.0379059314728;0.0438141822815;"[7.6485291, 9.1923885, 7.3824115]";"[(395.5, 312.5), (1059.5, 422.5), (760.5, 549.5)]";"[0, 1, 1]"
3037;0.120419979095;0.0488691329956;0.0480029582977;"[7.905694, 7.905694, 7.6485291, 7.1063352]";"[(643.5, 343.5), (413.5, 311.5), (1073.5, 419.5), (775.5, 547.5)]";"[0, 0, 1, 1]"
3038;0.0944311618805;0.0371668338776;0.0431799888611;"[8.276473, 6.6708322, 7.6485291]";"[(431.5, 312.5), (791.5, 545.5), (1089.5, 418.5)]";"[0, 1, 1]"
3039;0.123973846436;0.0506360530853;0.0492298603058;"[7.905694, 7.6485291, 8.5146933]";"[(676.5, 340.5), (449.5, 309.5), (1106.5, 417.5)]";"[0, 0, 1]"
3040;0.130302906036;0.05046916008;0.0582041740417;"[7.6485291, 7.7781744, 7.3824115]";"[(469.5, 307.5), (695.5, 338.5), (1120.5, 413.5)]";"[0, 0, 1]"
3041;0.113990068436;0.0437769889832;0.0481278896332;"[7.905694, 7.905694, 6.6708322]";"[(713.5, 336.5), (489.5, 306.5), (1139.5, 410.5)]";"[0, 0, 1]"
3042;0.0941190719604;0.0372309684753;0.0432281494141;"[7.905694, 6.041523]";"[(729.5, 335.5), (1163.5, 405.5)]";"[0, 1]"
3043;0.123653173447;0.0507249832153;0.0492579936981;"[8.5146933, 7.905694]";"[(743.5, 338.5), (875.5, 537.5)]";"[0, 1]"
3044;0.128153085709;0.0541279315948;0.0508890151978;"[7.7781744, 8.8600225, 7.6485291]";"[(536.5, 314.5), (891.5, 540.5), (1189.5, 411.5)]";"[0, 1, 1]"
3045;0.13231086731;0.0541219711304;0.0509481430054;"[8.8600225, 6.6708322, 6.9641943, 7.6485291, 8.5146933]";"[(937.5, 476.5), (552.5, 321.5), (907.5, 545.5), (1203.5, 415.5), (1592.5, 558.5)]";"[0, 0, 1, 1, 1]"
3046;0.122579097748;0.0527558326721;0.0487129688263;"[7.905694, 7.7781744, 7.905694, 7.905694]";"[(567.5, 327.5), (949.5, 481.5), (786.5, 355.5), (920.5, 551.5)]";"[0, 0, 0, 1]"
3047;0.0990648269653;0.0378620624542;0.043771982193;"[8.7464275, 5.7008772]";"[(798.5, 358.5), (1233.5, 421.5)]";"[0, 1]"
3048;0.094780921936;0.0372278690338;0.0431039333344;"[8.276473, 8.276473, 8.5146933, 6.041523]";"[(591.5, 333.5), (803.5, 359.5), (1244.5, 423.5), (941.5, 555.5)]";"[0, 0, 1, 1]"
3049;0.0956380367279;0.0371968746185;0.04314494133;"[7.905694, 9.3005381, 5.7008772]";"[(814.5, 358.5), (602.5, 330.5), (953.5, 555.5)]";"[0, 0, 1]"
3050;0.112193822861;0.0468461513519;0.0467529296875;"[8.7464275]";"[(826.5, 352.5)]";"[0]"
3051;0.122471094131;0.0517179965973;0.0494689941406;"[7.7781744]";"[(837.5, 343.5)]";"[0]"
3052;0.120857000351;0.0475928783417;0.0477330684662;"[8.7464275, 5.7008772, 8.7464275, 6.9641943]";"[(626.5, 303.5), (283.5, 499.5), (842.5, 326.5), (1358.5, 318.5)]";"[0, 0, 0, 1]"
3053;0.11989402771;0.0506119728088;0.0483419895172;"[5.7008772, 7.905694]";"[(283.5, 489.5), (843.5, 323.5)]";"[0, 0]"
3054;0.0959770679474;0.038300037384;0.0430607795715;"[7.6485291, 6.9641943]";"[(628.5, 288.5), (851.5, 302.5)]";"[0, 0]"
3055;0.139456033707;0.0594420433044;0.0531837940216;"[8.6313381, 7.905694]";"[(854.5, 300.5), (636.5, 275.5)]";"[0, 0]"
3056;0.130681991577;0.0557010173798;0.0507431030273;"[8.6313381, 7.6485291, 8.8600225, 7.7781744, 7.7781744, 6.9641943]";"[(866.5, 293.5), (650.5, 269.5), (1038.5, 422.5), (1308.5, 354.5), (1001.5, 491.5), (1656.5, 497.5)]";"[0, 0, 0, 1, 1, 1]"
3057;0.0959179401398;0.0377159118652;0.042820930481;"[8.7464275, 8.5146933, 7.3824115, 7.6485291]";"[(656.5, 266.5), (874.5, 289.5), (1010.5, 489.5), (1318.5, 351.5)]";"[0, 0, 1, 1]"
3058;0.0958068370819;0.0374979972839;0.0436279773712;"[9.617692, 8.8600225, 7.5166483, 7.6485291]";"[(661.5, 261.5), (878.5, 287.5), (1324.5, 347.5), (1015.5, 485.5)]";"[0, 0, 1, 1]"
3059;0.116230010986;0.0482959747314;0.0471341609955;"[9.5131493, 8.8600225, 7.7781744]";"[(668.5, 257.5), (884.5, 283.5), (1022.5, 482.5)]";"[0, 0, 1]"
3060;0.0951540470123;0.0374910831451;0.0429079532623;"[8.7464275, 8.6313381, 6.3639612]";"[(889.5, 279.5), (672.5, 252.5), (1025.5, 479.5)]";"[0, 0, 1]"
3061;0.0907800197601;0.0366051197052;0.0394229888916;"[9.5131493, 9.617692, 8.5146933, 8.6313381]";"[(895.5, 272.5), (679.5, 244.5), (1065.5, 406.5), (1343.5, 340.5)]";"[0, 0, 0, 1]"
3062;0.107253074646;0.0455288887024;0.0394179821014;"[7.905694, 8.6313381, 8.7464275, 8.7464275, 7.6485291]";"[(691.5, 243.5), (1076.5, 402.5), (902.5, 271.5), (1351.5, 338.5), (1039.5, 472.5)]";"[0, 0, 0, 1, 1]"
3063;0.111413002014;0.0494201183319;0.0414531230927;"[8.8600225, 6.5192022, 7.6485291, 7.6485291]";"[(911.5, 269.5), (1082.5, 404.5), (694.5, 243.5), (1046.5, 469.5)]";"[0, 0, 0, 1]"
3064;0.0965759754181;0.0417628288269;0.0373558998108;"[8.7464275, 8.8600225, 6.6708322]";"[(912.5, 268.5), (695.5, 244.5), (1049.5, 468.5)]";"[0, 0, 1]"
3065;0.107464790344;0.0475330352783;0.040326833725;"[9.1923885, 8.276473, 7.6485291, 7.3824115]";"[(907.5, 267.5), (1079.5, 401.5), (691.5, 240.5), (1044.5, 468.5)]";"[0, 0, 0, 1]"
3066;0.0946810245514;0.0407450199127;0.0368518829346;"[9.3005381, 9.3005381, 7.6485291, 6.9641943, 5.7008772]";"[(901.5, 265.5), (685.5, 237.5), (1074.5, 397.5), (1038.5, 466.5), (1347.5, 330.5)]";"[0, 0, 0, 1, 1]"
3067;0.089861869812;0.0365998744965;0.0386388301849;"[8.8600225, 8.7464275, 5.7008772]";"[(896.5, 262.5), (1068.5, 396.5), (1340.5, 328.5)]";"[0, 0, 1]"
3068;0.100802898407;0.0431489944458;0.038703918457;"[9.5131493, 8.6313381, 9.3005381, 7.3824115, 5.7008772]";"[(1061.5, 392.5), (672.5, 230.5), (887.5, 257.5), (1024.5, 460.5), (1332.5, 325.5)]";"[0, 0, 0, 1, 1]"
3069;0.0929100513458;0.039393901825;0.0365970134735;"[8.8600225, 8.6313381, 8.8600225, 6.9641943]";"[(881.5, 256.5), (664.5, 228.5), (1056.5, 388.5), (1018.5, 458.5)]";"[0, 0, 0, 1]"
3070;0.0952951908112;0.0370030403137;0.0435569286346;"[8.7464275, 8.5146933, 6.041523]";"[(880.5, 256.5), (662.5, 229.5), (1016.5, 458.5)]";"[0, 0, 1]"
3071;0.0942599773407;0.0372338294983;0.0429720878601;"[9.5131493, 9.3005381, 8.276473]";"[(663.5, 233.5), (880.5, 259.5), (1017.5, 457.5)]";"[0, 0, 1]"
3072;0.106335878372;0.0400369167328;0.0458769798279;"[8.7464275, 9.617692, 6.6708322]";"[(874.5, 266.5), (647.5, 227.5), (1016.5, 461.5)]";"[0, 0, 1]"
3073;0.100295066833;0.0391891002655;0.0453939437866;"[7.905694, 8.5146933, 5.7008772, 6.5192022]";"[(651.5, 249.5), (868.5, 273.5), (1045.5, 397.5), (1009.5, 471.5)]";"[0, 0, 0, 1]"
3074;0.0977599620819;0.0367939472198;0.0428860187531;"[8.6313381, 9.1923885, 8.8600225, 5.7008772]";"[(864.5, 274.5), (647.5, 251.5), (1042.5, 404.5), (1007.5, 471.5)]";"[0, 0, 0, 1]"
3075;0.0940492153168;0.0369470119476;0.0434730052948;"[9.1923885, 7.905694, 7.7781744, 6.041523]";"[(861.5, 274.5), (641.5, 249.5), (1035.5, 404.5), (1002.5, 474.5)]";"[0, 0, 0, 1]"
3076;0.0967631340027;0.0369288921356;0.0429029464722;"[8.7464275]";"[(638.5, 248.5)]";"[0]"
3077;0.110157966614;0.0463919639587;0.0462899208069;"[8.7464275, 7.905694]";"[(852.5, 265.5), (1027.5, 397.5)]";"[0, 0]"
3078;0.12464594841;0.0511050224304;0.0493640899658;"[8.6313381, 7.6485291, 6.9641943, 6.6708322]";"[(847.5, 263.5), (1020.5, 390.5), (630.5, 240.5), (1289.5, 322.5)]";"[0, 0, 0, 1]"
3079;0.114883899689;0.0487599372864;0.0465970039368;"[9.5131493, 7.7781744, 8.6313381]";"[(837.5, 257.5), (1013.5, 387.5), (618.5, 233.5)]";"[0, 0, 0]"
3080;0.121263980865;0.0498158931732;0.0480577945709;"[7.6485291, 6.3639612, 7.6485291]";"[(611.5, 229.5), (1918.5, 41.5), (1005.5, 465.5)]";"[0, 1, 1]"
3081;0.11297416687;0.0464451313019;0.0469150543213;"[8.6313381, 7.1063352, 8.8600225, 8.8600225]";"[(825.5, 255.5), (1002.5, 384.5), (606.5, 229.5), (1005.5, 477.5)]";"[0, 0, 0, 1]"
3082;0.113518953323;0.0472371578217;0.0466411113739;"[8.7464275, 7.905694, 9.3005381, 5.7008772]";"[(822.5, 256.5), (602.5, 229.5), (1000.5, 386.5), (1340.5, 246.5)]";"[0, 0, 0, 1]"
3083;0.122555971146;0.0516159534454;0.0494179725647;"[9.3005381, 8.5146933, 6.5192022, 6.6708322, 5.7008772]";"[(817.5, 256.5), (596.5, 231.5), (926.5, 524.5), (962.5, 456.5), (1335.5, 247.5)]";"[0, 0, 0, 1, 1]"
3084;0.131357908249;0.0541160106659;0.0541670322418;"[8.7464275, 7.6485291, 6.6708322, 5.7008772]";"[(814.5, 257.5), (593.5, 230.5), (990.5, 386.5), (1332.5, 246.5)]";"[0, 0, 0, 1]"
3085;0.102938890457;0.0421321392059;0.0434699058533;"[9.5131493, 8.6313381]";"[(811.5, 255.5), (590.5, 230.5)]";"[0, 0]"
3086;0.106073141098;0.0445199012756;0.0445339679718;"[8.7464275, 8.7464275, 7.3824115]";"[(806.5, 252.5), (585.5, 229.5), (952.5, 452.5)]";"[0, 0, 1]"
3087;0.109437942505;0.0456628799438;0.045135974884;"[9.5131493, 8.8600225, 6.5192022, 6.9641943]";"[(801.5, 251.5), (578.5, 226.5), (977.5, 380.5), (948.5, 451.5)]";"[0, 0, 0, 1]"
3088;0.123027086258;0.0524308681488;0.0493948459625;"[8.6313381, 8.7464275, 6.5192022]";"[(796.5, 252.5), (574.5, 226.5), (942.5, 451.5)]";"[0, 0, 1]"
3089;0.119487047195;0.0497210025787;0.0481131076813;"[9.1923885, 9.1923885, 5.7008772, 6.6708322]";"[(794.5, 252.5), (572.5, 227.5), (971.5, 379.5), (940.5, 450.5)]";"[0, 0, 0, 1]"
3090;0.11448097229;0.0510110855103;0.0418319702148;"[8.8600225, 8.6313381, 6.6708322]";"[(792.5, 252.5), (570.5, 228.5), (937.5, 452.5)]";"[0, 0, 1]"
