frameno;frametime;recarea;cir_pos;color
270;0.0148651599884;"177600";"[(636, 261), (378, 246)]";"[0, 0]"
271;0.0158629417419;"177600";"[(635, 260)]";"[0]"
272;0.0105829238892;"177600";"[(634, 260)]";"[0]"
273;0.00897693634033;"177600";"[(372, 245)]";"[0]"
274;0.0129060745239;"177600";"[(635, 260)]";"[0]"
275;0.0137450695038;"177600";"[(637, 261), (378, 246)]";"[0, 0]"
276;0.00988793373108;"177600";"[(638, 261)]";"[0]"
277;0.0136060714722;"177600";"[(380, 246)]";"[0]"
278;0.0161690711975;"177600";"[(638, 259), (378, 246)]";"[0, 0]"
279;0.0105400085449;"177600";"[(638, 259)]";"[0]"
280;0.0143940448761;"177600";"[(638, 258)]";"[0]"
281;0.0159728527069;"177600";"[(638, 259), (376, 244)]";"[0, 0]"
282;0.0134718418121;"177600";"[(377, 246)]";"[0]"
283;0.013561964035;"177600";"[(637, 261), (376, 247)]";"[0, 0]"
284;0.0133430957794;"177600";"[(636, 261), (375, 246)]";"[0, 0]"
285;0.016294002533;"177600";"[(634, 259), (374, 246)]";"[0, 0]"
286;0.222368955612;"4259280";"[]";"[]"
287;0.0116040706635;"177600";"[(631, 257), (372, 243)]";"[0, 0]"
288;0.00892090797424;"177600";"[(633, 257), (371, 243)]";"[0, 0]"
289;0.00813579559326;"177600";"[(632, 257), (371, 243)]";"[0, 0]"
290;0.00817704200745;"177600";"[(633, 258)]";"[0]"
291;0.0119609832764;"177600";"[(634, 259), (373, 245)]";"[0, 0]"
292;0.150234937668;"1737720";"[(678, 532)]";"[0]"
293;0.123455047607;"1726920";"[(373, 247), (634, 261)]";"[0, 0]"
294;0.00867295265198;"127254";"[(633, 263)]";"[0]"
295;0.00683689117432;"127254";"[(373, 249), (633, 264)]";"[0, 0]"
296;0.00585508346558;"127254";"[(633, 263), (374, 250)]";"[0, 0]"
297;0.00790500640869;"127254";"[(634, 262), (374, 248)]";"[0, 0]"
298;0.00606203079224;"127254";"[(633, 261), (371, 248)]";"[0, 0]"
299;0.00901699066162;"127254";"[(631, 263), (371, 249)]";"[0, 0]"
300;0.00703597068787;"127254";"[(631, 264)]";"[0]"
301;0.0102181434631;"127254";"[(373, 251), (634, 265)]";"[0, 0]"
302;0.0104341506958;"127254";"[(634, 265)]";"[0]"
303;0.0103690624237;"127254";"[(634, 265), (373, 251)]";"[0, 0]"
304;0.012638092041;"127254";"[(635, 265), (375, 251)]";"[0, 0]"
305;0.0125739574432;"127254";"[(637, 266), (377, 251)]";"[0, 0]"
306;0.00822687149048;"127254";"[(637, 267), (374, 252)]";"[0, 0]"
307;0.0115950107574;"127254";"[(635, 266), (376, 252)]";"[0, 0]"
308;0.0124340057373;"127254";"[(635, 267), (376, 252)]";"[0, 0]"
309;0.012934923172;"127254";"[(637, 267), (377, 252)]";"[0, 0]"
310;0.0126168727875;"127254";"[(637, 266), (377, 253)]";"[0, 0]"
