frameno;frametime;colorfiltertime;circledettime;radious;cir_pos;color
1242;0.0989389419556;0.04185795784;0.0426869392395;"[5.7008772, 8.276473]";"[(1545.5, 375.5), (211.5, 505.5)]";"[0, 0]"
1243;0.1427090168;0.0520498752594;0.066419839859;"[5.7008772, 5.7008772, 7.905694]";"[(1531.5, 377.5), (1297.5, 366.5), (195.5, 503.5)]";"[0, 0, 0]"
1244;0.138076066971;0.0527708530426;0.0690870285034;"[5.7008772, 7.6485291]";"[(1517.5, 378.5), (179.5, 502.5)]";"[0, 0]"
1245;0.123167991638;0.0544738769531;0.0481951236725;"[6.6708322, 8.6313381]";"[(1500.5, 379.5), (160.5, 500.5)]";"[0, 0]"
1246;0.142374992371;0.0541088581085;0.0682899951935;"[8.6313381]";"[(142.5, 498.5)]";"[0]"
1247;0.141602039337;0.0544149875641;0.0664761066437;"[5.7008772, 7.1063352]";"[(1471.5, 382.5), (122.5, 499.5)]";"[0, 0]"
1248;0.121578931808;0.0413370132446;0.064936876297;"[5.7008772, 6.6708322]";"[(1453.5, 386.5), (1297.5, 420.5)]";"[0, 1]"
1249;0.125748157501;0.0557861328125;0.0527532100677;"[5.7008772, 9.3005381]";"[(1435.5, 389.5), (79.5, 498.5)]";"[0, 0]"
1250;0.140099048615;0.0593149662018;0.0589928627014;"[5.7008772]";"[(1416.5, 391.5)]";"[0]"
1251;0.106904983521;0.0495009422302;0.0392160415649;"[6.6708322, 8.7464275]";"[(1398.5, 390.5), (33.5, 498.5)]";"[0, 0]"
1252;0.141113996506;0.0513410568237;0.0689790248871;"[5.7008772]";"[(1379.5, 391.5)]";"[0]"
1253;0.108045816422;0.0415101051331;0.0512619018555;"[5.7008772]";"[(1358.5, 391.5)]";"[0]"
1254;0.126919031143;0.0499579906464;0.0588421821594;"[6.6708322]";"[(1336.5, 390.5)]";"[0]"
1255;0.137295007706;0.0534620285034;0.0658619403839;"[5.7008772]";"[(1315.5, 391.5)]";"[0]"
1256;0.101515054703;0.0399308204651;0.0429239273071;"[5.7008772]";"[(1295.5, 390.5)]";"[0]"
1257;0.138872861862;0.0535020828247;0.0646469593048;"[5.7008772]";"[(1272.5, 389.5)]";"[0]"
1258;0.117793083191;0.0429060459137;0.0528218746185;"[5.7008772]";"[(1249.5, 388.5)]";"[0]"
1259;0.122533798218;0.0470271110535;0.0581641197205;"[]";"[]";"[]"
1260;0.139669179916;0.0541450977325;0.0666999816895;"[6.6708322]";"[(1203.5, 384.5)]";"[0]"
1261;0.114156007767;0.0433959960938;0.0511379241943;"[5.7008772]";"[(1180.5, 385.5)]";"[0]"
1262;0.131242990494;0.0509068965912;0.0605878829956;"[5.7008772]";"[(1159.5, 385.5)]";"[0]"
1263;0.164716959;0.0642449855804;0.0754981040955;"[5.7008772]";"[(1140.5, 385.5)]";"[0]"
1264;0.0922191143036;0.0394520759583;0.0369808673859;"[5.7008772]";"[(1122.5, 385.5)]";"[0]"
1265;0.100387811661;0.039785861969;0.0454208850861;"[5.7008772]";"[(1104.5, 385.5)]";"[0]"
1266;0.137064933777;0.0549600124359;0.0633587837219;"[5.7008772]";"[(1088.5, 385.5)]";"[0]"
1267;0.149533987045;0.0630950927734;0.0617790222168;"[5.7008772]";"[(1070.5, 383.5)]";"[0]"
1268;0.116930961609;0.0545220375061;0.0461809635162;"[5.7008772]";"[(1055.5, 382.5)]";"[0]"
1269;0.123453140259;0.0501470565796;0.0534648895264;"[5.7008772]";"[(1036.5, 381.5)]";"[0]"
1270;0.100689888;0.0434329509735;0.0370049476624;"[5.7008772]";"[(1019.5, 380.5)]";"[0]"
1271;0.11058807373;0.0478141307831;0.0455250740051;"[5.7008772, 5.7008772]";"[(999.5, 379.5), (787.5, 356.5)]";"[0, 0]"
1272;0.0985629558563;0.0393159389496;0.0428800582886;"[6.6708322]";"[(983.5, 378.5)]";"[0]"
1273;0.099515914917;0.0424609184265;0.0427289009094;"[5.7008772]";"[(966.5, 377.5)]";"[0]"
1274;0.121052026749;0.0512540340424;0.0476520061493;"[5.7008772]";"[(948.5, 375.5)]";"[0]"
1275;0.117484092712;0.0516140460968;0.0476698875427;"[]";"[]";"[]"
1276;0.131418943405;0.0569739341736;0.049920797348;"[5.7008772, 5.7008772]";"[(912.5, 374.5), (695.5, 350.5)]";"[0, 0]"
1277;0.122690916061;0.0528810024261;0.0484130382538;"[5.7008772]";"[(893.5, 374.5)]";"[0]"
1278;0.13112282753;0.0581159591675;0.0503559112549;"[5.7008772, 8.276473]";"[(877.5, 375.5), (729.5, 402.5)]";"[0, 1]"
1279;0.107046842575;0.040923833847;0.0485360622406;"[5.7008772]";"[(861.5, 376.5)]";"[0]"
1280;0.101485013962;0.0408651828766;0.0429179668427;"[5.7008772]";"[(844.5, 375.5)]";"[0]"
1281;0.108445882797;0.0461211204529;0.044960975647;"[5.7008772]";"[(827.5, 375.5)]";"[0]"
1282;0.0898411273956;0.0389919281006;0.0365290641785;"[]";"[]";"[]"
1283;0.112887144089;0.0513150691986;0.0408189296722;"[5.7008772]";"[(793.5, 374.5)]";"[0]"
1284;0.115692138672;0.0528211593628;0.0421321392059;"[]";"[]";"[]"
1285;0.0918078422546;0.0401339530945;0.036544084549;"[5.7008772]";"[(761.5, 372.5)]";"[0]"
1286;0.118603944778;0.0519258975983;0.0476319789886;"[]";"[]";"[]"
1287;0.117566108704;0.0494420528412;0.0456199645996;"[5.7008772, 6.6708322]";"[(731.5, 371.5), (504.5, 342.5)]";"[0, 0]"
1288;0.114518165588;0.0504839420319;0.0458760261536;"[5.7008772]";"[(717.5, 371.5)]";"[0]"
1289;0.0995609760284;0.0402050018311;0.0428318977356;"[5.7008772]";"[(705.5, 371.5)]";"[0]"
1290;0.121747016907;0.0538790225983;0.0486028194427;"[5.7008772]";"[(694.5, 371.5)]";"[0]"
1291;0.1094789505;0.0461809635162;0.0437560081482;"[5.7008772]";"[(684.5, 369.5)]";"[0]"
1292;0.0973880290985;0.0403180122375;0.0429260730743;"[5.7008772]";"[(674.5, 369.5)]";"[0]"
1293;0.119616985321;0.0523579120636;0.0477969646454;"[5.7008772]";"[(664.5, 368.5)]";"[0]"
1294;0.140646934509;0.0600399971008;0.0597779750824;"[5.7008772, 5.7008772]";"[(655.5, 366.5), (423.5, 335.5)]";"[0, 0]"
1295;0.101952075958;0.0446999073029;0.0397679805756;"[5.7008772]";"[(644.5, 365.5)]";"[0]"
1296;0.137651920319;0.05140209198;0.0645809173584;"[5.7008772]";"[(633.5, 365.5)]";"[0]"
1297;0.102634906769;0.0438101291656;0.0426390171051;"[5.7008772]";"[(624.5, 365.5)]";"[0]"
1298;0.131223917007;0.0509588718414;0.0590431690216;"[]";"[]";"[]"
1299;0.0916218757629;0.0396308898926;0.036260843277;"[5.7008772]";"[(606.5, 363.5)]";"[0]"
1300;0.0898578166962;0.0390100479126;0.0362930297852;"[5.7008772]";"[(595.5, 363.5)]";"[0]"
1301;0.145989894867;0.065272808075;0.0537240505219;"[5.7008772]";"[(585.5, 362.5)]";"[0]"
1302;0.0993390083313;0.0406811237335;0.0429699420929;"[6.5192022, 6.041523]";"[(577.5, 362.5), (758.5, 496.5)]";"[0, 0]"
1303;0.117491006851;0.0497300624847;0.046395778656;"[5.7008772]";"[(567.5, 361.5)]";"[0]"
1304;0.140513181686;0.0613119602203;0.0519800186157;"[5.7008772, 5.7008772]";"[(557.5, 363.5), (315.5, 329.5)]";"[0, 0]"
1305;0.131068944931;0.055300951004;0.0487899780273;"[5.7008772]";"[(545.5, 362.5)]";"[0]"
1306;0.10662484169;0.0463259220123;0.0436999797821;"[5.7008772, 5.7008772]";"[(536.5, 362.5), (294.5, 329.5)]";"[0, 0]"
1307;0.109314918518;0.0459451675415;0.0444979667664;"[5.7008772, 5.7008772]";"[(527.5, 363.5), (283.5, 331.5)]";"[0, 0]"
1308;0.0980107784271;0.0407140254974;0.0431611537933;"[6.5192022, 5.7008772]";"[(519.5, 366.5), (273.5, 333.5)]";"[0, 0]"
1309;0.118656873703;0.0516610145569;0.0466701984406;"[5.7008772, 5.7008772]";"[(508.5, 369.5), (263.5, 336.5)]";"[0, 0]"
1310;0.124400854111;0.0551028251648;0.04860496521;"[5.7008772, 5.7008772]";"[(499.5, 370.5), (251.5, 338.5)]";"[0, 0]"
1311;0.115972995758;0.0513689517975;0.044193983078;"[5.7008772]";"[(491.5, 375.5)]";"[0]"
1312;0.098464012146;0.0409579277039;0.0434448719025;"[6.5192022]";"[(481.5, 377.5)]";"[0]"
1313;0.120685815811;0.0529630184174;0.0482659339905;"[5.7008772, 5.7008772]";"[(471.5, 378.5), (219.5, 342.5)]";"[0, 0]"
1314;0.113632202148;0.0525510311127;0.0410859584808;"[6.041523]";"[(463.5, 379.5)]";"[0]"
1315;0.104697942734;0.0477700233459;0.038920879364;"[6.6708322, 5.7008772]";"[(454.5, 381.5), (202.5, 345.5)]";"[0, 0]"
1316;0.0905060768127;0.0392560958862;0.0367801189423;"[5.7008772, 5.7008772]";"[(449.5, 382.5), (193.5, 347.5)]";"[0, 0]"
1317;0.108911991119;0.0497999191284;0.040050983429;"[5.7008772, 6.6708322]";"[(443.5, 385.5), (186.5, 348.5)]";"[0, 0]"
1318;0.121499061584;0.0541071891785;0.0480079650879;"[5.7008772, 5.7008772]";"[(438.5, 386.5), (182.5, 350.5)]";"[0, 0]"
1319;0.0994648933411;0.0402631759644;0.0427830219269;"[6.041523, 5.7008772]";"[(435.5, 388.5), (179.5, 353.5)]";"[0, 0]"
1320;0.122351169586;0.0544440746307;0.0481750965118;"[6.5192022, 5.7008772]";"[(430.5, 389.5), (174.5, 353.5)]";"[0, 0]"
1321;0.0986499786377;0.0396931171417;0.0426690578461;"[6.3639612, 6.5192022]";"[(427.5, 390.5), (170.5, 354.5)]";"[0, 0]"
1322;0.0978569984436;0.040118932724;0.0435709953308;"[6.5192022, 5.7008772]";"[(425.5, 392.5), (167.5, 355.5)]";"[0, 0]"
1323;0.125024080276;0.0546250343323;0.049339056015;"[6.041523, 5.7008772]";"[(423.5, 392.5), (165.5, 356.5)]";"[0, 0]"
1324;0.130146980286;0.0566048622131;0.0500929355621;"[6.041523, 5.7008772]";"[(423.5, 394.5), (165.5, 358.5)]";"[0, 0]"
1325;0.1025390625;0.0422468185425;0.0450880527496;"[6.041523, 5.7008772]";"[(423.5, 395.5), (164.5, 360.5)]";"[0, 0]"
1326;0.123777866364;0.0548298358917;0.0490329265594;"[5.7008772]";"[(424.5, 395.5)]";"[0]"
1327;0.110208034515;0.0502939224243;0.0401248931885;"[5.7008772, 5.7008772]";"[(427.5, 396.5), (171.5, 361.5)]";"[0, 0]"
1328;0.0996000766754;0.0422339439392;0.042897939682;"[5.7008772, 5.7008772]";"[(433.5, 397.5), (178.5, 361.5)]";"[0, 0]"
1329;0.107121944427;0.0465090274811;0.044853925705;"[5.7008772, 5.7008772]";"[(441.5, 397.5), (186.5, 363.5)]";"[0, 0]"
1330;0.0933401584625;0.0417380332947;0.0364031791687;"[]";"[]";"[]"
1331;0.0910229682922;0.0393998622894;0.0361888408661;"[6.5192022, 5.7008772]";"[(454.5, 396.5), (203.5, 362.5)]";"[0, 0]"
1332;0.101963043213;0.0467879772186;0.0380878448486;"[]";"[]";"[]"
1333;0.10455083847;0.0468740463257;0.0391790866852;"[6.5192022]";"[(477.5, 394.5)]";"[0]"
1334;0.125090837479;0.0559959411621;0.0490939617157;"[5.7008772, 5.7008772]";"[(491.5, 392.5), (244.5, 360.5)]";"[0, 0]"
1335;0.141345977783;0.0545990467072;0.0669021606445;"[5.7008772, 5.7008772]";"[(505.5, 392.5), (259.5, 359.5)]";"[0, 0]"
1336;0.105990171432;0.046676158905;0.0448710918427;"[5.7008772]";"[(521.5, 391.5)]";"[0]"
1337;0.125248908997;0.053563117981;0.0482318401337;"[5.7008772, 6.6708322]";"[(537.5, 390.5), (294.5, 358.5)]";"[0, 0]"
1338;0.120351076126;0.0532338619232;0.0477690696716;"[6.5192022]";"[(553.5, 390.5)]";"[0]"
1339;0.0990030765533;0.0399971008301;0.0426380634308;"[6.041523]";"[(569.5, 391.5)]";"[0]"
1340;0.125050067902;0.0556890964508;0.0486981868744;"[5.7008772]";"[(587.5, 390.5)]";"[0]"
1341;0.125543117523;0.0562601089478;0.0489058494568;"[]";"[]";"[]"
1342;0.119590044022;0.0524749755859;0.0480389595032;"[5.7008772]";"[(619.5, 390.5)]";"[0]"
1343;0.143632173538;0.059830904007;0.067076921463;"[5.7008772]";"[(633.5, 391.5)]";"[0]"
1344;0.100755929947;0.0408248901367;0.0428600311279;"[5.7008772]";"[(646.5, 392.5)]";"[0]"
1345;0.093621969223;0.0411930084229;0.0363409519196;"[]";"[]";"[]"
1346;0.128775835037;0.051910161972;0.055732011795;"[5.7008772]";"[(672.5, 392.5)]";"[0]"
1347;0.0939409732819;0.0405151844025;0.0367209911346;"[5.7008772]";"[(683.5, 390.5)]";"[0]"
1348;0.135347127914;0.0617141723633;0.0449199676514;"[]";"[]";"[]"
1349;0.0997550487518;0.0412909984589;0.042396068573;"[]";"[]";"[]"
1350;0.119564056396;0.0513288974762;0.0472848415375;"[5.7008772]";"[(710.5, 383.5)]";"[0]"
1351;0.117202043533;0.0518009662628;0.0472900867462;"[]";"[]";"[]"
1352;0.130973815918;0.0569469928741;0.0497801303864;"[]";"[]";"[]"
1353;0.10359287262;0.0448381900787;0.0433230400085;"[]";"[]";"[]"
1354;0.099995136261;0.040824174881;0.0429589748383;"[5.7008772, 5.7008772]";"[(735.5, 359.5), (509.5, 334.5)]";"[0, 0]"
1355;0.11965918541;0.0527589321136;0.0474290847778;"[]";"[]";"[]"
1356;0.119344949722;0.052356004715;0.0475189685822;"[5.7008772]";"[(743.5, 352.5)]";"[0]"
1357;0.117257833481;0.0509080886841;0.0461769104004;"[5.7008772]";"[(746.5, 347.5)]";"[0]"
1358;0.117729902267;0.0484359264374;0.0511119365692;"[5.7008772]";"[(750.5, 343.5)]";"[0]"
1359;0.108449935913;0.0498349666595;0.043258190155;"[]";"[]";"[]"
1360;0.139890909195;0.0593779087067;0.0551729202271;"[5.7008772]";"[(752.5, 334.5)]";"[0]"
1361;0.110080957413;0.0462419986725;0.0461301803589;"[5.7008772, 5.7008772]";"[(751.5, 330.5), (525.5, 306.5)]";"[0, 0]"
1362;0.1107609272;0.0458979606628;0.0484919548035;"[5.7008772]";"[(753.5, 323.5)]";"[0]"
1363;0.109178066254;0.0471880435944;0.0461311340332;"[5.7008772]";"[(754.5, 315.5)]";"[0]"
1364;0.115343809128;0.0485570430756;0.0521988868713;"[5.7008772]";"[(751.5, 305.5)]";"[0]"
1365;0.122218847275;0.0536890029907;0.0464808940887;"[5.7008772]";"[(750.5, 299.5)]";"[0]"
1366;0.121784925461;0.0461480617523;0.0492098331451;"[6.041523]";"[(526.5, 270.5)]";"[0]"
1367;0.119510889053;0.0485050678253;0.0537130832672;"[6.3639612]";"[(528.5, 264.5)]";"[0]"
1368;0.110825061798;0.0459060668945;0.045469045639;"[6.6708322]";"[(753.5, 280.5)]";"[0]"
1369;0.122043132782;0.052109003067;0.0521311759949;"[5.7008772, 5.7008772]";"[(752.5, 269.5), (525.5, 246.5)]";"[0, 0]"
1370;0.103309869766;0.0409879684448;0.0450329780579;"[5.7008772]";"[(754.5, 262.5)]";"[0]"
1371;0.141016960144;0.0635221004486;0.0502421855927;"[5.7008772]";"[(756.5, 257.5)]";"[0]"
1372;0.119960069656;0.0516211986542;0.0476009845734;"[5.7008772]";"[(758.5, 253.5)]";"[0]"
1373;0.105950117111;0.0450811386108;0.0441470146179;"[5.7008772, 5.7008772]";"[(530.5, 227.5), (758.5, 249.5)]";"[0, 0]"
1374;0.101940870285;0.0451219081879;0.0381610393524;"[5.7008772, 6.3639612]";"[(756.5, 245.5), (528.5, 222.5)]";"[0, 0]"
1375;0.120803117752;0.0524377822876;0.0492749214172;"[5.7008772, 5.7008772]";"[(757.5, 238.5), (529.5, 217.5)]";"[0, 0]"
1376;0.101003885269;0.0412108898163;0.0425338745117;"[5.7008772]";"[(757.5, 231.5)]";"[0]"
1377;0.110157012939;0.0446338653564;0.0379939079285;"[5.7008772]";"[(756.5, 223.5)]";"[0]"
1378;0.0948388576508;0.0413460731506;0.0378680229187;"[5.7008772]";"[(755.5, 215.5)]";"[0]"
1379;0.114419937134;0.0523979663849;0.0421001911163;"[5.7008772, 6.5192022]";"[(756.5, 206.5), (603.5, 232.5)]";"[0, 1]"
1380;0.117121934891;0.0531980991364;0.0423958301544;"[5.7008772]";"[(755.5, 192.5)]";"[0]"
1381;0.120520114899;0.0522727966309;0.0481739044189;"[5.7008772]";"[(757.5, 183.5)]";"[0]"
1382;0.126465082169;0.0546438694;0.0494329929352;"[5.7008772]";"[(759.5, 174.5)]";"[0]"
1383;0.100936174393;0.0423882007599;0.0451300144196;"[5.7008772]";"[(762.5, 168.5)]";"[0]"
1384;0.127727985382;0.0534229278564;0.0520489215851;"[5.7008772]";"[(763.5, 163.5)]";"[0]"
1385;0.122160196304;0.0545179843903;0.0491020679474;"[5.7008772]";"[(762.5, 156.5)]";"[0]"
1386;0.114250898361;0.0483999252319;0.0468389987946;"[5.7008772]";"[(760.5, 149.5)]";"[0]"
1387;0.119970798492;0.0521740913391;0.0475120544434;"[6.6708322]";"[(762.5, 142.5)]";"[0]"
1388;0.114781141281;0.0497159957886;0.0460941791534;"[5.7008772]";"[(764.5, 137.5)]";"[0]"
1389;0.158294916153;0.0627899169922;0.0713551044464;"[5.7008772]";"[(767.5, 131.5)]";"[0]"
1390;0.12611413002;0.0494589805603;0.0554778575897;"[5.7008772, 5.7008772]";"[(768.5, 121.5), (538.5, 100.5)]";"[0, 0]"
1391;0.124740123749;0.0497760772705;0.0544240474701;"[5.7008772]";"[(768.5, 113.5)]";"[0]"
1392;0.134115934372;0.0567219257355;0.0539109706879;"[5.7008772]";"[(769.5, 108.5)]";"[0]"
1393;0.117962121964;0.0451798439026;0.0535600185394;"[6.6708322, 5.7008772]";"[(768.5, 103.5), (539.5, 83.5)]";"[0, 0]"
1394;0.116889953613;0.0509300231934;0.0433690547943;"[5.7008772]";"[(768.5, 99.5)]";"[0]"
1395;0.123287200928;0.0582559108734;0.0422117710114;"[]";"[]";"[]"
1396;0.106255054474;0.0443370342255;0.0446228981018;"[5.7008772]";"[(768.5, 86.5)]";"[0]"
1397;0.137212991714;0.0539879798889;0.0536649227142;"[5.7008772]";"[(767.5, 81.5)]";"[0]"
1398;0.126492977142;0.0522940158844;0.0477538108826;"[5.7008772, 5.5226803]";"[(766.5, 75.5), (534.5, 51.5)]";"[0, 0]"
1399;0.130400896072;0.0574171543121;0.0535950660706;"[5.7008772]";"[(767.5, 68.5)]";"[0]"
1400;0.118980169296;0.0460250377655;0.0497629642487;"[5.7008772, 6.5192022]";"[(537.5, 41.5), (768.5, 64.5)]";"[0, 0]"
1401;0.108291149139;0.0435080528259;0.0467998981476;"[5.7008772]";"[(768.5, 62.5)]";"[0]"
1402;0.126895189285;0.0447189807892;0.0656781196594;"[6.6708322, 6.5192022]";"[(766.5, 61.5), (536.5, 39.5)]";"[0, 0]"
1403;0.133430957794;0.0551929473877;0.0627419948578;"[5.7008772, 5.7008772]";"[(766.5, 63.5), (532.5, 42.5)]";"[0, 0]"
1404;0.165751934052;0.06422996521;0.0753560066223;"[6.5192022]";"[(765.5, 65.5)]";"[0]"
1405;0.121463060379;0.0508840084076;0.0535759925842;"[5.7008772]";"[(763.5, 67.5)]";"[0]"
1406;0.126320838928;0.0592379570007;0.0474820137024;"[5.7008772]";"[(763.5, 71.5)]";"[0]"
1407;0.109066009521;0.0408449172974;0.0529191493988;"[5.7008772]";"[(763.5, 75.5)]";"[0]"
1408;0.138399124146;0.0582749843597;0.0616908073425;"[]";"[]";"[]"
1409;0.139714956284;0.0519859790802;0.0649099349976;"[5.7008772]";"[(763.5, 82.5)]";"[0]"
1410;0.137001991272;0.0648128986359;0.0514960289001;"[5.7008772]";"[(763.5, 84.5)]";"[0]"
1411;0.105836868286;0.0428879261017;0.0483980178833;"[6.5192022]";"[(764.5, 88.5)]";"[0]"
1412;0.131044864655;0.0424208641052;0.0617318153381;"[5.7008772]";"[(766.5, 94.5)]";"[0]"
1413;0.157628059387;0.0594148635864;0.0816700458527;"[6.6708322]";"[(767.5, 104.5)]";"[0]"
1414;0.157955884933;0.0651969909668;0.0689141750336;"[]";"[]";"[]"
1415;0.119104146957;0.0546569824219;0.0456900596619;"[6.6708322]";"[(771.5, 126.5)]";"[0]"
1416;0.124936103821;0.0449500083923;0.0590949058533;"[]";"[]";"[]"
1417;0.146087169647;0.0596799850464;0.0654120445251;"[5.7008772]";"[(773.5, 141.5)]";"[0]"
1418;0.114435911179;0.0473809242249;0.0470449924469;"[5.7008772, 5.7008772]";"[(773.5, 146.5), (545.5, 125.5)]";"[0, 0]"
1419;0.10532617569;0.0445191860199;0.0459980964661;"[5.7008772]";"[(773.5, 151.5)]";"[0]"
1420;0.106067895889;0.0429320335388;0.0453770160675;"[]";"[]";"[]"
1421;0.10321688652;0.042475938797;0.0447268486023;"[5.7008772, 6.041523]";"[(774.5, 160.5), (548.5, 138.5)]";"[0, 0]"
1422;0.118021965027;0.0500428676605;0.0451819896698;"[]";"[]";"[]"
1423;0.0980079174042;0.0421929359436;0.0387058258057;"[]";"[]";"[]"
1424;0.10330414772;0.0465829372406;0.0410459041595;"[5.7008772]";"[(543.5, 153.5)]";"[0]"
1425;0.10808801651;0.0516650676727;0.0383379459381;"[5.7008772]";"[(772.5, 185.5)]";"[0]"
1426;0.108170032501;0.0442028045654;0.049586057663;"[5.7008772, 6.9641943]";"[(773.5, 192.5), (619.5, 219.5)]";"[0, 1]"
1427;0.112764120102;0.0468459129333;0.0483338832855;"[5.7008772]";"[(773.5, 202.5)]";"[0]"
1428;0.10856795311;0.0441808700562;0.0491459369659;"[5.7008772]";"[(776.5, 210.5)]";"[0]"
1429;0.100208997726;0.04021692276;0.0430130958557;"[5.7008772]";"[(778.5, 221.5)]";"[0]"
1430;0.115307092667;0.049928188324;0.0470051765442;"[5.7008772, 6.3639612]";"[(778.5, 230.5), (555.5, 208.5)]";"[0, 0]"
1431;0.109158992767;0.0467219352722;0.0444831848145;"[5.7008772]";"[(777.5, 236.5)]";"[0]"
1432;0.119247913361;0.0521039962769;0.047483921051;"[5.7008772]";"[(776.5, 241.5)]";"[0]"
1433;0.12428689003;0.0535480976105;0.0496530532837;"[5.7008772]";"[(778.5, 247.5)]";"[0]"
1434;0.117862939835;0.0468058586121;0.0521569252014;"[5.7008772, 5.7008772]";"[(778.5, 257.5), (555.5, 235.5)]";"[0, 0]"
1435;0.115694999695;0.0525901317596;0.0412349700928;"[5.7008772]";"[(778.5, 269.5)]";"[0]"
1436;0.155550956726;0.0602259635925;0.0736899375916;"[5.7008772]";"[(777.5, 285.5)]";"[0]"
1437;0.114000082016;0.044499874115;0.0520901679993;"[5.7008772]";"[(777.5, 299.5)]";"[0]"
1438;0.0928049087524;0.0397129058838;0.0385038852692;"[5.7008772]";"[(777.5, 309.5)]";"[0]"
1439;0.105885982513;0.0470712184906;0.0419220924377;"[5.7008772]";"[(779.5, 319.5)]";"[0]"
1440;0.0918161869049;0.0402460098267;0.0371778011322;"[5.7008772]";"[(782.5, 329.5)]";"[0]"
1441;0.116035938263;0.0535159111023;0.0422489643097;"[5.7008772]";"[(781.5, 339.5)]";"[0]"
1442;0.123081922531;0.0535988807678;0.0498459339142;"[5.7008772]";"[(783.5, 348.5)]";"[0]"
1443;0.114673137665;0.0483620166779;0.044960975647;"[5.7008772]";"[(783.5, 354.5)]";"[0]"
1444;0.124226093292;0.0550379753113;0.0486950874329;"[5.7008772]";"[(784.5, 361.5)]";"[0]"
1445;0.105822086334;0.0426650047302;0.0444149971008;"[]";"[]";"[]"
1446;0.155892133713;0.0525319576263;0.0843160152435;"[5.7008772]";"[(787.5, 372.5)]";"[0]"
1447;0.108019113541;0.0442698001862;0.0456099510193;"[5.7008772]";"[(790.5, 378.5)]";"[0]"
1448;0.104919910431;0.0433330535889;0.0461249351501;"[5.7008772]";"[(570.5, 363.5)]";"[0]"
1449;0.101765155792;0.0426299571991;0.0438661575317;"[5.7008772]";"[(791.5, 393.5)]";"[0]"
1450;0.158369064331;0.057275056839;0.0817770957947;"[]";"[]";"[]"
1451;0.107759952545;0.0477380752563;0.0372090339661;"[]";"[]";"[]"
1452;0.12137389183;0.0454211235046;0.0609490871429;"[5.7008772]";"[(793.5, 424.5)]";"[0]"
1453;0.122125148773;0.0500168800354;0.054447889328;"[5.7008772, 5.7008772]";"[(794.5, 435.5), (575.5, 412.5)]";"[0, 0]"
1454;0.111192941666;0.0485389232635;0.046021938324;"[5.7008772]";"[(797.5, 445.5)]";"[0]"
1455;0.0968408584595;0.041876077652;0.0387010574341;"[5.7008772]";"[(801.5, 458.5)]";"[0]"
1456;0.107796907425;0.0489518642426;0.0402779579163;"[5.7008772]";"[(803.5, 470.5)]";"[0]"
1457;0.0956490039825;0.0420758724213;0.037868976593;"[]";"[]";"[]"
1458;0.115552186966;0.0512828826904;0.0456948280334;"[5.7008772]";"[(807.5, 487.5)]";"[0]"
1459;0.106216907501;0.0421509742737;0.0457870960236;"[]";"[]";"[]"
1460;0.100716114044;0.0421850681305;0.0434908866882;"[]";"[]";"[]"
1461;0.144032001495;0.0508480072021;0.0655641555786;"[5.7008772]";"[(810.5, 512.5)]";"[0]"
1462;0.136866092682;0.0585708618164;0.057708978653;"[5.7008772]";"[(808.5, 519.5)]";"[0]"
1463;0.149217844009;0.0583558082581;0.0703749656677;"[5.5226803]";"[(806.5, 526.5)]";"[0]"
1464;0.163647890091;0.0589690208435;0.0708119869232;"[5.7008772]";"[(805.5, 533.5)]";"[0]"
1465;0.156570911407;0.0568211078644;0.0710270404816;"[5.7008772]";"[(808.5, 542.5)]";"[0]"
1466;0.118060112;0.0475811958313;0.0535609722137;"[6.6708322]";"[(810.5, 552.5)]";"[0]"
1467;0.106017112732;0.0454158782959;0.0434789657593;"[]";"[]";"[]"
1468;0.107517004013;0.0445430278778;0.0456731319427;"[5.7008772]";"[(809.5, 577.5)]";"[0]"
1469;0.107800960541;0.0444869995117;0.0453329086304;"[5.7008772]";"[(808.5, 593.5)]";"[0]"
1470;0.112890958786;0.0478510856628;0.0463178157806;"[]";"[]";"[]"
1471;0.0992891788483;0.0438480377197;0.0378789901733;"[5.7008772, 5.7008772]";"[(795.5, 639.5), (645.5, 664.5)]";"[0, 1]"
1472;0.130530834198;0.0573270320892;0.0504970550537;"[5.7008772]";"[(786.5, 656.5)]";"[0]"
1473;0.123788833618;0.0546159744263;0.0481078624725;"[5.7008772]";"[(782.5, 664.5)]";"[0]"
1474;0.123286962509;0.057028055191;0.0433440208435;"[5.7008772]";"[(783.5, 668.5)]";"[0]"
1475;0.0968940258026;0.0455029010773;0.036465883255;"[]";"[]";"[]"
1476;0.121152162552;0.0422711372375;0.0579590797424;"[]";"[]";"[]"
1477;0.157950878143;0.0584011077881;0.0782110691071;"[5.7008772]";"[(783.5, 677.5)]";"[0]"
1478;0.139891147614;0.0586180686951;0.0639810562134;"[5.7008772]";"[(785.5, 680.5)]";"[0]"
1479;0.135130167007;0.0534029006958;0.0571510791779;"[5.7008772]";"[(786.5, 685.5)]";"[0]"
1480;0.112412929535;0.0451340675354;0.0525448322296;"[5.7008772]";"[(786.5, 689.5)]";"[0]"
1481;0.121752977371;0.0453650951385;0.0579509735107;"[5.7008772]";"[(788.5, 692.5)]";"[0]"
1482;0.118413925171;0.0465941429138;0.0549781322479;"[5.7008772]";"[(789.5, 696.5)]";"[0]"
1483;0.13360118866;0.052129983902;0.0612480640411;"[5.7008772]";"[(790.5, 701.5)]";"[0]"
