frame_no,timestamp
1274,1500580475329.8462
1275,1500580475363.3406
1276,1500580475396.835
1277,1500580475430.3293
1278,1500580475463.8237
1279,1500580475497.318
1280,1500580475530.8125
1281,1500580475564.307
1282,1500580475597.8013
1283,1500580475631.2957
1284,1500580475664.79
1285,1500580475698.2844
1286,1500580475731.7788
1287,1500580475765.2732
1288,1500580475798.7676
1289,1500580475832.262
1290,1500580475865.7563
1291,1500580475899.2507
1292,1500580475932.745
1293,1500580475966.2395
1294,1500580475999.734
1295,1500580476033.2283
1296,1500580476066.7227
1297,1500580476100.217
1298,1500580476133.7114
1299,1500580476167.2058
1300,1500580476200.7002
1301,1500580476234.1946
1302,1500580476267.689
1303,1500580476301.1833
1304,1500580476334.6777
1305,1500580476368.172
1306,1500580476401.6665
1307,1500580476435.161
1308,1500580476468.6553
1309,1500580476502.1497
1310,1500580476535.644
1311,1500580476569.1384
1312,1500580476602.6328
1313,1500580476636.1272
1314,1500580476669.6216
1315,1500580476703.116
1316,1500580476736.6104
1317,1500580476770.1047
1318,1500580476803.599
1319,1500580476837.0935
1320,1500580476870.588
1321,1500580476904.0823
1322,1500580476937.5767
1323,1500580476971.071
1324,1500580477004.5654
1325,1500580477038.0598
1326,1500580477071.5542
1327,1500580477105.0486
1328,1500580477138.543
1329,1500580477172.0374
1330,1500580477205.5317
1331,1500580477239.0261
1332,1500580477272.5205
1333,1500580477306.015
1334,1500580477339.5093
1335,1500580477373.0037
1336,1500580477406.498
1337,1500580477439.9924
1338,1500580477473.4868
1339,1500580477506.9812
1340,1500580477540.4756
1341,1500580477573.97
1342,1500580477607.4644
1343,1500580477640.9587
1344,1500580477674.4531
1345,1500580477707.9475
1346,1500580477741.442
1347,1500580477774.9363
1348,1500580477808.4307
1349,1500580477841.925
1350,1500580477875.4194
1351,1500580477908.9138
1352,1500580477942.4082
1353,1500580477975.9026
1354,1500580478009.397
1355,1500580478042.8914
1356,1500580478076.3857
1357,1500580478109.8801
1358,1500580478143.3745
1359,1500580478176.869
1360,1500580478210.3633
1361,1500580478243.8577
1362,1500580478277.352
1363,1500580478310.8464
1364,1500580478344.3408
1365,1500580478377.8352
1366,1500580478411.3296
1367,1500580478444.824
1368,1500580478478.3184
1369,1500580478511.8127
1370,1500580478545.3071
1371,1500580478578.8015
1372,1500580478612.296
1373,1500580478645.7903
1374,1500580478679.2847
1375,1500580478712.779
1376,1500580478746.2734
1377,1500580478779.7678
1378,1500580478813.2622
1379,1500580478846.7566
1380,1500580478880.251
1381,1500580478913.7454
1382,1500580478947.2397
1383,1500580478980.7341
1384,1500580479014.2285
1385,1500580479047.723
1386,1500580479081.2173
1387,1500580479114.7117
1388,1500580479148.206
1389,1500580479181.7004
1390,1500580479215.1948
1391,1500580479248.6892
1392,1500580479282.1836
1393,1500580479315.678
1394,1500580479349.1724
1395,1500580479382.6667
1396,1500580479416.1611
1397,1500580479449.6555
1398,1500580479483.15
1399,1500580479516.6443
1400,1500580479550.1387
1401,1500580479583.633
1402,1500580479617.1274
1403,1500580479650.6218
1404,1500580479684.1162
1405,1500580479717.6106
1406,1500580479751.105
1407,1500580479784.5994
1408,1500580479818.0938
1409,1500580479851.5881
1410,1500580479885.0825
1411,1500580479918.577
1412,1500580479952.0713
1413,1500580479985.5657
1414,1500580480019.06
1415,1500580480052.5544
1416,1500580480086.0488
1417,1500580480119.5432
1418,1500580480153.0376
1419,1500580480186.532
1420,1500580480220.0264
1421,1500580480253.5208
1422,1500580480287.0151
1423,1500580480320.5095
1424,1500580480354.004
1425,1500580480387.4983
1426,1500580480420.9927
1427,1500580480454.487
1428,1500580480487.9814
1429,1500580480521.4758
1430,1500580480554.9702
1431,1500580480588.4646
1432,1500580480621.959
1433,1500580480655.4534
1434,1500580480688.9478
1435,1500580480722.4421
1436,1500580480755.9365
1437,1500580480789.431
1438,1500580480822.9253
1439,1500580480856.4197
1440,1500580480889.914
1441,1500580480923.4084
1442,1500580480956.9028
1443,1500580480990.3972
1444,1500580481023.8916
1445,1500580481057.386
1446,1500580481090.8804
1447,1500580481124.3748
1448,1500580481157.8691
1449,1500580481191.3635
1450,1500580481224.858
1451,1500580481258.3523
1452,1500580481291.8467
1453,1500580481325.341
1454,1500580481358.8354
1455,1500580481392.3298
1456,1500580481425.8242
1457,1500580481459.3186
1458,1500580481492.813
1459,1500580481526.3074
1460,1500580481559.8018
1461,1500580481593.2961
1462,1500580481626.7905
1463,1500580481660.285
1464,1500580481693.7793
1465,1500580481727.2737
1466,1500580481760.768
1467,1500580481794.2625
1468,1500580481827.7568
1469,1500580481861.2512
1470,1500580481894.7456
1471,1500580481928.24
1472,1500580481961.7344
1473,1500580481995.2288
1474,1500580482028.7231
1475,1500580482062.2175
1476,1500580482095.712
1477,1500580482129.2063
1478,1500580482162.7007
1479,1500580482196.195
1480,1500580482229.6895
1481,1500580482263.1838
1482,1500580482296.6782
1483,1500580482330.1726
1484,1500580482363.667
1485,1500580482397.1614
1486,1500580482430.6558
1487,1500580482464.1501
1488,1500580482497.6445
1489,1500580482531.139
1490,1500580482564.6333
1491,1500580482598.1277
1492,1500580482631.622
1493,1500580482665.1165
1494,1500580482698.6108
1495,1500580482732.1052
1496,1500580482765.5996
1497,1500580482799.094
1498,1500580482832.5884
1499,1500580482866.0828
1500,1500580482899.5771
1501,1500580482933.0715
1502,1500580482966.566
1503,1500580483000.0603
1504,1500580483033.5547
1505,1500580483067.049
1506,1500580483100.5435
1507,1500580483134.0378
1508,1500580483167.5322
1509,1500580483201.0266
1510,1500580483234.521
1511,1500580483268.0154
1512,1500580483301.5098
1513,1500580483335.0042
1514,1500580483368.4985
1515,1500580483401.993
1516,1500580483435.4873
1517,1500580483468.9817
1518,1500580483502.476
1519,1500580483535.9705
1520,1500580483569.4648
1521,1500580483602.9592
1522,1500580483636.4536
1523,1500580483669.948
1524,1500580483703.4424
1525,1500580483736.9368
1526,1500580483770.4312
1527,1500580483803.9255
1528,1500580483837.42
1529,1500580483870.9143
1530,1500580483904.4087
1531,1500580483937.903
1532,1500580483971.3975
1533,1500580484004.8918
1534,1500580484038.3862
1535,1500580484071.8806
1536,1500580484105.375
1537,1500580484138.8694
1538,1500580484172.3638
1539,1500580484205.8582
1540,1500580484239.3525
1541,1500580484272.847
1542,1500580484306.3413
1543,1500580484339.8357
1544,1500580484373.33
1545,1500580484406.8245
1546,1500580484440.3188
1547,1500580484473.8132
1548,1500580484507.3076
1549,1500580484540.802
1550,1500580484574.2964
1551,1500580484607.7908
1552,1500580484641.2852
1553,1500580484674.7795
1554,1500580484708.274
1555,1500580484741.7683
1556,1500580484775.2627
1557,1500580484808.757
1558,1500580484842.2515
1559,1500580484875.7458
1560,1500580484909.2402
1561,1500580484942.7346
1562,1500580484976.229
1563,1500580485009.7234
1564,1500580485043.2178
1565,1500580485076.7122
1566,1500580485110.2065
1567,1500580485143.701
1568,1500580485177.1953
1569,1500580485210.6897
1570,1500580485244.184
1571,1500580485277.6785
1572,1500580485311.1729
1573,1500580485344.6672
1574,1500580485378.1616
1575,1500580485411.656
1576,1500580485445.1504
1577,1500580485478.6448
1578,1500580485512.1392
1579,1500580485545.6335
1580,1500580485579.128
1581,1500580485612.6223
1582,1500580485646.1167
1583,1500580485679.611
1584,1500580485713.1055
1585,1500580485746.5999
1586,1500580485780.0942
1587,1500580485813.5886
1588,1500580485847.083
1589,1500580485880.5774
1590,1500580485914.0718
1591,1500580485947.5662
1592,1500580485981.0605
1593,1500580486014.555
1594,1500580486048.0493
1595,1500580486081.5437
1596,1500580486115.038
1597,1500580486148.5325
1598,1500580486182.0269
1599,1500580486215.5212
1600,1500580486249.0156
1601,1500580486282.51
1602,1500580486316.0044
1603,1500580486349.4988
1604,1500580486382.9932
1605,1500580486416.4875
1606,1500580486449.982
1607,1500580486483.4763
1608,1500580486516.9707
1609,1500580486550.465
1610,1500580486583.9595
1611,1500580486617.4539
1612,1500580486650.9482
1613,1500580486684.4426
1614,1500580486717.937
1615,1500580486751.4314
1616,1500580486784.9258
1617,1500580486818.4202
1618,1500580486851.9146
1619,1500580486885.409
1620,1500580486918.9033
1621,1500580486952.3977
1622,1500580486985.892
1623,1500580487019.3865
1624,1500580487052.8809
1625,1500580487086.3752
1626,1500580487119.8696
1627,1500580487153.364
1628,1500580487186.8584
1629,1500580487220.3528
1630,1500580487253.8472
1631,1500580487287.3416
1632,1500580487320.836
1633,1500580487354.3303
1634,1500580487387.8247
1635,1500580487421.319
1636,1500580487454.8135
1637,1500580487488.3079
1638,1500580487521.8022
1639,1500580487555.2966
1640,1500580487588.791
1641,1500580487622.2854
1642,1500580487655.7798
1643,1500580487689.2742
1644,1500580487722.7686
1645,1500580487756.263
1646,1500580487789.7573
1647,1500580487823.2517
1648,1500580487856.746
1649,1500580487890.2405
1650,1500580487923.7349
1651,1500580487957.2292
1652,1500580487990.7236
1653,1500580488024.218
1654,1500580488057.7124
1655,1500580488091.2068
1656,1500580488124.7012
1657,1500580488158.1956
1658,1500580488191.69
1659,1500580488225.1843
1660,1500580488258.6787
1661,1500580488292.173
1662,1500580488325.6675
1663,1500580488359.1619
1664,1500580488392.6562
1665,1500580488426.1506
1666,1500580488459.645
1667,1500580488493.1394
1668,1500580488526.6338
1669,1500580488560.1282
1670,1500580488593.6226
1671,1500580488627.117
1672,1500580488660.6113
1673,1500580488694.1057
1674,1500580488727.6
1675,1500580488761.0945
1676,1500580488794.5889
1677,1500580488828.0833
1678,1500580488861.5776
1679,1500580488895.072
1680,1500580488928.5664
1681,1500580488962.0608
1682,1500580488995.5552
1683,1500580489029.0496
1684,1500580489062.544
1685,1500580489096.0383
1686,1500580489129.5327
1687,1500580489163.027
1688,1500580489196.5215
1689,1500580489230.0159
1690,1500580489263.5103
1691,1500580489297.0046
1692,1500580489330.499
1693,1500580489363.9934
1694,1500580489397.4878
1695,1500580489430.9822
1696,1500580489464.4766
1697,1500580489497.971
1698,1500580489531.4653
1699,1500580489564.9597
1700,1500580489598.454
1701,1500580489631.9485
1702,1500580489665.4429
1703,1500580489698.9373
1704,1500580489732.4316
1705,1500580489765.926
1706,1500580489799.4204
1707,1500580489832.9148
1708,1500580489866.4092
1709,1500580489899.9036
1710,1500580489933.398
1711,1500580489966.8923
1712,1500580490000.3867
1713,1500580490033.881
1714,1500580490067.3755
1715,1500580490100.8699
1716,1500580490134.3643
1717,1500580490167.8586
1718,1500580490201.353
1719,1500580490234.8474
1720,1500580490268.3418
1721,1500580490301.8362
1722,1500580490335.3306
1723,1500580490368.825
1724,1500580490402.3193
1725,1500580490435.8137
1726,1500580490469.308
1727,1500580490502.8025
1728,1500580490536.2969
1729,1500580490569.7913
1730,1500580490603.2856
1731,1500580490636.78
1732,1500580490670.2744
1733,1500580490703.7688
1734,1500580490737.2632
1735,1500580490770.7576
1736,1500580490804.252
1737,1500580490837.7463
1738,1500580490871.2407
1739,1500580490904.735
1740,1500580490938.2295
1741,1500580490971.7239
1742,1500580491005.2183
1743,1500580491038.7126
1744,1500580491072.207
1745,1500580491105.7014
1746,1500580491139.1958
1747,1500580491172.6902
1748,1500580491206.1846
1749,1500580491239.679
1750,1500580491273.1733
1751,1500580491306.6677
1752,1500580491340.162
1753,1500580491373.6565
1754,1500580491407.151
1755,1500580491440.6453
1756,1500580491474.1396
1757,1500580491507.634
1758,1500580491541.1284
1759,1500580491574.6228
1760,1500580491608.1172
1761,1500580491641.6116
1762,1500580491675.106
1763,1500580491708.6003
1764,1500580491742.0947
1765,1500580491775.589
1766,1500580491809.0835
1767,1500580491842.578
1768,1500580491876.0723
1769,1500580491909.5667
1770,1500580491943.061
1771,1500580491976.5554
1772,1500580492010.0498
1773,1500580492043.5442
1774,1500580492077.0386
1775,1500580492110.533
1776,1500580492144.0273
1777,1500580492177.5217
1778,1500580492211.016
1779,1500580492244.5105
1780,1500580492278.005
1781,1500580492311.4993
1782,1500580492344.9937
1783,1500580492378.488
1784,1500580492411.9824
1785,1500580492445.4768
1786,1500580492478.9712
1787,1500580492512.4656
1788,1500580492545.96
1789,1500580492579.4543
1790,1500580492612.9487
1791,1500580492646.443
1792,1500580492679.9375
1793,1500580492713.432
1794,1500580492746.9263
1795,1500580492780.4207
1796,1500580492813.915
1797,1500580492847.4094
1798,1500580492880.9038
1799,1500580492914.3982
1800,1500580492947.8926
1801,1500580492981.387
1802,1500580493014.8813
1803,1500580493048.3757
1804,1500580493081.87
1805,1500580493115.3645
1806,1500580493148.859
1807,1500580493182.3533
1808,1500580493215.8477
1809,1500580493249.342
